SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1116.65,1128.15,1036.00,1059.95,1059.95,1119.15,2858,19953,21437299.00,
500003,AEGIS LOGIS ,B ,Q,93.45,93.50,88.50,91.20,92.50,92.35,353,28164,2546905.00,
500008,AMAR RAJA BA,A ,Q,867.00,880.60,855.95,868.45,868.45,866.25,1156,14974,13033327.00,
500009,A.SARABHAI  ,XD,Q,5.92,5.95,5.45,5.55,5.55,5.95,48,15895,90476.00,
500010,HDFC        ,A ,Q,1160.00,1160.00,1111.55,1116.80,1122.25,1159.80,2967,57072,64439828.00,
500012,ANDHRA PETRO,XC,Q,13.50,13.90,13.20,13.37,13.30,13.73,68,35477,472937.00,
500013,ANSAL INFRAS,B ,Q,17.70,17.70,16.55,17.00,17.00,17.50,218,26429,447668.00,
500014,APPLE FINANC,XD,Q,2.80,2.80,2.30,2.31,2.31,2.47,27,6995,16615.00,
500020,BOM DYEING  ,B ,Q,47.70,47.70,46.00,46.55,46.55,47.70,885,118175,5519083.00,
500023,ASIANHOTNR  ,B ,Q,111.00,119.50,105.10,108.50,110.00,109.80,17,6607,757424.00,
500024,ASSAMCO     ,B ,Q,5.11,5.20,4.90,4.97,4.97,5.09,203,206779,1041104.00,
500027,ATUL LTD.   ,A ,Q,1470.00,1484.40,1449.40,1473.65,1454.85,1468.45,154,1106,1621522.00,
500028,ATV PROJECTS,XT,Q,8.78,8.78,8.51,8.78,8.78,8.37,83,49198,430486.00,
500029,AUTOLITE(I) ,B ,Q,52.10,52.85,46.00,46.45,48.00,53.50,138,13145,654021.00,
500030,AUTORID.FIN ,T ,Q,1.12,1.12,1.12,1.12,1.12,1.07,1,15,16.00,
500031,BAJAJ ELECT.,A ,Q,177.15,182.00,174.70,178.45,178.45,178.15,4279,207394,37143459.00,
500032,BAJAJHIND   ,B ,Q,16.55,16.65,15.90,16.05,16.05,16.60,544,308755,4996107.00,
500033,FORCE MOTR  ,B ,Q,2623.50,2638.00,2546.50,2567.50,2567.50,2646.00,7145,81869,212013004.00,
500034,BAJFINANCE  ,A ,Q,6589.95,6697.95,6414.85,6475.85,6475.85,6586.90,1344,4465,29177506.00,
500038,BALRAM.CHINI,A ,Q,85.30,86.05,79.40,80.75,80.75,85.35,3517,502565,41037740.00,
500039,BANCO PROD. ,B ,Q,111.00,112.00,105.90,106.40,105.90,109.20,358,15143,1650023.00,
500040,CENTURY TEXT,A ,Q,471.60,474.25,453.50,465.10,465.10,474.30,4254,384791,178146372.00,
500041,BANNARI AMAN,B ,Q,1060.00,1060.00,1050.00,1060.00,1060.00,1060.25,6,28,29560.00,
500042,BASF INDIA  ,B ,Q,756.10,756.10,729.00,737.75,737.75,757.90,600,3956,2922527.00,
500043,BATA INDIA  ,A ,Q,479.00,496.00,456.40,488.60,488.60,481.60,3066,69718,33324757.00,
500048,BEML LTD    ,A ,Q,1003.00,1019.00,993.00,1001.40,1001.40,1010.55,1168,18209,18230750.00,
500049,BHARAT ELECT,A ,Q,1198.10,1215.00,1182.50,1187.60,1187.60,1207.40,1372,17754,21186685.00,
500051,BHAG GAS    ,Z ,Q,0.92,0.92,0.92,0.92,0.92,0.95,1,48,44.00,
500052,BHANSALI ENG,B ,Q,17.80,18.00,17.10,17.60,17.60,18.00,364,81859,1426965.00,
500055,BHUSH STEEL ,A ,Q,37.90,37.90,36.05,36.35,36.50,38.00,352,44153,1628089.00,
500058,BIHAR SPONGE,XT,Q,2.80,2.97,2.80,2.97,2.97,2.94,9,1416,3967.00,
500059,BINANI IND. ,B ,Q,59.35,59.40,55.90,56.00,56.00,59.70,100,10502,598405.00,
500060,BIRLA ERIC. ,T ,Q,45.00,45.90,42.45,42.45,42.45,44.65,42,8237,355316.00,
500067,BLUE STAR   ,B ,Q,344.25,344.25,330.00,330.25,330.00,342.65,100,926,307912.00,
500068,DISA INDIA  ,XC,Q,4398.00,4488.00,4350.00,4478.00,4478.00,4289.50,8,13,57626.00,
500069,BNK CAPITAL ,XD,Q,29.40,29.40,29.40,29.40,29.40,30.90,9,325,9555.00,
500074,BPL LTD.    ,B ,Q,30.00,30.00,28.55,29.30,29.30,29.80,135,16844,493063.00,
500078,CAMPH.& ALL ,XC,Q,455.10,462.00,450.00,450.50,450.50,462.80,68,1852,838681.00,
500083,CENTURY EXT ,B ,Q,2.17,2.17,2.08,2.09,2.09,2.17,11,5100,10808.00,
500084,CESC LTD.   ,A ,Q,425.80,439.50,412.80,437.75,437.75,431.70,2287,49841,21356517.00,
500085,CHAMBAL FERT,B ,Q,55.60,55.85,54.70,55.20,55.15,55.45,167,20531,1133365.00,
500086,EXIDE IND.  ,A ,Q,133.90,133.90,125.30,127.40,127.40,128.60,1398,290611,36915999.00,
500087,CIPLA LTD.  ,A ,Q,553.00,559.20,535.00,538.85,538.85,556.50,6612,269958,147320396.00,
500089,DIC INDIA   ,B ,Q,630.00,630.00,610.00,618.00,618.00,631.00,38,231,143101.00,
500092,CRISIL LTD  ,A ,Q,1850.00,1854.75,1820.00,1840.55,1846.75,1822.45,120,540,991868.00,
500093,CROMPT.GREAV,A ,Q,128.00,130.80,122.30,128.10,128.10,128.65,7097,996842,125851685.00,
500096,DABUR (I)   ,A ,Q,249.35,249.35,240.50,242.40,242.40,248.40,916,33339,8151921.00,
500097,DALMIASUG   ,B ,Q,70.45,70.90,67.45,68.70,68.70,72.80,141,5695,393489.00,
500101,ARVIND Ltd  ,A ,Q,282.20,286.95,275.60,281.25,281.25,283.00,4491,282883,79712034.00,
500102,BALARPUR IND,B ,Q,15.05,15.15,14.95,15.05,15.05,15.15,157,91012,1368367.00,
500103,BHEL        ,A ,Q,131.75,131.75,126.70,128.05,128.05,131.40,3581,406989,52436393.00,
500104,HIND.PETRO  ,A ,Q,725.00,732.00,711.00,722.85,722.85,726.75,2015,49695,35793581.00,
