SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1210.00,1238.00,1210.00,1234.25,1234.25,1212.40,1018,5974,7339839.00,
500003,AEGIS LOGIS ,B ,Q,99.10,100.00,98.30,98.90,98.90,97.40,386,30756,3049633.00,
500008,AMAR RAJA BA,A ,Q,887.00,898.00,885.00,889.90,889.90,884.15,638,5418,4823764.00,
500009,A.SARABHAI  ,XD,Q,6.20,6.70,6.20,6.45,6.45,6.36,38,9092,58759.00,
500010,HDFC        ,A ,Q,1122.00,1130.10,1111.20,1115.55,1115.55,1127.70,8135,317666,354243483.00,XD
500012,ANDHRA PETRO,XC,Q,10.95,11.98,10.70,11.30,11.39,10.67,194,82458,929022.00,
500013,ANSAL INFRAS,B ,Q,17.95,17.95,17.30,17.55,17.55,17.10,61,9616,168685.00,
500014,APPLE FINANC,XD,Q,1.90,2.00,1.77,1.79,1.79,1.79,30,6054,10987.00,
500020,BOM DYEING  ,B ,Q,46.20,47.50,45.80,47.20,47.20,45.25,805,196982,9214253.00,
500023,ASIANHOTNR  ,B ,Q,105.10,112.70,105.10,111.90,111.90,109.50,5,11,1200.00,
500024,ASSAMCO     ,B ,Q,5.31,5.31,5.00,5.11,5.11,4.92,207,161757,821209.00,
500027,ATUL LTD.   ,A ,Q,1482.50,1496.80,1480.00,1487.60,1485.00,1486.80,56,917,1364954.00,
500028,ATV PROJECTS,XT,Q,7.52,8.16,7.51,8.10,8.10,7.81,15,2734,20911.00,
500029,AUTOLITE(I) ,B ,Q,45.00,45.90,44.90,45.30,45.90,44.70,35,1234,55725.00,
500031,BAJAJ ELECT.,A ,Q,193.00,194.70,190.50,191.65,192.40,190.95,565,19730,3802509.00,
500032,BAJAJHIND   ,B ,Q,19.00,21.04,18.93,20.53,20.41,18.78,7432,3032618,61363843.00,
500033,FORCE MOTR  ,B ,Q,2823.00,2839.00,2801.00,2821.00,2821.00,2791.50,3123,49698,140181442.00,
500034,BAJFINANCE  ,A ,Q,6700.00,6820.00,6685.60,6789.00,6780.05,6655.65,678,2340,15842797.00,
500038,BALRAM.CHINI,A ,Q,101.30,114.90,101.30,108.05,108.05,100.25,18221,2592811,283808752.00,
500039,BANCO PROD. ,B ,Q,112.50,115.40,109.55,112.85,112.00,110.65,286,20517,2322429.00,
500040,CENTURY TEXT,A ,Q,533.05,538.90,532.00,534.65,534.65,526.95,2948,86793,46463301.00,
500041,BANNARI AMAN,B ,Q,1301.00,1467.00,1290.00,1414.50,1418.00,1305.00,274,1499,2128273.00,
500042,BASF INDIA  ,B ,Q,895.00,899.40,860.00,867.25,867.25,889.85,646,6498,5674338.00,
500043,BATA INDIA  ,A ,Q,504.50,513.50,502.60,503.45,503.00,501.35,944,14189,7180626.00,
500048,BEML LTD    ,A ,Q,1031.50,1051.95,1022.00,1031.15,1031.15,1031.45,2344,24661,25422409.00,
500049,BHARAT ELECT,A ,Q,1179.65,1214.00,1179.65,1206.10,1206.10,1179.65,1587,17872,21466043.00,
500051,BHAG GAS    ,Z ,Q,0.72,0.72,0.72,0.72,0.72,0.75,7,305,219.00,
500052,BHANSALI ENG,B ,Q,17.70,18.20,17.65,17.80,17.80,17.35,87,33232,595598.00,
500055,BHUSH STEEL ,A ,Q,35.50,36.80,35.50,36.45,36.45,34.95,672,74434,2695360.00,
500058,BIHAR SPONGE,XT,Q,2.35,2.58,2.35,2.49,2.58,2.47,43,58686,145887.00,
500059,BINANI IND. ,B ,Q,63.35,63.90,61.80,62.15,61.80,61.80,66,7038,442605.00,
500060,BIRLA ERIC. ,T ,Q,31.00,31.40,30.05,30.45,30.45,30.10,28,6612,201849.00,
500067,BLUE STAR   ,B ,Q,375.00,376.00,371.50,373.80,374.80,372.45,102,101760,38158151.00,
500068,DISA INDIA  ,XC,Q,3700.00,3814.50,3555.00,3770.00,3780.00,3626.50,34,118,437615.00,
500069,BNK CAPITAL ,XD,Q,28.80,30.30,28.80,30.30,30.30,30.30,2,110,3183.00,
500074,BPL LTD.    ,B ,Q,25.40,26.65,24.80,26.25,26.25,24.80,289,36196,946150.00,
500078,CAMPH.& ALL ,XC,Q,434.00,449.00,415.20,441.00,441.00,424.50,81,1633,714719.00,
500083,CENTURY EXT ,B ,Q,1.69,1.70,1.69,1.70,1.70,1.71,5,2201,3721.00,
500084,CESC LTD.   ,A ,Q,470.00,472.00,463.00,470.75,470.75,459.55,585,7825,3659796.00,
500085,CHAMBAL FERT,B ,Q,54.85,54.85,53.80,54.65,54.65,53.75,700,165390,9014996.00,
500086,EXIDE IND.  ,A ,Q,136.65,138.55,135.20,138.25,137.70,135.10,939,70826,9700838.00,
500087,CIPLA LTD.  ,A ,Q,510.00,516.80,502.75,512.10,512.10,504.35,4894,172593,87750562.00,
500089,DIC INDIA   ,B ,Q,550.00,565.00,550.00,561.25,561.25,548.75,54,629,351916.00,
500092,CRISIL LTD  ,A ,Q,1785.05,1805.00,1783.35,1800.00,1797.00,1794.85,128,1489,2679710.00,
500093,CROMPT.GREAV,A ,Q,49.00,49.00,46.00,48.70,48.70,47.90,5651,1885781,90141228.00,
500096,DABUR (I)   ,A ,Q,246.85,249.20,245.80,246.65,247.90,244.60,916,20486,5077955.00,
500097,DALMIASUG   ,B ,Q,102.80,105.00,99.35,99.85,99.85,100.55,1083,148637,15098957.00,
500101,ARVIND Ltd  ,A ,Q,271.00,272.40,266.65,267.75,267.75,268.00,3324,189595,51000199.00,
500102,BALARPUR IND,B ,Q,14.06,14.27,13.76,13.87,13.87,14.07,283,238470,3332173.00,
500103,BHEL        ,A ,Q,112.45,115.95,111.40,114.85,114.85,111.10,5296,630087,71578835.00,
500104,HIND.PETRO  ,A ,Q,768.90,799.75,768.40,787.10,787.10,771.25,4571,104543,82502825.00,
500106,IFCI LTD    ,A ,Q,23.00,24.45,22.80,24.20,24.20,23.05,1360,1168977,27609869.00,
500108,MAHA.TELE   ,B ,Q,17.35,17.50,17.15,17.35,17.35,17.00,423,220549,3823754.00,
500109,MRPL        ,A ,Q,65.00,68.30,64.90,67.85,67.85,64.65,4481,197109,13138387.00,
500110,CHENNAI PET.,B ,Q,199.00,202.25,197.85,198.75,198.75,196.50,2002,143287,28587736.00,
500111,REL.CAP.    ,A ,Q,365.00,372.40,362.55,369.90,369.90,360.70,8210,369969,135942660.00,
500112,STATE BANK  ,A ,Q,191.50,198.25,190.60,197.55,197.55,189.50,18022,2149916,418929312.00,
500113,STEEL AUTH. ,A ,Q,42.10,43.85,42.10,43.50,43.50,41.90,1612,500201,21623998.00,
500114,TITAN       ,A ,Q,331.00,339.60,331.00,338.30,338.30,330.50,1910,52880,17742281.00,
500116,IDBI BANK L ,A ,Q,68.95,70.15,68.05,69.45,69.45,68.20,3263,745173,51698812.00,
500117,DCW LTD.    ,B ,Q,24.10,24.85,24.05,24.55,24.55,23.75,795,193808,4748069.00,
500119,DHAMPUR SUGA,B ,Q,83.00,97.40,83.00,95.30,95.30,82.55,9497,988056,90877092.00,
500120,DIAMINES&CHM,XD,Q,33.30,36.00,33.00,34.10,34.00,34.00,25,2406,81846.00,
500123,ELANTAS     ,B ,Q,1272.25,1299.00,1251.00,1279.00,1270.00,1298.00,155,4463,5716902.00,
500124,DR.REDDY'S  ,A ,Q,2961.00,3026.00,2928.95,3013.20,3013.20,2945.15,4732,40637,121054873.00,
500125,E.I.D.PAR   ,A ,Q,201.10,217.80,201.10,215.30,215.30,199.30,7092,298131,63365898.00,
500126,MERCK LTD   ,B ,Q,635.25,648.00,635.00,640.00,638.50,634.75,228,3763,2408269.00,
500128,ELEC.CASTING,B ,Q,18.85,19.55,18.85,19.35,19.40,18.70,246,119461,2306345.00,
500132,EMPEE SUGARS,XD,Q,5.12,6.42,5.12,6.36,6.36,5.58,52,21241,131686.00,
500133,ESAB INDIA  ,B ,Q,625.00,634.00,610.10,622.60,610.10,624.30,10,68,42506.00,
500135,ESSEL PROP  ,B ,Q,162.10,162.10,157.70,160.20,159.40,159.90,200,3166,506799.00,
500136,ESTER INDUS.,B ,Q,52.65,56.00,52.65,53.40,53.40,51.55,1011,62166,3356002.00,
500139,FEDDER.LLYOD,B ,Q,69.40,72.40,69.30,71.80,71.80,68.15,771,66441,4728063.00,
500141,FERRO ALLOYS,XD,Q,4.40,4.65,4.26,4.44,4.50,4.50,62,18679,83196.00,
500142,FGP LTD.    ,XD,Q,2.71,2.71,2.71,2.71,2.71,2.71,1,331,897.00,
500143,P.H.CAPITAL ,XD,Q,23.90,23.90,23.90,23.90,23.90,23.60,2,40,956.00,
500144,FINOL. CABLE,A ,Q,266.00,305.00,266.00,287.95,286.05,264.45,7149,180439,52204125.00,
500147,CMI FPE     ,XC,Q,397.00,428.00,397.00,421.20,421.20,396.80,25,478,198728.00,
500148,UFLEX LTD   ,B ,Q,167.00,172.70,166.45,171.80,171.80,164.50,1180,53860,9162802.00,
500150,FOSECO INDIA,B ,Q,1179.00,1198.00,1172.50,1197.50,1197.50,1156.00,22,83,98630.00,
500151,GOLDEN TOB  ,B ,Q,36.35,37.00,35.45,36.60,36.60,36.35,33,1341,48803.00,
500153,GANESH BENZO,XD,Q,17.80,19.00,17.80,18.85,18.85,17.65,47,9236,172135.00,
500155,GARDEN SILK ,B ,Q,21.25,22.15,21.25,21.55,21.40,21.15,43,6720,144916.00,
500159,METROGLOBL  ,XC,Q,64.00,64.80,64.00,64.80,64.80,65.00,2,103,6594.00,
500160,GTL LTD.    ,B ,Q,12.49,12.49,11.15,11.69,11.69,11.16,252,38147,439852.00,
500162,PARRYSUGR   ,B ,Q,33.85,33.85,33.85,33.85,33.85,32.25,2,450,15232.00,
500163,GODFREY PH  ,B ,Q,1172.55,1216.80,1172.55,1197.30,1197.30,1160.45,2571,25793,30871035.00,
500164,GODREJ IND  ,A ,Q,345.40,365.00,345.30,353.70,353.70,347.30,1044,25035,8759228.00,
500165,KANSAI NERO ,A ,Q,282.50,285.25,277.05,280.65,280.65,280.20,407,16194,4547643.00,
500166,GOODRICKE   ,XC,Q,175.00,177.00,169.00,169.80,169.80,173.50,528,170444,29148428.00,
500168,GOODYEAR (I),B ,Q,484.00,484.00,477.50,478.30,477.50,476.50,48,1187,570206.00,
500170,GTN INDUS   ,B ,Q,9.76,10.60,9.75,10.54,10.54,10.01,5,55,558.00,
500171,GHCL LTD    ,B ,Q,113.70,117.30,113.55,115.05,114.25,112.10,1394,72265,8339006.00,
500173,GUJ.FLOURO  ,B ,Q,506.00,516.20,501.90,512.55,512.55,502.10,557,6387,3251011.00,
500179,HCL INFOSYS ,B ,Q,43.10,44.45,42.90,44.00,44.00,42.70,2349,1182229,51386422.00,
500180,HDFC BANK   ,A ,Q,1055.00,1069.85,1053.50,1064.80,1064.80,1053.25,2206,69584,73972839.00,
500182,HEROMOTOCO  ,A ,Q,2858.00,2923.85,2858.00,2922.45,2922.45,2851.35,2706,77796,227115388.00,
500183,HIMACHAL FUT,B ,Q,16.25,16.85,16.20,16.65,16.65,15.85,1788,1832332,30315485.00,
500184,HIMADRI CHEM,B ,Q,16.00,16.30,15.77,16.00,16.00,15.56,834,251746,4040161.00,
500185,HIND.CONSTN.,A ,Q,19.50,19.95,19.40,19.65,19.65,19.20,1030,594065,11721179.00,
500186,HIND.OIL EXP,B ,Q,30.55,32.00,30.40,31.80,31.80,30.05,1073,265408,8341534.00,
500187,HSIL        ,B ,Q,272.35,285.00,270.90,278.20,278.20,272.35,639,24307,6752282.00,
500188,HINDUS.ZI   ,A ,Q,171.00,175.80,171.00,175.15,175.80,169.80,3572,352828,61594999.00,
500189,HINDUJA VENT,B ,Q,400.00,415.00,400.00,409.20,409.20,395.90,39,702,289332.00,
500191,HMT LTD.    ,B ,Q,44.40,44.75,43.90,44.25,44.25,43.35,154,23205,1029571.00,
500192,PRAG BOSIMI ,XT,Q,6.10,6.10,5.76,6.10,6.10,5.81,10,2750,16611.00,
500193,HOTEL LEELA.,B ,Q,17.80,18.00,17.55,17.85,18.00,17.40,28,8133,144682.00,
500199,I.G.PETRO   ,B ,Q,103.25,106.70,103.10,105.25,105.00,102.85,49,4989,526746.00,
500201,IND.GLYCOLS ,B ,Q,85.95,87.00,84.95,85.55,85.55,85.55,438,15760,1351005.00,
500202,IND.LEAS.DEV,XD,Q,9.88,10.40,9.88,10.40,10.40,10.40,4,1601,16645.00,
500206,MARGO FIN   ,XT,Q,15.75,15.75,15.75,15.75,15.75,16.05,1,10000,157500.00,
500207,INDO RAMA   ,B ,Q,31.05,32.80,31.00,31.90,31.90,31.45,336,59470,1912707.00,
500209,INFOSYS LTD ,A ,Q,1200.00,1209.00,1196.00,1205.80,1205.80,1198.95,4846,78561,94574827.00,
500210,INGERSOLL   ,B ,Q,649.80,660.45,645.00,648.35,648.35,637.80,161,1887,1228033.00,
500211,INSILCO LTD.,XT,Q,16.40,17.00,16.40,16.50,16.50,16.55,8,1400,23125.00,
500212,INTEG.FIN.SE,XT,Q,24.00,24.00,24.00,24.00,24.00,23.00,1,1,24.00,
500213,INTER.TRAVEL,XC,Q,173.60,174.90,169.50,170.10,170.00,167.10,66,6223,1064313.00,
500214,ION EXCHANGE,XT,Q,302.00,310.00,300.00,305.30,304.00,300.80,34,1657,505229.00,
500215,AGRO TECH FO,B ,Q,466.00,470.00,456.00,459.80,459.80,460.70,40,551,254383.00,
500219,JAIN IRRIG  ,A ,Q,57.65,59.15,57.20,58.75,58.75,56.90,1681,453398,26332290.00,
500220,JASCH INDUST,XD,Q,37.60,38.05,36.70,38.05,38.05,36.25,17,2588,96779.00,
500222,JCT ELECTRON,B ,Q,0.32,0.32,0.31,0.31,0.31,0.32,7,1600,506.00,
