SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1228.00,1232.90,1205.00,1213.10,1213.10,1216.40,966,5488,6682802.00,
500003,AEGIS LOGIS ,B ,Q,111.30,120.00,111.30,115.70,115.70,109.90,5026,440733,51237021.00,
500008,AMAR RAJA BA,A ,Q,845.95,847.00,833.20,836.30,836.30,840.85,702,9898,8299329.00,
500009,A.SARABHAI  ,XD,Q,8.40,8.70,8.33,8.42,8.42,8.50,56,18788,159074.00,
500010,HDFC        ,A ,Q,1262.00,1267.50,1246.65,1255.50,1252.00,1260.55,2660,51714,65040550.00,
500012,ANDHRA PETRO,XC,Q,13.20,13.51,13.11,13.40,13.40,13.12,155,77499,1031714.00,
500013,ANSAL INFRAS,B ,Q,19.30,20.30,19.10,19.90,19.90,19.05,352,52569,1050534.00,
500014,APPLE FINANC,XD,Q,2.11,2.29,2.07,2.13,2.13,2.18,17,6208,13153.00,
500020,BOM DYEING  ,B ,Q,44.40,44.80,43.30,43.45,43.45,44.10,738,123957,5456835.00,
500023,ASIANHOTNR  ,B ,Q,108.00,108.50,107.60,108.50,108.50,108.30,4,5040,544308.00,
500024,ASSAMCO     ,B ,Q,4.95,4.95,4.76,4.84,4.88,4.87,229,208605,1012853.00,
500027,ATUL LTD.   ,A ,Q,1885.00,1890.00,1821.60,1845.90,1850.00,1864.85,129,431,798937.00,
500028,ATV PROJECTS,XT,Q,6.80,7.24,6.80,6.81,6.81,6.96,28,4008,28131.00,
500029,AUTOLITE(I) ,B ,Q,51.90,52.30,50.95,52.30,52.30,52.00,4,302,15613.00,
500031,BAJAJ ELECT.,A ,Q,227.15,227.95,221.40,222.15,222.15,225.65,624,28353,6352852.00,
500032,BAJAJHIND   ,B ,Q,19.50,20.00,19.30,19.70,19.70,19.25,1752,1096648,21640240.00,
500033,FORCE MOTR  ,B ,Q,2950.00,2985.00,2921.00,2928.30,2928.30,2941.90,3699,46600,137664615.00,
500034,BAJFINANCE  ,A ,Q,8000.00,8095.00,7886.50,7902.15,7902.15,7946.95,2085,9205,73849682.00,
500038,BALRAM.CHINI,A ,Q,110.30,115.80,110.30,113.70,113.70,109.40,4538,550131,62606952.00,
500039,BANCO PROD. ,B ,Q,140.00,141.50,137.40,138.60,138.60,138.45,570,52293,7313474.00,
500040,CENTURY TEXT,A ,Q,632.55,636.00,613.70,617.55,617.55,632.85,3692,122805,76782389.00,
500041,BANNARI AMAN,B ,Q,1795.00,1857.00,1761.00,1803.75,1810.00,1756.05,43,237,434057.00,
500042,BASF INDIA  ,B ,Q,992.80,994.00,972.45,975.50,973.00,987.40,228,20700,20486280.00,
500043,BATA INDIA  ,A ,Q,569.10,574.00,558.05,559.60,558.20,566.35,948,26354,14893579.00,
500048,BEML LTD    ,A ,Q,848.00,850.85,826.20,829.10,829.10,842.85,1483,18457,15467034.00,
500049,BHARAT ELECT,A ,Q,1170.00,1177.05,1137.35,1141.25,1141.25,1163.35,2005,37372,42991676.00,
500051,BHAG GAS    ,Z ,Q,0.52,0.52,0.52,0.52,0.52,0.54,2,110,57.00,
500052,BHANSALI ENG,B ,Q,20.90,21.40,20.05,20.15,20.15,21.15,122,30049,614306.00,
500055,BHUSH STEEL ,A ,Q,35.75,36.20,35.00,35.30,35.30,35.65,197,17483,622354.00,
500058,BIHAR SPONGE,XT,Q,2.15,2.33,2.15,2.30,2.30,2.26,16,3925,8857.00,
500059,BINANI IND. ,B ,Q,66.20,67.00,65.50,65.60,65.60,65.65,81,6580,435778.00,
500060,BIRLA ERIC. ,T ,Q,38.25,38.25,35.00,35.60,35.00,36.45,56,11683,431466.00,
500067,BLUE STAR   ,B ,Q,425.00,425.70,414.20,416.45,415.00,424.00,218,1472,615546.00,
500068,DISA INDIA  ,XC,Q,3725.00,3725.00,3651.00,3666.50,3651.00,3721.80,22,62,228123.00,
500074,BPL LTD.    ,B ,Q,28.60,29.90,28.30,29.70,29.70,28.50,252,52224,1530828.00,
500078,CAMPH.& ALL ,XC,Q,550.00,554.90,527.05,534.20,538.00,540.30,41,578,309913.00,
500083,CENTURY EXT ,B ,Q,1.56,1.80,1.56,1.66,1.66,1.68,35,66453,108565.00,
500084,CESC LTD.   ,A ,Q,541.00,559.00,541.00,549.30,549.30,538.15,1464,36560,20201791.00,
500085,CHAMBAL FERT,B ,Q,66.10,68.45,66.00,66.50,66.50,66.70,1152,150920,10144645.00,
500086,EXIDE IND.  ,A ,Q,160.10,160.80,157.20,157.75,158.50,159.75,775,60580,9634391.00,
500087,CIPLA LTD.  ,A ,Q,472.00,473.80,462.50,465.10,465.10,469.25,3807,168923,79264723.00,
500089,DIC INDIA   ,B ,Q,562.85,562.90,555.00,555.00,555.00,553.55,14,229,127499.00,
500092,CRISIL LTD  ,A ,Q,2225.00,2307.00,2207.00,2250.70,2250.70,2194.75,574,4423,10045621.00,
500093,CROMPT.GREAV,A ,Q,74.50,76.15,71.30,71.65,71.65,74.00,7698,1402775,103130319.00,
500096,DABUR (I)   ,A ,Q,300.95,306.90,298.25,305.35,305.35,298.25,2906,164966,50101201.00,
500097,DALMIASUG   ,B ,Q,93.90,97.30,93.90,94.80,95.50,93.40,577,36017,3438466.00,
500101,ARVIND Ltd  ,A ,Q,316.10,317.80,303.70,306.00,305.05,314.85,3004,165028,51165969.00,
500102,BALARPUR IND,B ,Q,16.20,16.50,15.85,15.95,15.95,16.20,214,137089,2205083.00,
500103,BHEL        ,A ,Q,121.00,121.00,117.70,117.95,117.95,119.95,4181,600594,71443315.00,
