SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1229.00,1250.90,1208.95,1214.25,1214.25,1230.85,2557,13228,16302722.00,
500003,AEGIS LOGIS ,B ,Q,124.75,125.70,121.15,123.60,123.60,123.80,1792,135912,16862030.00,
500008,AMAR RAJA BA,A ,Q,849.00,857.00,838.00,841.65,841.65,843.65,2504,26454,22467262.00,
500009,A.SARABHAI  ,XD,Q,7.50,7.50,6.96,7.20,7.20,7.03,35,18282,130707.00,
500010,HDFC        ,A ,Q,1256.00,1257.80,1233.95,1238.40,1238.40,1260.35,3166,41963,52103339.00,
500012,ANDHRA PETRO,XC,Q,13.50,14.69,13.50,14.54,14.50,14.13,199,76268,1103080.00,
500013,ANSAL INFRAS,B ,Q,22.05,22.45,21.75,22.05,22.10,22.05,186,26111,576524.00,
500014,APPLE FINANC,XD,Q,2.47,2.47,2.15,2.17,2.17,2.20,15,2300,4988.00,
500020,BOM DYEING  ,B ,Q,44.95,45.35,44.40,44.70,44.70,44.40,897,168291,7539585.00,
500023,ASIANHOTNR  ,B ,Q,109.95,109.95,106.20,108.05,106.20,108.10,3,11,1205.00,
500024,ASSAMCO     ,B ,Q,5.50,5.93,5.46,5.74,5.74,5.28,1228,997130,5709059.00,
500027,ATUL LTD.   ,A ,Q,1887.00,1895.00,1879.05,1882.60,1882.60,1876.95,153,904,1703991.00,
500028,ATV PROJECTS,XT,Q,6.71,6.90,6.71,6.90,6.90,6.98,8,1350,9236.00,
500029,AUTOLITE(I) ,B ,Q,52.00,52.00,51.00,51.10,51.10,52.50,15,667,34333.00,
500031,BAJAJ ELECT.,A ,Q,227.00,231.65,225.00,229.30,229.30,226.05,3264,58567,13383919.00,
500032,BAJAJHIND   ,B ,Q,21.00,21.25,20.55,20.75,20.75,21.00,1575,903382,18823249.00,
500033,FORCE MOTR  ,B ,Q,2940.00,2944.00,2902.00,2927.65,2927.65,2933.45,2991,31106,91011543.00,
500034,BAJFINANCE  ,A ,Q,7772.55,7772.55,7650.00,7710.95,7710.95,7765.15,526,2452,18951955.00,
500038,BALRAM.CHINI,A ,Q,118.80,121.55,117.40,119.55,119.55,119.65,2941,310823,37200317.00,
500039,BANCO PROD. ,B ,Q,136.00,138.50,134.05,137.65,137.65,136.25,379,20338,2773558.00,
500040,CENTURY TEXT,A ,Q,656.95,661.45,641.55,646.10,646.10,656.00,3055,80079,52161708.00,
500041,BANNARI AMAN,B ,Q,1800.00,1813.05,1791.00,1808.75,1791.00,1805.60,12,83,150292.00,
500042,BASF INDIA  ,B ,Q,990.00,997.80,978.00,989.35,988.90,1001.30,187,804,795632.00,
500043,BATA INDIA  ,A ,Q,563.60,563.60,553.55,556.35,554.20,561.00,1180,35502,19804422.00,
500048,BEML LTD    ,A ,Q,877.90,887.00,863.00,870.35,870.35,870.45,4339,75735,66441510.00,
500049,BHARAT ELECT,A ,Q,1289.80,1314.70,1250.95,1261.40,1261.40,1290.30,6148,83271,107025304.00,
500052,BHANSALI ENG,B ,Q,20.55,20.75,20.30,20.40,20.40,20.35,55,10496,214815.00,
500055,BHUSH STEEL ,A ,Q,37.15,37.45,36.65,36.80,36.70,37.15,321,47490,1759372.00,
500058,BIHAR SPONGE,XT,Q,2.23,2.23,2.06,2.21,2.21,2.14,17,2370,4986.00,
500059,BINANI IND. ,B ,Q,68.55,70.00,66.55,66.95,67.05,67.90,108,12110,827294.00,
500060,BIRLA ERIC. ,T ,Q,36.60,36.60,35.15,35.50,35.35,35.70,24,5688,202597.00,
500067,BLUE STAR   ,B ,Q,441.35,443.90,436.80,442.45,442.50,441.25,1161,4703,2079124.00,
500068,DISA INDIA  ,XC,Q,3765.00,3899.00,3765.00,3850.00,3850.00,3850.00,11,55,210757.00,
500069,BNK CAPITAL ,XD,Q,30.00,30.00,30.00,30.00,30.00,28.60,2,1000,30000.00,
500074,BPL LTD.    ,B ,Q,29.90,30.50,29.65,29.85,29.85,29.80,183,28994,872941.00,
500078,CAMPH.& ALL ,XC,Q,540.10,546.70,530.00,532.10,532.00,543.20,44,1405,749512.00,
500083,CENTURY EXT ,B ,Q,2.10,2.20,2.00,2.00,2.01,2.01,66,63742,134245.00,
500084,CESC LTD.   ,A ,Q,558.00,563.25,555.70,557.25,557.25,556.20,588,11192,6251161.00,
500085,CHAMBAL FERT,B ,Q,66.60,67.30,65.60,65.85,65.85,66.10,536,79666,5273671.00,
500086,EXIDE IND.  ,A ,Q,164.00,164.60,158.55,159.85,159.30,163.10,881,82848,13334066.00,
500087,CIPLA LTD.  ,A ,Q,474.00,482.50,469.50,479.90,479.90,472.75,7292,231038,110307004.00,
500089,DIC INDIA   ,B ,Q,549.75,561.75,549.75,561.00,561.00,559.00,4,19,10605.00,
500092,CRISIL LTD  ,A ,Q,2255.00,2255.00,2175.00,2209.90,2215.00,2244.25,179,1342,2974359.00,
500093,CROMPT.GREAV,A ,Q,72.40,72.75,71.00,71.30,71.40,72.05,2094,351479,25241023.00,
500096,DABUR (I)   ,A ,Q,308.00,308.85,302.20,303.25,303.25,307.55,984,32996,10062856.00,
500097,DALMIASUG   ,B ,Q,100.30,101.00,98.30,98.75,98.75,100.70,289,14315,1427648.00,
500101,ARVIND Ltd  ,A ,Q,317.70,318.90,310.25,311.35,311.35,318.00,3520,153965,48346684.00,
500102,BALARPUR IND,B ,Q,16.25,16.25,15.65,15.75,15.75,16.00,181,88499,1404174.00,
500103,BHEL        ,A ,Q,121.50,122.90,120.30,121.20,121.20,121.40,4172,635524,77190622.00,
500104,HIND.PETRO  ,A ,Q,906.00,914.80,898.15,902.05,902.05,904.75,3350,85409,77431746.00,
500106,IFCI LTD    ,A ,Q,24.50,25.85,24.40,25.35,25.35,24.45,3056,2045413,51882674.00,
500108,MAHA.TELE   ,B ,Q,19.00,20.25,18.90,20.15,20.15,19.00,2707,979108,19450351.00,
500109,MRPL        ,A ,Q,67.90,68.25,67.00,67.30,67.30,67.40,811,109827,7434271.00,
500110,CHENNAI PET.,B ,Q,199.90,202.00,196.50,200.15,200.15,196.70,2813,142355,28499451.00,
500111,REL.CAP.    ,A ,Q,412.00,413.80,403.50,406.60,406.60,410.10,9616,454881,185994378.00,
500112,STATE BANK  ,A ,Q,210.00,212.80,208.65,210.00,210.00,210.40,22802,2650120,558084857.00,
500113,STEEL AUTH. ,A ,Q,42.55,45.55,42.35,44.85,44.85,42.00,6858,2191745,97465594.00,
500114,TITAN       ,A ,Q,363.50,366.35,361.70,364.25,364.25,361.70,1444,55161,20106001.00,
500116,IDBI BANK L ,A ,Q,67.50,68.65,66.60,67.55,67.55,67.40,3032,646729,43777199.00,
500117,DCW LTD.    ,B ,Q,29.80,30.55,29.00,30.20,30.20,29.55,1401,609720,18171040.00,
500119,DHAMPUR SUGA,B ,Q,101.80,103.00,100.00,100.50,100.50,102.60,1249,131845,13342270.00,
500120,DIAMINES&CHM,XD,Q,38.45,39.75,38.30,38.35,38.35,39.80,5,200,7686.00,
500123,ELANTAS     ,B ,Q,1485.00,1508.00,1480.95,1501.95,1503.20,1500.80,91,1001,1501640.00,
500124,DR.REDDY'S  ,A ,Q,3099.00,3099.00,3062.30,3071.45,3071.45,3132.60,6227,55845,171615841.00,
500125,E.I.D.PAR   ,A ,Q,250.00,253.25,243.05,245.05,245.05,250.35,788,29310,7251861.00,
