SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1219.05,1227.80,1189.00,1199.60,1199.60,1211.40,1278,9327,11212984.00,
500003,AEGIS LOGIS ,B ,Q,130.90,131.30,127.50,129.15,129.15,128.70,1337,82560,10699035.00,
500008,AMAR RAJA BA,A ,Q,855.00,869.00,855.00,861.60,869.00,850.25,638,106921,91676219.00,
500009,A.SARABHAI  ,XD,Q,7.73,8.00,7.25,7.44,7.44,7.19,68,40860,310924.00,
500010,HDFC        ,A ,Q,1219.00,1232.75,1212.00,1229.00,1228.00,1216.95,2605,55471,67851320.00,
500012,ANDHRA PETRO,XC,Q,13.00,13.25,13.00,13.14,13.10,13.19,62,14228,186568.00,
500013,ANSAL INFRAS,B ,Q,20.35,20.90,19.90,20.65,20.65,20.10,434,84961,1736955.00,
500014,APPLE FINANC,XD,Q,2.11,2.30,2.11,2.13,2.13,2.10,29,16924,37950.00,
500020,BOM DYEING  ,B ,Q,46.00,46.40,45.50,45.65,45.65,45.70,1410,250166,11500660.00,
500024,ASSAMCO     ,B ,Q,6.14,6.40,6.10,6.24,6.24,6.02,678,571507,3584401.00,
500027,ATUL LTD.   ,A ,Q,1913.00,1922.00,1863.00,1873.10,1873.10,1912.85,594,6772,12733148.00,
500028,ATV PROJECTS,XT,Q,6.52,7.00,6.52,6.90,6.62,6.79,19,8132,54965.00,
500029,AUTOLITE(I) ,B ,Q,46.15,53.50,46.15,49.25,49.25,48.35,48,7079,355342.00,
500031,BAJAJ ELECT.,A ,Q,224.20,224.20,221.00,221.65,221.65,224.10,261,13522,3006537.00,
500032,BAJAJHIND   ,B ,Q,21.60,22.10,21.00,21.25,21.25,21.45,3022,1835372,39403993.00,
500033,FORCE MOTR  ,B ,Q,2940.00,3000.00,2940.00,2979.45,2979.45,2950.35,4413,47294,141076214.00,
500034,BAJFINANCE  ,A ,Q,7721.00,7721.00,7620.00,7657.55,7620.00,7679.95,1001,6387,49077167.00,
500038,BALRAM.CHINI,A ,Q,124.90,128.35,122.25,123.30,123.30,124.40,7380,719123,89961788.00,
500039,BANCO PROD. ,B ,Q,138.00,144.50,137.00,143.10,143.10,137.65,1027,55836,7931453.00,
500040,CENTURY TEXT,A ,Q,637.10,644.80,636.50,639.90,639.90,637.90,3583,172431,110407358.00,
500041,BANNARI AMAN,B ,Q,2199.90,2242.25,2111.05,2154.00,2154.00,2160.65,319,1678,3677316.00,
500042,BASF INDIA  ,B ,Q,1031.25,1076.40,1019.95,1061.80,1061.80,1025.15,883,6105,6446107.00,
500043,BATA INDIA  ,A ,Q,531.40,543.50,522.45,539.15,539.15,524.75,1921,42769,23006463.00,
500048,BEML LTD    ,A ,Q,837.00,848.20,837.00,839.65,839.65,837.55,1737,19345,16303075.00,
