SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1007.00,1036.80,996.50,1005.25,1009.95,1014.55,2049,10055,10208479.00,
500003,AEGIS LOGIS ,B ,Q,96.00,98.15,94.00,95.40,95.40,97.05,311,20080,1919253.00,
500008,AMAR RAJA BA,A ,Q,852.20,879.00,852.10,862.55,862.55,861.45,1982,26871,23329020.00,
500009,A.SARABHAI  ,XD,Q,6.49,6.49,5.83,6.21,6.21,6.26,29,4871,29936.00,
500010,HDFC        ,A ,Q,1173.00,1180.80,1159.00,1160.80,1160.80,1177.35,3354,79496,92855779.00,
500012,ANDHRA PETRO,XC,Q,13.00,13.24,12.60,13.02,13.24,13.00,109,55227,717355.00,
500013,ANSAL INFRAS,B ,Q,17.50,18.00,17.45,17.75,17.85,18.05,173,13834,244908.00,
500014,APPLE FINANC,XD,Q,2.32,2.52,2.30,2.35,2.35,2.50,20,4640,10997.00,
500020,BOM DYEING  ,B ,Q,51.60,51.60,46.45,48.05,48.05,52.00,3069,489321,23559451.00,
500024,ASSAMCO     ,B ,Q,5.48,5.48,5.17,5.17,5.17,5.44,269,404633,2104071.00,
500027,ATUL LTD.   ,A ,Q,1503.50,1503.50,1448.00,1465.35,1465.35,1495.85,628,3151,4599816.00,
500028,ATV PROJECTS,XT,Q,8.00,8.55,7.75,8.32,8.55,8.15,42,20040,162582.00,
500029,AUTOLITE(I) ,B ,Q,56.60,56.60,54.10,54.75,55.70,56.05,77,2933,162449.00,
500031,BAJAJ ELECT.,A ,Q,177.00,178.30,172.00,175.30,175.30,178.45,647,27168,4755154.00,
500032,BAJAJHIND   ,B ,Q,16.60,16.90,15.85,16.30,16.30,16.75,2212,1126246,18484683.00,
500033,FORCE MOTR  ,B ,Q,2639.00,2639.00,2550.00,2568.00,2568.00,2679.00,5949,75460,196219135.00,
500034,BAJFINANCE  ,A ,Q,5780.00,6495.90,5601.50,6380.50,6380.50,5829.55,11656,54531,339933231.00,
500038,BALRAM.CHINI,A ,Q,89.95,89.95,85.55,88.50,88.50,90.75,2584,297293,26174620.00,
500039,BANCO PROD. ,B ,Q,123.00,123.00,119.50,120.20,120.00,123.50,139,8770,1062462.00,
500040,CENTURY TEXT,A ,Q,500.00,503.55,476.05,481.25,481.25,503.30,3790,124203,61016521.00,
500041,BANNARI AMAN,B ,Q,1090.00,1116.00,1040.00,1052.75,1074.75,1125.00,16,17,18005.00,
