SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1243.00,1272.45,1243.00,1254.80,1254.80,1239.30,1113,4958,6247974.00,
500003,AEGIS LOGIS ,B ,Q,113.00,113.50,110.70,111.90,111.90,112.00,877,42071,4729811.00,
500008,AMAR RAJA BA,A ,Q,860.00,870.85,860.00,861.55,861.55,857.70,938,9472,8202695.00,
500009,A.SARABHAI  ,XD,Q,8.69,8.69,8.44,8.51,8.51,8.47,47,22969,195165.00,
500010,HDFC        ,A ,Q,1228.50,1266.50,1219.05,1257.30,1257.30,1227.50,7335,185414,231196858.00,
500012,ANDHRA PETRO,XC,Q,12.65,12.80,12.40,12.70,12.75,12.70,166,115676,1454948.00,
500013,ANSAL INFRAS,B ,Q,19.05,19.45,19.00,19.15,19.15,19.10,64,10195,195861.00,
500014,APPLE FINANC,XD,Q,2.36,2.37,2.20,2.23,2.23,2.21,19,6947,16120.00,
500020,BOM DYEING  ,B ,Q,45.50,45.95,45.00,45.40,45.40,45.25,829,121204,5515791.00,
500023,ASIANHOTNR  ,B ,Q,107.00,114.00,106.35,111.05,114.00,110.00,17,650,72170.00,
500024,ASSAMCO     ,B ,Q,5.90,6.07,5.80,5.86,5.86,5.79,333,282770,1670167.00,
500027,ATUL LTD.   ,A ,Q,1850.00,1899.95,1820.00,1871.95,1871.95,1866.85,178,1270,2379964.00,
500028,ATV PROJECTS,XT,Q,6.76,7.40,6.76,7.34,7.20,7.11,25,3963,27689.00,
500029,AUTOLITE(I) ,B ,Q,53.00,53.15,51.40,52.60,52.90,51.60,23,1239,65356.00,
500030,AUTORID.FIN ,T ,Q,0.62,0.62,0.62,0.62,0.62,0.62,1,10000,6200.00,
500031,BAJAJ ELECT.,A ,Q,248.00,255.00,247.00,254.10,254.10,245.90,2055,83838,21077200.00,
500032,BAJAJHIND   ,B ,Q,18.95,19.00,18.50,18.60,18.60,18.85,762,660674,12338384.00,
500033,FORCE MOTR  ,B ,Q,2920.00,3025.00,2890.00,2973.35,2973.35,2901.10,8097,119450,355114407.00,
500034,BAJFINANCE  ,A ,Q,7538.05,7732.95,7471.95,7668.65,7668.65,7466.55,1680,7927,60667943.00,
500038,BALRAM.CHINI,A ,Q,111.00,111.00,107.15,107.60,107.60,108.85,1081,114478,12369985.00,
500039,BANCO PROD. ,B ,Q,134.50,141.80,133.50,134.60,134.80,127.45,902,52709,7196065.00,
500040,CENTURY TEXT,A ,Q,630.50,630.50,613.95,622.75,621.50,619.00,4986,197802,122651699.00,
500041,BANNARI AMAN,B ,Q,1767.00,1767.00,1745.00,1765.05,1760.00,1745.00,11,202,353540.00,
500042,BASF INDIA  ,B ,Q,960.00,983.80,957.60,968.55,968.55,953.75,407,3679,3580768.00,
500043,BATA INDIA  ,A ,Q,545.35,559.50,532.30,557.05,557.05,544.75,3710,97254,53189332.00,
500048,BEML LTD    ,A ,Q,833.80,864.00,828.60,854.75,854.75,828.70,3655,55696,47425472.00,
500049,BHARAT ELECT,A ,Q,1135.00,1204.60,1131.80,1183.15,1183.15,1125.25,8876,99052,116706605.00,
500051,BHAG GAS    ,Z ,Q,0.55,0.56,0.55,0.56,0.56,0.57,10,3771,2100.00,
500052,BHANSALI ENG,B ,Q,20.70,20.90,20.15,20.50,20.50,20.35,92,29722,608570.00,
500055,BHUSH STEEL ,A ,Q,35.60,36.35,35.55,36.10,36.35,35.70,183,22470,806862.00,
