SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1230.05,1240.00,1210.65,1216.40,1216.40,1229.80,804,4614,5627619.00,
500003,AEGIS LOGIS ,B ,Q,112.50,112.85,109.05,109.90,109.90,112.15,532,36489,4028140.00,
500008,AMAR RAJA BA,A ,Q,841.00,845.80,833.00,840.85,840.85,845.25,880,8469,7117537.00,
500009,A.SARABHAI  ,XD,Q,8.99,8.99,8.31,8.50,8.50,8.63,87,18386,155214.00,
500010,HDFC        ,A ,Q,1238.00,1263.00,1232.50,1260.55,1260.55,1241.35,2535,40631,50768332.00,
500012,ANDHRA PETRO,XC,Q,13.00,13.23,12.95,13.12,13.20,13.06,78,33628,439765.00,
500013,ANSAL INFRAS,B ,Q,18.70,19.40,18.70,19.05,19.20,19.25,75,6654,126955.00,
500014,APPLE FINANC,XD,Q,2.12,2.47,2.12,2.18,2.14,2.20,20,4800,10454.00,
500020,BOM DYEING  ,B ,Q,43.00,45.40,43.00,44.10,44.10,43.35,1490,221714,9800177.00,
500023,ASIANHOTNR  ,B ,Q,112.60,122.00,107.80,108.30,107.80,106.20,46,541,61045.00,
500024,ASSAMCO     ,B ,Q,4.94,4.95,4.78,4.87,4.88,4.98,247,214148,1040863.00,
500027,ATUL LTD.   ,A ,Q,1870.55,1878.80,1857.10,1864.85,1864.85,1868.45,140,580,1082171.00,
500028,ATV PROJECTS,XT,Q,6.47,7.11,6.47,6.96,7.11,6.81,23,10576,70061.00,
500029,AUTOLITE(I) ,B ,Q,52.50,52.50,50.50,52.00,52.00,52.00,3,198,10002.00,
500031,BAJAJ ELECT.,A ,Q,228.00,230.40,223.00,225.65,225.65,228.10,726,29265,6627598.00,
500032,BAJAJHIND   ,B ,Q,19.30,19.40,19.10,19.25,19.25,19.20,511,367084,7072639.00,
500033,FORCE MOTR  ,B ,Q,2979.00,2979.00,2912.70,2941.90,2941.90,2975.95,3725,39343,115659386.00,
500034,BAJFINANCE  ,A ,Q,7626.80,7991.00,7621.65,7946.95,7946.95,7643.95,1794,8828,69042002.00,
500038,BALRAM.CHINI,A ,Q,110.50,110.80,108.40,109.40,109.40,110.25,3389,189675,20746239.00,
500039,BANCO PROD. ,B ,Q,137.00,140.50,133.10,138.45,138.45,134.20,724,44432,6114160.00,
500040,CENTURY TEXT,A ,Q,628.75,634.85,621.60,632.85,632.85,625.85,3159,99190,62397112.00,
500042,BASF INDIA  ,B ,Q,1000.00,1000.00,981.00,987.40,987.40,994.35,123,614,606804.00,
500043,BATA INDIA  ,A ,Q,571.70,573.00,564.40,566.35,566.35,568.85,1257,22343,12662789.00,
