SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1275.00,1289.05,1255.00,1267.50,1267.50,1277.10,2288,11649,14792570.00,
500003,AEGIS LOGIS ,B ,Q,116.55,118.20,112.10,114.05,114.05,116.90,2658,163374,18811959.00,
500008,AMAR RAJA BA,A ,Q,949.90,957.65,932.95,937.65,937.65,939.90,2636,40781,38760926.00,
500009,A.SARABHAI  ,XD,Q,10.98,10.98,10.10,10.43,10.43,10.98,178,109253,1153685.00,
500010,HDFC        ,A ,Q,1124.00,1125.10,1083.00,1087.00,1087.00,1123.05,4671,80303,88286328.00,
500012,ANDHRA PETRO,XC,Q,16.00,16.13,15.50,15.76,15.81,16.08,126,87529,1382800.00,
500013,ANSAL INFRAS,B ,Q,18.10,20.10,18.10,19.15,19.15,18.90,182,28744,562182.00,
500014,APPLE FINANC,XD,Q,2.13,2.40,2.13,2.22,2.21,2.30,21,2766,6240.00,
500020,BOM DYEING  ,B ,Q,50.95,51.45,49.60,49.95,49.95,50.50,1262,217188,11004290.00,
500024,ASSAMCO     ,B ,Q,6.33,6.49,6.03,6.09,6.09,6.29,336,322631,1989094.00,
500027,ATUL LTD.   ,A ,Q,1826.00,1860.00,1805.50,1832.00,1832.00,1826.05,1343,10176,18715820.00,
500028,ATV PROJECTS,XT,Q,6.92,7.45,6.92,7.30,7.45,7.26,16,2580,18170.00,
500029,AUTOLITE(I) ,B ,Q,55.00,56.95,52.50,53.35,53.35,57.40,113,7728,419528.00,
500030,AUTORID.FIN ,B ,Q,0.87,0.87,0.87,0.87,0.87,0.91,1,25,21.00,
500031,BAJAJ ELECT.,A ,Q,233.25,233.25,225.00,225.65,225.65,232.40,724,32302,7352903.00,
500032,BAJAJHIND   ,B ,Q,19.25,19.65,19.05,19.25,19.25,19.65,842,621122,11986825.00,
500033,FORCE MOTR  ,B ,Q,3369.00,3456.00,3355.00,3397.50,3397.50,3360.00,13139,189747,647516650.00,
500034,BAJFINANCE  ,A ,Q,6999.00,7038.00,6930.00,6964.25,6969.95,6944.25,1128,2969,20751215.00,
500038,BALRAM.CHINI,A ,Q,104.20,105.50,101.90,102.25,102.25,105.05,1866,278697,28870552.00,
500039,BANCO PROD. ,B ,Q,135.50,136.20,132.10,132.80,133.40,135.50,275,14287,1919822.00,
500040,CENTURY TEXT,A ,Q,622.00,633.50,621.00,623.05,623.05,628.45,3564,106811,66983402.00,
500041,BANNARI AMAN,B ,Q,1860.00,1885.25,1825.00,1861.50,1861.50,1880.00,103,1514,2816972.00,
500042,BASF INDIA  ,B ,Q,918.05,920.00,903.00,909.55,903.15,922.15,286,1859,1690694.00,
500043,BATA INDIA  ,A ,Q,561.90,568.00,548.05,554.20,559.00,562.50,1505,18656,10454986.00,
500048,BEML LTD    ,A ,Q,939.00,947.40,915.15,919.75,919.75,938.55,2142,35703,33333875.00,
500049,BHARAT ELECT,A ,Q,1215.60,1232.00,1178.00,1184.15,1184.15,1212.65,1906,36991,44584546.00,
500052,BHANSALI ENG,B ,Q,19.05,19.40,18.85,18.90,18.85,19.10,117,57430,1094108.00,
500055,BHUSH STEEL ,A ,Q,41.60,42.45,40.80,41.15,41.15,41.70,530,97486,4035958.00,
500058,BIHAR SPONGE,XT,Q,2.49,2.69,2.49,2.69,2.69,2.57,21,5370,14171.00,
500059,BINANI IND. ,B ,Q,68.35,68.75,67.20,67.35,67.35,67.50,80,9065,617854.00,
500060,BIRLA ERIC. ,T ,Q,36.20,36.20,34.10,35.00,35.00,35.10,12,2194,75932.00,
500067,BLUE STAR   ,B ,Q,433.00,433.45,422.00,423.70,423.70,435.15,158,1577,674066.00,
500068,DISA INDIA  ,XC,Q,3944.00,4050.00,3911.00,4022.00,3970.00,3959.00,32,1016,4104522.00,
500069,BNK CAPITAL ,XD,Q,30.65,30.65,30.65,30.65,30.65,30.95,2,82,2513.00,
500074,BPL LTD.    ,B ,Q,29.75,31.50,29.75,30.00,30.00,29.75,295,37524,1129927.00,
500078,CAMPH.& ALL ,XC,Q,583.00,590.00,583.00,585.00,585.00,588.90,75,4156,2436277.00,
500083,CENTURY EXT ,B ,Q,1.86,1.95,1.85,1.94,1.94,1.94,27,30100,56551.00,
500084,CESC LTD.   ,A ,Q,548.90,556.00,529.00,535.65,535.65,552.75,1904,28465,15531830.00,
500085,CHAMBAL FERT,B ,Q,62.00,62.10,60.50,61.55,61.55,61.85,825,61938,3785147.00,
500086,EXIDE IND.  ,A ,Q,154.20,154.20,146.10,146.75,146.75,149.40,7204,699927,104772845.00,
500087,CIPLA LTD.  ,A ,Q,538.00,544.75,525.95,527.05,527.05,538.50,4432,332611,176096428.00,
500089,DIC INDIA   ,B ,Q,609.25,609.25,592.00,600.00,600.00,607.75,25,93,56057.00,
500092,CRISIL LTD  ,A ,Q,1990.00,1998.70,1965.00,1974.45,1970.00,1987.90,252,1219,2420599.00,
500093,CROMPT.GREAV,A ,Q,59.40,59.95,57.60,58.05,58.05,59.35,1990,637240,37466434.00,
