SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1152.00,1163.10,1133.00,1152.70,1152.70,1148.85,1075,7433,8531256.00,
500003,AEGIS LOGIS ,B ,Q,103.40,104.00,101.00,101.60,101.60,101.95,266,20140,2060216.00,
500008,AMAR RAJA BA,A ,Q,898.50,907.85,885.00,898.25,900.95,902.05,980,13320,11931349.00,
500009,A.SARABHAI  ,XD,Q,6.20,6.40,6.15,6.22,6.22,6.39,37,9826,61186.00,
500010,HDFC        ,A ,Q,1114.70,1132.50,1104.55,1127.65,1127.65,1109.70,3280,386250,429099819.00,
500012,ANDHRA PETRO,XC,Q,11.75,11.75,11.38,11.42,11.40,11.71,55,41769,479048.00,
500013,ANSAL INFRAS,B ,Q,18.90,18.90,17.60,17.95,17.95,17.75,161,66412,1184254.00,
500014,APPLE FINANC,XD,Q,1.91,2.13,1.71,1.98,1.98,1.96,30,7790,14671.00,
500020,BOM DYEING  ,B ,Q,46.30,46.60,45.40,45.65,45.65,45.95,761,106470,4893150.00,
500023,ASIANHOTNR  ,B ,Q,109.90,111.90,106.00,109.70,111.00,107.90,18,1637,179394.00,
500024,ASSAMCO     ,B ,Q,5.18,5.26,5.06,5.09,5.09,5.16,322,284325,1455549.00,
500027,ATUL LTD.   ,A ,Q,1500.90,1532.00,1490.00,1513.40,1532.00,1502.30,98,811,1223934.00,
500028,ATV PROJECTS,XT,Q,7.62,8.25,7.62,7.85,7.85,8.01,21,6014,48417.00,
500029,AUTOLITE(I) ,B ,Q,47.50,47.50,44.25,44.25,44.25,44.60,3,506,24017.00,
500031,BAJAJ ELECT.,A ,Q,188.00,195.00,186.85,193.75,193.75,187.10,1180,51168,9816173.00,
500032,BAJAJHIND   ,B ,Q,18.50,19.13,18.38,18.87,18.87,18.15,2468,1140281,21444991.00,
500033,FORCE MOTR  ,B ,Q,2577.00,2608.00,2555.00,2591.50,2591.50,2570.00,3537,42517,109851659.00,
500034,BAJFINANCE  ,A ,Q,6541.10,6669.00,6499.45,6633.90,6633.90,6583.90,1075,3629,23881884.00,
500038,BALRAM.CHINI,A ,Q,96.10,100.00,96.10,96.75,96.75,95.45,4816,549383,53910760.00,
500039,BANCO PROD. ,B ,Q,103.80,105.50,102.90,103.35,103.10,102.50,344,23166,2412682.00,
500040,CENTURY TEXT,A ,Q,488.00,515.70,488.00,513.05,513.05,486.15,7832,269455,136413101.00,
500041,BANNARI AMAN,B ,Q,1270.25,1300.00,1265.00,1278.25,1287.50,1260.75,64,378,483383.00,
500042,BASF INDIA  ,B ,Q,774.00,791.00,760.00,784.55,790.00,767.20,567,3703,2876853.00,
500043,BATA INDIA  ,A ,Q,483.25,489.85,480.75,487.80,487.80,486.70,698,10148,4934488.00,
500048,BEML LTD    ,A ,Q,1033.00,1033.00,1008.05,1017.30,1017.30,1024.60,1795,21466,21821504.00,
500049,BHARAT ELECT,A ,Q,1085.00,1106.00,1085.00,1100.45,1100.45,1079.70,2384,28014,30787878.00,
500051,BHAG GAS    ,Z ,Q,0.90,0.90,0.90,0.90,0.90,0.94,2,500,450.00,
500052,BHANSALI ENG,B ,Q,18.10,18.25,17.75,17.95,18.25,18.10,59,15534,279975.00,
500055,BHUSH STEEL ,A ,Q,37.10,37.45,35.60,36.35,36.35,36.95,882,92345,3363344.00,
500058,BIHAR SPONGE,XT,Q,2.79,2.79,2.54,2.65,2.54,2.67,22,1738,4507.00,
500059,BINANI IND. ,B ,Q,57.10,59.50,57.10,59.10,59.10,57.20,66,5017,295678.00,
500060,BIRLA ERIC. ,T ,Q,32.25,33.50,31.40,31.70,31.40,32.35,35,7275,235086.00,
500067,BLUE STAR   ,B ,Q,357.65,367.60,357.65,364.25,366.00,360.90,121,2202,801366.00,
500068,DISA INDIA  ,XC,Q,3960.00,3970.00,3960.00,3961.50,3960.00,3958.00,4,8,31690.00,
500069,BNK CAPITAL ,XD,Q,28.00,30.00,28.00,30.00,30.00,29.00,8,2000,58000.00,
500074,BPL LTD.    ,B ,Q,27.45,27.90,27.10,27.25,27.30,27.55,64,9472,259448.00,
500078,CAMPH.& ALL ,XC,Q,448.00,461.80,441.30,452.40,452.40,448.00,35,1389,627315.00,
500083,CENTURY EXT ,B ,Q,1.75,1.75,1.65,1.72,1.71,1.68,18,23881,41096.00,
500084,CESC LTD.   ,A ,Q,465.00,477.90,463.05,474.40,476.80,463.55,1113,19493,9145788.00,
500085,CHAMBAL FERT,B ,Q,53.70,54.00,52.70,52.95,52.95,53.80,422,59857,3190091.00,
500086,EXIDE IND.  ,A ,Q,135.05,136.55,135.00,136.05,136.05,134.95,644,49037,6672006.00,
500087,CIPLA LTD.  ,A ,Q,530.00,530.60,518.00,528.35,528.35,524.45,4532,341990,179610613.00,
500089,DIC INDIA   ,B ,Q,561.00,561.00,551.50,552.50,552.25,562.25,10,287,159991.00,
500092,CRISIL LTD  ,A ,Q,1785.00,1805.00,1777.75,1799.95,1805.00,1791.35,50,2229,4009316.00,
500093,CROMPT.GREAV,A ,Q,48.80,48.80,46.90,47.70,47.70,46.80,6394,2629168,124941649.00,
500096,DABUR (I)   ,A ,Q,248.00,251.55,245.35,249.40,249.40,247.55,1546,40637,10056789.00,
500097,DALMIASUG   ,B ,Q,95.00,102.40,93.50,101.25,101.25,93.80,1102,59704,5903544.00,
500101,ARVIND Ltd  ,A ,Q,274.00,276.05,267.00,274.80,274.80,271.90,3474,180958,49109365.00,
500102,BALARPUR IND,B ,Q,12.43,12.50,12.26,12.40,12.40,12.35,319,144690,1791238.00,
500103,BHEL        ,A ,Q,112.00,114.25,111.25,113.35,113.35,110.85,8451,1245564,140494582.00,
500104,HIND.PETRO  ,A ,Q,759.00,759.55,743.25,746.95,745.00,758.35,2490,54283,40677769.00,
