SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1116.90,1147.00,1076.00,1092.40,1092.40,1103.65,1681,11835,13161744.00,
500003,AEGIS LOGIS ,B ,Q,91.00,92.35,83.10,87.20,88.00,88.45,456,12624,1120404.00,
500008,AMAR RAJA BA,A ,Q,855.00,875.00,848.35,869.80,869.80,844.95,4290,45533,39002351.00,
500009,A.SARABHAI  ,XD,Q,5.00,5.18,4.86,5.02,5.02,4.99,48,13034,66018.00,
500010,HDFC        ,A ,Q,1084.45,1084.45,1063.50,1070.05,1070.05,1076.70,2722,47837,51210297.00,
500012,ANDHRA PETRO,XC,Q,10.85,11.10,10.75,10.87,10.87,10.71,110,35017,382388.00,
500013,ANSAL INFRAS,B ,Q,16.35,16.45,15.60,15.75,15.70,15.75,161,15567,248111.00,
500014,APPLE FINANC,XD,Q,2.28,2.44,2.28,2.31,2.30,2.43,21,6150,14210.00,
500020,BOM DYEING  ,B ,Q,40.80,41.55,40.50,41.00,41.00,40.35,1052,132840,5462238.00,
500023,ASIANHOTNR  ,B ,Q,100.10,100.10,100.00,100.00,100.00,109.50,7,9,900.00,
500024,ASSAMCO     ,B ,Q,4.90,5.08,4.70,4.80,4.80,4.82,303,186127,907064.00,
500027,ATUL LTD.   ,A ,Q,1379.00,1389.85,1351.15,1365.25,1365.10,1356.10,184,1553,2119060.00,
500028,ATV PROJECTS,XT,Q,9.15,9.24,8.65,9.24,9.24,9.10,33,8554,74853.00,
500029,AUTOLITE(I) ,B ,Q,45.35,45.90,43.50,44.50,44.50,42.60,56,3346,149304.00,
500031,BAJAJ ELECT.,A ,Q,168.00,169.40,166.05,167.85,168.80,165.75,416,18496,3113111.00,
500032,BAJAJHIND   ,B ,Q,14.70,15.45,14.70,14.80,14.80,14.35,1374,681937,10238341.00,
500033,FORCE MOTR  ,B ,Q,2457.00,2469.00,2378.00,2397.00,2397.00,2410.50,5954,75846,184164931.00,
500034,BAJFINANCE  ,A ,Q,6150.00,6236.05,6103.10,6168.95,6168.95,6091.40,806,2513,15505658.00,
500038,BALRAM.CHINI,A ,Q,82.50,84.00,77.95,79.25,79.25,81.00,3846,349289,28097160.00,
500039,BANCO PROD. ,B ,Q,103.00,107.00,91.10,93.40,93.40,98.70,1196,56765,5362828.00,
500040,CENTURY TEXT,A ,Q,439.00,453.15,434.30,445.00,445.00,437.55,5324,148339,65986128.00,
500041,BANNARI AMAN,B ,Q,1050.00,1100.00,1050.00,1055.00,1055.00,1049.75,7,26,27950.00,
500042,BASF INDIA  ,B ,Q,764.10,779.70,750.60,759.10,753.10,752.60,635,3418,2607021.00,
500043,BATA INDIA  ,A ,Q,471.00,478.75,469.20,472.55,472.00,465.90,1015,17420,8259325.00,
500048,BEML LTD    ,A ,Q,947.00,986.50,933.45,939.55,939.55,956.70,3519,37622,36227021.00,
500049,BHARAT ELECT,A ,Q,1125.00,1209.00,1123.80,1145.00,1145.00,1119.65,2131,26192,29826329.00,
500051,BHAG GAS    ,Z ,Q,1.00,1.00,1.00,1.00,1.00,0.96,2,1100,1100.00,
500052,BHANSALI ENG,B ,Q,17.45,17.80,17.15,17.30,17.30,17.35,105,28522,496674.00,
500055,BHUSH STEEL ,A ,Q,37.00,37.00,34.00,34.75,34.75,36.05,868,80397,2868986.00,
500059,BINANI IND. ,B ,Q,55.35,55.40,53.75,54.00,54.00,53.10,28,1831,99000.00,
500060,BIRLA ERIC. ,T ,Q,33.05,34.55,32.80,33.05,33.05,33.00,44,13655,457763.00,
500067,BLUE STAR   ,B ,Q,338.00,340.00,329.05,334.55,334.50,339.25,182,2843,942964.00,
500068,DISA INDIA  ,XC,Q,4021.00,4021.00,3816.50,3831.50,3831.50,4099.50,49,199,772358.00,
500069,BNK CAPITAL ,XD,Q,25.00,25.00,24.25,24.25,24.25,25.30,2,66,1638.00,
500074,BPL LTD.    ,B ,Q,25.60,28.55,25.00,25.95,25.95,24.60,731,81996,2207625.00,
500078,CAMPH.& ALL ,XC,Q,460.00,463.90,435.00,437.60,443.00,445.80,88,1335,597832.00,
500083,CENTURY EXT ,B ,Q,1.96,2.04,1.95,2.04,2.04,1.95,7,12847,25399.00,
500084,CESC LTD.   ,A ,Q,435.00,442.50,423.60,431.70,431.70,432.10,1452,24941,10869988.00,
500085,CHAMBAL FERT,B ,Q,54.40,54.80,53.25,53.80,53.50,53.80,411,11033,595366.00,
