SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1234.25,1254.85,1229.95,1238.75,1238.75,1228.05,1255,5575,6935063.00,
500003,AEGIS LOGIS ,B ,Q,122.15,123.20,119.10,119.80,119.80,120.85,1274,66390,8024445.00,
500008,AMAR RAJA BA,A ,Q,870.00,871.00,861.35,864.90,865.00,864.25,482,8977,7771681.00,
500009,A.SARABHAI  ,XD,Q,7.75,7.90,7.62,7.73,7.70,7.93,36,9318,72057.00,
500010,HDFC        ,A ,Q,1217.90,1236.00,1211.50,1227.80,1227.80,1201.30,5905,141369,172906449.00,
500012,ANDHRA PETRO,XC,Q,12.95,13.49,12.95,13.39,13.39,12.95,142,51303,679910.00,
500013,ANSAL INFRAS,B ,Q,21.90,22.90,21.85,22.05,22.05,21.50,293,64449,1434221.00,
500014,APPLE FINANC,XD,Q,2.13,2.37,2.13,2.20,2.20,2.25,6,434,954.00,
500020,BOM DYEING  ,B ,Q,44.90,45.75,44.55,44.70,44.70,44.65,992,188689,8505402.00,
500023,ASIANHOTNR  ,B ,Q,105.75,110.00,105.70,105.75,105.75,106.05,8,221,23793.00,
500024,ASSAMCO     ,B ,Q,5.98,6.20,5.88,5.93,5.93,5.87,515,419630,2534639.00,
500027,ATUL LTD.   ,A ,Q,1885.00,1900.00,1840.25,1898.80,1880.05,1868.25,132,3360,6366358.00,
500028,ATV PROJECTS,XT,Q,6.70,7.34,6.70,6.92,7.22,7.00,18,7120,50739.00,
500029,AUTOLITE(I) ,B ,Q,49.95,49.95,48.80,49.25,48.80,49.00,7,400,19704.00,
500030,AUTORID.FIN ,T ,Q,0.59,0.59,0.59,0.59,0.59,0.57,1,3010,1775.00,
500031,BAJAJ ELECT.,A ,Q,231.20,232.00,227.50,228.95,229.35,229.65,657,22338,5126727.00,
500032,BAJAJHIND   ,B ,Q,21.50,21.50,20.45,20.75,20.75,21.80,4031,2382540,49696617.00,
500033,FORCE MOTR  ,B ,Q,2909.90,2929.00,2861.15,2880.20,2880.20,2892.15,2594,26698,77319369.00,
500034,BAJFINANCE  ,A ,Q,7630.00,7647.00,7482.15,7520.55,7535.90,7580.80,483,2215,16713042.00,
500038,BALRAM.CHINI,A ,Q,115.40,119.45,114.25,118.55,118.55,118.15,6598,698817,81662560.00,
500039,BANCO PROD. ,B ,Q,145.50,147.95,140.65,142.15,143.40,144.10,607,28090,4049639.00,
500040,CENTURY TEXT,A ,Q,625.00,627.35,612.65,614.00,614.00,621.50,2460,86479,53443407.00,
500041,BANNARI AMAN,B ,Q,1970.00,2000.00,1884.60,1911.20,1911.20,2018.30,282,1388,2661688.00,
500042,BASF INDIA  ,B ,Q,1031.95,1060.00,1023.75,1028.05,1027.25,1023.90,986,7262,7575575.00,
500043,BATA INDIA  ,A ,Q,536.80,539.05,525.15,529.25,529.25,535.50,2103,33077,17596361.00,
500048,BEML LTD    ,A ,Q,840.20,847.00,829.65,835.60,835.60,840.20,1754,25175,21101077.00,
500049,BHARAT ELECT,A ,Q,1280.00,1285.00,1253.00,1259.65,1253.00,1269.00,1991,25040,31756778.00,
