SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1241.85,1295.15,1233.00,1276.50,1272.00,1234.25,3851,19860,25199804.00,
500003,AEGIS LOGIS ,B ,Q,98.70,100.40,96.00,97.30,97.05,98.90,1023,25783,2526868.00,
500008,AMAR RAJA BA,A ,Q,888.00,888.00,872.10,879.55,879.55,889.90,973,5853,5144727.00,
500009,A.SARABHAI  ,XD,Q,6.26,6.69,6.26,6.66,6.66,6.45,48,8915,59099.00,
500010,HDFC        ,A ,Q,1115.00,1117.40,1098.00,1105.55,1105.55,1115.55,9092,400695,443177377.00,
500012,ANDHRA PETRO,XC,Q,11.15,11.59,10.81,11.05,11.00,11.30,111,21417,239151.00,
500013,ANSAL INFRAS,B ,Q,17.05,17.90,17.05,17.60,17.70,17.55,212,37271,657830.00,
500014,APPLE FINANC,XD,Q,1.81,2.01,1.77,1.82,1.80,1.79,6,222,397.00,
500020,BOM DYEING  ,B ,Q,47.75,47.90,47.10,47.55,47.55,47.20,732,119805,5692183.00,
500023,ASIANHOTNR  ,B ,Q,113.00,118.90,108.50,109.70,109.00,111.90,28,1389,156888.00,
500024,ASSAMCO     ,B ,Q,5.17,5.21,5.04,5.06,5.06,5.11,84,58637,301239.00,
500027,ATUL LTD.   ,A ,Q,1499.75,1569.00,1491.25,1540.85,1540.85,1487.60,587,3485,5386639.00,
500028,ATV PROJECTS,XT,Q,7.71,8.06,7.71,8.02,8.06,8.10,22,4669,36209.00,
500029,AUTOLITE(I) ,B ,Q,45.00,45.80,44.50,45.70,45.45,45.30,12,1264,57696.00,
500030,AUTORID.FIN ,T ,Q,1.13,1.13,1.13,1.13,1.13,1.18,1,51,57.00,
500031,BAJAJ ELECT.,A ,Q,191.25,192.90,188.90,190.35,190.20,191.65,650,19103,3639098.00,
500032,BAJAJHIND   ,B ,Q,20.40,20.89,19.85,20.04,20.04,20.53,2291,1100504,22360542.00,
500033,FORCE MOTR  ,B ,Q,2825.00,2897.00,2820.00,2855.00,2855.00,2821.00,5984,99511,285045273.00,
500034,BAJFINANCE  ,A ,Q,6787.00,6984.95,6740.00,6929.20,6929.20,6789.00,710,2191,14975830.00,
500038,BALRAM.CHINI,A ,Q,107.80,109.30,105.40,107.65,107.65,108.05,5712,686270,73670165.00,
500039,BANCO PROD. ,B ,Q,114.20,114.20,110.00,111.30,111.60,112.85,151,14285,1597430.00,
500040,CENTURY TEXT,A ,Q,534.00,539.20,527.00,528.70,528.70,534.65,2574,82842,44085866.00,
500041,BANNARI AMAN,B ,Q,1420.75,1445.00,1405.00,1442.00,1445.00,1414.50,90,907,1295941.00,
500042,BASF INDIA  ,B ,Q,871.75,880.00,855.00,872.65,872.65,867.25,732,4836,4203559.00,
500043,BATA INDIA  ,A ,Q,506.00,511.40,498.15,507.05,508.00,503.45,2243,27524,13891933.00,
500048,BEML LTD    ,A ,Q,1029.00,1048.90,1015.65,1036.45,1036.45,1031.15,2680,28932,29883253.00,
500049,BHARAT ELECT,A ,Q,1215.50,1248.95,1198.70,1219.50,1219.50,1206.10,3513,51855,63535850.00,
500051,BHAG GAS    ,Z ,Q,0.73,0.73,0.73,0.73,0.73,0.72,1,700,511.00,
500052,BHANSALI ENG,B ,Q,17.80,18.45,17.80,18.00,18.00,17.80,96,28786,522067.00,
500055,BHUSH STEEL ,A ,Q,36.35,36.50,35.55,35.90,35.90,36.45,487,37882,1366429.00,
