SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1235.05,1257.80,1207.00,1212.40,1212.40,1236.20,1393,8205,10095930.00,
500003,AEGIS LOGIS ,B ,Q,94.00,98.00,94.00,97.40,97.40,93.30,781,37608,3615738.00,
500008,AMAR RAJA BA,A ,Q,885.00,895.95,873.00,884.15,884.15,885.30,722,9844,8684218.00,
500009,A.SARABHAI  ,XD,Q,6.00,6.47,6.00,6.36,6.32,6.36,34,8398,52367.00,
500010,HDFC        ,A ,Q,1140.00,1142.35,1123.35,1127.70,1127.70,1142.90,7272,210903,238654723.00,
500012,ANDHRA PETRO,XC,Q,10.70,10.90,10.55,10.67,10.68,10.82,134,86770,926800.00,
500013,ANSAL INFRAS,B ,Q,17.35,17.40,17.00,17.10,17.10,17.30,85,18082,310905.00,
500014,APPLE FINANC,XD,Q,1.83,2.04,1.75,1.79,1.80,1.95,42,8824,15867.00,
500020,BOM DYEING  ,B ,Q,44.75,45.70,44.30,45.25,45.25,44.65,1140,297709,13402896.00,
500023,ASIANHOTNR  ,B ,Q,114.00,114.00,105.90,109.50,112.50,105.60,14,2125,233032.00,
500024,ASSAMCO     ,B ,Q,5.01,5.17,4.89,4.92,4.95,5.02,301,250681,1257032.00,
500027,ATUL LTD.   ,A ,Q,1485.00,1497.50,1471.05,1486.80,1485.00,1470.10,96,741,1099294.00,
500028,ATV PROJECTS,XT,Q,7.82,8.16,7.42,7.81,7.81,7.81,22,11254,88015.00,
500029,AUTOLITE(I) ,B ,Q,46.25,46.40,44.05,44.70,44.70,44.15,75,3268,147044.00,
500031,BAJAJ ELECT.,A ,Q,190.00,193.85,190.00,190.95,191.50,192.90,293,282436,54487489.00,
500032,BAJAJHIND   ,B ,Q,18.75,19.10,18.64,18.78,18.78,18.83,1137,758269,14310922.00,
500033,FORCE MOTR  ,B ,Q,2817.00,2857.00,2772.50,2791.50,2791.50,2794.00,4952,77854,219423671.00,
500034,BAJFINANCE  ,A ,Q,6687.20,6736.40,6641.05,6655.65,6655.65,6699.10,532,1642,10943181.00,
500038,BALRAM.CHINI,A ,Q,99.40,102.00,99.25,100.25,100.25,100.30,2627,410085,41351531.00,
500039,BANCO PROD. ,B ,Q,110.00,112.00,106.70,110.65,110.65,109.80,284,20191,2202401.00,
500040,CENTURY TEXT,A ,Q,523.95,533.75,519.20,526.95,526.95,520.70,3757,144180,76111832.00,
500041,BANNARI AMAN,B ,Q,1314.50,1315.00,1300.00,1305.00,1305.00,1307.00,10,74,96622.00,
500042,BASF INDIA  ,B ,Q,885.90,897.45,870.00,889.85,889.85,885.20,548,4405,3870003.00,
500043,BATA INDIA  ,A ,Q,501.00,506.50,496.85,501.35,500.10,496.00,1188,21432,10748431.00,
500048,BEML LTD    ,A ,Q,1070.00,1070.00,1016.00,1031.45,1031.45,1054.30,2813,31729,32739418.00,
500049,BHARAT ELECT,A ,Q,1170.00,1191.40,1162.60,1179.65,1179.65,1166.70,1489,23288,27469742.00,
500051,BHAG GAS    ,Z ,Q,0.78,0.78,0.74,0.75,0.78,0.77,13,3125,2370.00,
500052,BHANSALI ENG,B ,Q,17.55,17.70,17.05,17.35,17.35,17.40,221,551279,9552891.00,
500055,BHUSH STEEL ,A ,Q,36.00,36.35,34.30,34.95,34.95,36.15,783,95122,3362962.00,
500058,BIHAR SPONGE,XT,Q,2.73,2.73,2.47,2.47,2.47,2.60,16,50317,131820.00,
500059,BINANI IND. ,B ,Q,63.15,64.00,61.45,61.80,61.45,63.15,72,7440,466612.00,
500060,BIRLA ERIC. ,T ,Q,30.90,31.00,29.80,30.10,29.90,29.65,58,31425,946971.00,
500067,BLUE STAR   ,B ,Q,374.00,377.50,369.25,372.45,371.60,379.55,79,1082,403511.00,
