SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1245.95,1249.20,1230.00,1240.45,1240.45,1237.25,650,3391,4204223.00,
500003,AEGIS LOGIS ,B ,Q,113.90,114.50,113.00,113.40,113.40,114.55,229,14480,1647846.00,
500008,AMAR RAJA BA,A ,Q,928.00,945.00,916.85,940.80,943.80,931.15,1215,11719,10954496.00,
500009,A.SARABHAI  ,XD,Q,10.28,10.28,9.50,9.56,9.61,10.05,140,36588,357539.00,
500010,HDFC        ,A ,Q,1163.00,1173.00,1149.50,1167.60,1167.60,1163.85,3374,73570,85541764.00,
500012,ANDHRA PETRO,XC,Q,14.40,14.75,14.40,14.75,14.70,14.80,42,13489,197378.00,
500013,ANSAL INFRAS,B ,Q,18.80,19.30,18.70,18.95,19.25,18.95,60,24408,461426.00,
500014,APPLE FINANC,XD,Q,2.53,2.53,2.14,2.21,2.20,2.28,19,2861,6459.00,
500020,BOM DYEING  ,B ,Q,48.85,49.10,47.95,48.25,48.25,49.00,491,62715,3049623.00,
500023,ASIANHOTNR  ,B ,Q,109.10,116.00,104.50,112.80,111.00,109.00,28,6011,656800.00,
500024,ASSAMCO     ,B ,Q,6.00,6.00,5.78,5.82,5.82,5.98,165,164256,967403.00,
500027,ATUL LTD.   ,A ,Q,1840.00,1907.00,1828.00,1895.55,1900.00,1874.60,1124,5486,10311708.00,
500028,ATV PROJECTS,XT,Q,7.10,7.10,7.10,7.10,7.10,7.14,4,2000,14200.00,
500029,AUTOLITE(I) ,B ,Q,53.45,54.95,51.85,52.55,52.50,53.55,36,2923,156559.00,
500030,AUTORID.FIN ,B ,Q,0.76,0.76,0.76,0.76,0.76,0.79,3,75,57.00,
500031,BAJAJ ELECT.,A ,Q,225.70,234.20,224.55,233.10,233.10,226.00,1505,44046,10151603.00,
500032,BAJAJHIND   ,B ,Q,19.60,19.95,19.35,19.65,19.65,19.75,687,408780,8042353.00,
500033,FORCE MOTR  ,B ,Q,3258.00,3269.50,3211.50,3222.00,3222.00,3257.00,4969,66281,214461912.00,
500034,BAJFINANCE  ,A ,Q,7200.00,7300.00,7122.65,7255.15,7255.15,7154.80,856,3148,22713832.00,
500038,BALRAM.CHINI,A ,Q,108.20,111.45,108.20,109.25,109.25,109.80,4039,613163,67401334.00,
500039,BANCO PROD. ,B ,Q,129.00,131.60,127.60,128.70,129.00,127.80,286,3468,446277.00,
500040,CENTURY TEXT,A ,Q,609.90,610.80,602.85,606.55,603.25,609.05,2164,58029,35220994.00,
500041,BANNARI AMAN,B ,Q,1752.00,1788.00,1752.00,1759.50,1759.50,1745.25,26,68,120520.00,
500042,BASF INDIA  ,B ,Q,940.50,956.90,935.00,938.35,937.80,946.25,408,4587,4330733.00,
