SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1212.00,1242.00,1195.00,1230.85,1230.85,1211.45,2535,11260,13824393.00,
500003,AEGIS LOGIS ,B ,Q,121.85,126.90,121.30,123.80,123.80,121.15,3385,290673,36319550.00,
500008,AMAR RAJA BA,A ,Q,834.00,848.30,832.00,843.65,843.65,834.90,1187,18770,15771788.00,
500009,A.SARABHAI  ,XD,Q,7.50,7.56,6.84,7.03,7.03,7.65,214,86011,607508.00,
500010,HDFC        ,A ,Q,1259.00,1267.00,1248.50,1260.35,1256.00,1250.45,2648,50832,64175158.00,
500012,ANDHRA PETRO,XC,Q,13.70,14.22,13.37,14.13,14.10,13.64,119,48502,677818.00,
500013,ANSAL INFRAS,B ,Q,23.00,23.20,21.90,22.05,21.95,22.65,565,67528,1516683.00,
500014,APPLE FINANC,XD,Q,2.54,2.54,2.15,2.20,2.20,2.25,18,14738,31923.00,
500020,BOM DYEING  ,B ,Q,43.55,45.20,43.35,44.40,44.40,43.35,1397,218408,9676312.00,
500023,ASIANHOTNR  ,B ,Q,107.00,109.95,107.00,108.10,109.95,105.10,8,305,32934.00,
500024,ASSAMCO     ,B ,Q,5.00,5.50,4.90,5.28,5.28,4.98,519,375135,1953779.00,
500027,ATUL LTD.   ,A ,Q,1905.00,1905.00,1869.00,1876.95,1876.95,1888.30,147,1437,2720666.00,
500028,ATV PROJECTS,XT,Q,6.45,6.98,6.45,6.98,6.98,6.65,33,9658,64853.00,
500029,AUTOLITE(I) ,B ,Q,50.70,54.70,50.70,52.50,52.50,51.10,85,5237,275642.00,
500030,AUTORID.FIN ,T ,Q,0.60,0.61,0.60,0.61,0.61,0.60,4,7781,4726.00,
500031,BAJAJ ELECT.,A ,Q,214.00,229.35,214.00,226.05,226.05,218.55,1038,40801,9203439.00,
500032,BAJAJHIND   ,B ,Q,20.10,21.25,19.85,21.00,21.00,20.00,2055,1309726,26986847.00,
500033,FORCE MOTR  ,B ,Q,2949.00,2965.00,2920.00,2933.45,2933.45,2938.50,3248,31974,93970308.00,
500034,BAJFINANCE  ,A ,Q,7730.00,7839.90,7677.00,7765.15,7780.50,7703.40,757,2853,22066625.00,
500038,BALRAM.CHINI,A ,Q,118.40,120.55,117.50,119.65,119.65,118.00,3142,340848,40673264.00,
500039,BANCO PROD. ,B ,Q,137.90,137.90,133.50,136.25,136.25,136.95,1257,38782,5264759.00,
500040,CENTURY TEXT,A ,Q,645.00,658.35,644.05,656.00,656.00,641.85,4850,178817,116792992.00,
500041,BANNARI AMAN,B ,Q,1800.00,1840.00,1775.85,1805.60,1810.00,1790.00,52,410,748230.00,
500042,BASF INDIA  ,B ,Q,984.80,1005.20,982.00,1001.30,995.25,993.10,345,2161,2159521.00,
500043,BATA INDIA  ,A ,Q,554.05,563.50,552.60,561.00,560.00,553.60,1335,26578,14868688.00,
500048,BEML LTD    ,A ,Q,850.00,880.00,840.85,870.45,870.45,837.10,9317,122735,106556830.00,
500049,BHARAT ELECT,A ,Q,1230.00,1299.90,1230.00,1290.30,1290.30,1214.45,11036,153805,195171585.00,
500051,BHAG GAS    ,Z ,Q,0.52,0.52,0.52,0.52,0.52,0.52,1,200,104.00,
500052,BHANSALI ENG,B ,Q,20.50,21.00,20.05,20.35,20.30,20.55,127,29537,607682.00,
500055,BHUSH STEEL ,A ,Q,36.15,38.50,36.15,37.15,37.15,35.20,1071,131554,4884777.00,
500058,BIHAR SPONGE,XT,Q,2.02,2.22,2.02,2.14,2.14,2.12,30,16660,34710.00,
500059,BINANI IND. ,B ,Q,66.40,68.85,66.05,67.90,68.00,65.50,102,9953,675240.00,
500060,BIRLA ERIC. ,T ,Q,35.50,36.35,35.15,35.70,35.65,35.80,43,12657,452275.00,
500067,BLUE STAR   ,B ,Q,420.50,442.45,420.00,441.25,441.25,433.70,683,23921,10438793.00,
500068,DISA INDIA  ,XC,Q,3990.00,3990.00,3850.00,3850.00,3850.00,3908.00,9,32,123870.00,
500069,BNK CAPITAL ,XD,Q,28.60,28.60,28.60,28.60,28.60,29.75,1,64,1830.00,
500074,BPL LTD.    ,B ,Q,29.40,30.25,29.40,29.80,29.90,30.00,152,20659,616212.00,
500078,CAMPH.& ALL ,XC,Q,542.00,546.95,537.00,543.20,540.00,540.70,44,1138,616112.00,
500083,CENTURY EXT ,B ,Q,1.90,2.02,1.90,2.01,2.01,1.84,20,8007,15857.00,
500084,CESC LTD.   ,A ,Q,556.60,564.90,550.00,556.20,556.20,555.15,1286,17981,9971147.00,
500085,CHAMBAL FERT,B ,Q,65.00,67.05,64.90,66.10,66.60,64.80,1199,190168,12536971.00,
500086,EXIDE IND.  ,A ,Q,162.40,164.70,161.95,163.10,163.10,161.65,1506,89114,14571439.00,
500087,CIPLA LTD.  ,A ,Q,471.90,474.60,468.60,472.75,472.75,468.75,3661,150168,70903265.00,
500089,DIC INDIA   ,B ,Q,560.60,570.00,546.00,559.00,559.00,556.00,81,325,180885.00,
500092,CRISIL LTD  ,A ,Q,2260.00,2276.50,2235.00,2244.25,2235.00,2253.30,105,444,999614.00,
500093,CROMPT.GREAV,A ,Q,71.50,72.50,70.65,72.05,72.05,71.25,1996,346012,24747791.00,
500096,DABUR (I)   ,A ,Q,306.20,309.55,305.45,307.55,307.00,306.45,1351,35643,10961356.00,
500097,DALMIASUG   ,B ,Q,97.50,104.50,96.55,100.70,100.70,97.75,636,41960,4244646.00,
500101,ARVIND Ltd  ,A ,Q,311.65,318.80,309.40,318.00,318.00,313.15,3417,137284,43179229.00,
500102,BALARPUR IND,B ,Q,15.75,16.20,15.60,16.00,16.00,15.75,244,195597,3122883.00,
500103,BHEL        ,A ,Q,119.25,122.50,118.75,121.40,121.40,119.25,7447,888755,107743236.00,
500104,HIND.PETRO  ,A ,Q,906.05,913.95,901.45,904.75,904.75,906.10,2901,74190,67326288.00,
500106,IFCI LTD    ,A ,Q,24.40,24.60,24.20,24.45,24.45,24.10,1182,791767,19306077.00,
500108,MAHA.TELE   ,B ,Q,18.95,19.20,18.55,19.00,19.00,18.65,567,215379,4058172.00,
500109,MRPL        ,A ,Q,67.70,68.45,67.20,67.40,67.40,67.85,401,48412,3278215.00,
500110,CHENNAI PET.,B ,Q,198.90,198.90,195.10,196.70,196.70,197.45,2129,93136,18359740.00,
500111,REL.CAP.    ,A ,Q,409.20,416.70,407.70,410.10,410.10,411.10,7674,393497,162234582.00,
500112,STATE BANK  ,A ,Q,210.55,211.85,207.50,210.40,210.40,209.80,26079,2900015,609634933.00,
500113,STEEL AUTH. ,A ,Q,42.00,42.50,41.75,42.00,42.00,41.85,1500,464075,19525614.00,
500114,TITAN       ,A ,Q,360.70,363.45,357.00,361.70,361.70,359.45,2405,67707,24424013.00,
500116,IDBI BANK L ,A ,Q,65.30,67.70,65.30,67.40,67.40,65.80,2678,770647,51455750.00,
500117,DCW LTD.    ,B ,Q,27.60,29.90,27.40,29.55,29.55,27.80,1585,502729,14617226.00,
500119,DHAMPUR SUGA,B ,Q,101.80,103.00,99.50,102.60,102.60,101.25,1868,151646,15462800.00,
500120,DIAMINES&CHM,XD,Q,38.40,40.00,38.40,39.80,40.00,39.10,8,451,17723.00,
500123,ELANTAS     ,B ,Q,1489.95,1505.00,1489.95,1500.80,1500.00,1500.30,100,1090,1635212.00,
500124,DR.REDDY'S  ,A ,Q,3150.00,3170.00,3127.15,3132.60,3136.00,3157.75,1075,6025,18934743.00,
500125,E.I.D.PAR   ,A ,Q,247.00,256.50,246.75,250.35,250.35,249.65,2009,68141,17201378.00,
500126,MERCK LTD   ,B ,Q,730.00,746.00,727.30,733.35,733.35,727.40,426,6037,4435548.00,
500128,ELEC.CASTING,B ,Q,17.50,18.15,17.45,18.00,18.00,17.45,206,95419,1703699.00,
500132,EMPEE SUGARS,XD,Q,6.75,6.95,6.70,6.78,6.76,6.85,18,3672,25083.00,
500133,ESAB INDIA  ,B ,Q,580.00,584.00,578.75,579.00,579.00,559.75,9,85,49290.00,
500135,ESSEL PROP  ,B ,Q,188.00,189.55,185.50,186.00,186.00,188.15,143,3016,563424.00,
500136,ESTER INDUS.,B ,Q,54.35,56.50,52.80,53.10,53.10,54.10,660,58752,3173725.00,
500139,FEDDER.LLYOD,B ,Q,69.95,72.70,69.95,71.05,71.05,69.45,561,39051,2796048.00,
