SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1182.00,1190.00,1160.00,1176.15,1176.15,1174.65,999,6733,7910447.00,
500003,AEGIS LOGIS ,B ,Q,101.15,101.80,99.00,99.70,99.70,99.85,293,16523,1659682.00,
500008,AMAR RAJA BA,A ,Q,901.50,913.90,897.25,903.00,903.00,905.95,800,9622,8716867.00,XD
500009,A.SARABHAI  ,XD,Q,6.10,6.45,6.10,6.35,6.45,6.17,37,8944,56781.00,
500010,HDFC        ,A ,Q,1144.95,1174.00,1136.50,1166.55,1172.40,1152.05,2643,83851,96294062.00,
500012,ANDHRA PETRO,XC,Q,11.30,11.30,10.40,10.62,10.62,11.30,237,179121,1938798.00,
500013,ANSAL INFRAS,B ,Q,17.05,18.20,17.05,17.95,17.90,17.90,118,22146,398269.00,
500014,APPLE FINANC,XD,Q,2.06,2.06,1.91,1.99,1.99,2.00,11,1710,3343.00,
500020,BOM DYEING  ,B ,Q,46.10,47.25,45.70,46.05,46.05,46.30,1254,233413,10814760.00,
500023,ASIANHOTNR  ,B ,Q,106.00,118.90,106.00,107.80,107.00,109.90,64,8726,960544.00,
500024,ASSAMCO     ,B ,Q,5.19,5.52,5.19,5.41,5.41,5.15,765,595373,3211566.00,
500027,ATUL LTD.   ,A ,Q,1480.05,1545.00,1480.05,1525.45,1525.00,1520.15,134,1099,1668217.00,
500028,ATV PROJECTS,XT,Q,7.66,8.20,7.66,8.03,8.20,8.05,7,3644,29211.00,
500029,AUTOLITE(I) ,B ,Q,44.00,46.70,44.00,46.15,46.70,44.95,10,841,38514.00,
500031,BAJAJ ELECT.,A ,Q,199.00,199.80,195.15,197.20,197.20,197.20,511,25727,5081865.00,
500032,BAJAJHIND   ,B ,Q,19.25,19.25,18.67,19.13,19.13,18.75,2053,1048274,19993658.00,
500033,FORCE MOTR  ,B ,Q,2745.00,2759.50,2670.50,2715.00,2715.00,2734.50,5085,70146,190136871.00,
500034,BAJFINANCE  ,A ,Q,6658.00,6681.80,6570.00,6626.50,6626.50,6658.70,636,2438,16157500.00,
500038,BALRAM.CHINI,A ,Q,99.00,102.35,97.15,99.85,99.85,97.55,5296,932618,92631145.00,
500039,BANCO PROD. ,B ,Q,107.80,113.00,106.10,109.70,111.00,106.45,720,37414,4108048.00,
500040,CENTURY TEXT,A ,Q,517.00,530.00,514.05,522.15,522.15,518.35,5860,2967584,1530477776.00,
500041,BANNARI AMAN,B ,Q,1303.25,1315.00,1276.50,1302.75,1301.00,1299.00,45,2151,2779172.00,
500042,BASF INDIA  ,B ,Q,803.10,850.00,803.10,834.00,834.00,797.30,1896,10354,8606681.00,
500043,BATA INDIA  ,A ,Q,498.00,506.50,493.00,503.85,503.85,498.85,2160,37712,18950314.00,
500048,BEML LTD    ,A ,Q,1079.00,1111.50,1072.10,1090.65,1090.65,1068.30,4166,56564,61984763.00,
500049,BHARAT ELECT,A ,Q,1191.00,1202.70,1179.50,1192.30,1192.30,1177.90,5468,84876,101224285.00,
500051,BHAG GAS    ,Z ,Q,0.89,0.89,0.82,0.82,0.82,0.86,6,1300,1104.00,
500052,BHANSALI ENG,B ,Q,17.80,18.10,17.35,17.65,17.65,17.35,292,121200,2131015.00,
500055,BHUSH STEEL ,A ,Q,36.55,37.75,36.05,37.25,37.25,36.15,1268,187433,6920308.00,
500058,BIHAR SPONGE,XT,Q,2.82,2.82,2.56,2.66,2.67,2.69,45,3378,8771.00,
500059,BINANI IND. ,B ,Q,62.95,72.65,62.95,67.15,67.10,62.30,2045,94960,6512957.00,
500060,BIRLA ERIC. ,T ,Q,31.75,32.25,30.50,30.65,31.10,31.60,67,11780,367634.00,
500067,BLUE STAR   ,B ,Q,373.50,373.50,368.80,371.35,371.35,375.25,387,7255,2689522.00,XD
500068,DISA INDIA  ,XC,Q,3900.00,3900.00,3870.00,3888.00,3870.00,3879.50,14,34,132303.00,
500074,BPL LTD.    ,B ,Q,27.05,28.00,27.05,27.60,27.60,27.45,68,21381,590901.00,
500078,CAMPH.& ALL ,XC,Q,441.00,451.00,427.00,444.10,443.10,449.50,57,1727,765020.00,
500083,CENTURY EXT ,B ,Q,1.79,1.79,1.71,1.71,1.71,1.80,3,20700,35637.00,
500084,CESC LTD.   ,A ,Q,472.50,482.00,472.50,479.50,482.00,473.95,1412,25259,12103054.00,
500085,CHAMBAL FERT,B ,Q,54.55,54.55,53.20,53.60,53.60,53.70,381,56367,3034911.00,
500086,EXIDE IND.  ,A ,Q,135.35,136.95,135.25,136.00,135.75,135.95,1314,62686,8539140.00,
500087,CIPLA LTD.  ,A ,Q,539.00,539.00,531.60,536.50,535.90,535.95,3089,77506,41451487.00,
500089,DIC INDIA   ,B ,Q,546.00,562.25,546.00,553.00,552.50,555.25,36,2339,1287171.00,
500092,CRISIL LTD  ,A ,Q,1801.00,1805.00,1786.40,1796.10,1793.00,1780.15,109,364,654184.00,
500093,CROMPT.GREAV,A ,Q,47.60,48.60,46.70,47.00,47.00,47.60,2716,1221086,57741671.00,
500096,DABUR (I)   ,A ,Q,252.80,255.90,248.95,249.50,249.50,252.70,1449,80738,20357368.00,
500097,DALMIASUG   ,B ,Q,102.00,102.45,94.95,98.70,98.25,100.05,618,32024,3124258.00,XD
500101,ARVIND Ltd  ,A ,Q,276.30,282.20,274.35,279.85,279.85,276.80,3705,285251,79412954.00,
500102,BALARPUR IND,B ,Q,12.40,12.72,12.30,12.40,12.40,12.41,579,638348,7965804.00,
500103,BHEL        ,A ,Q,113.00,117.25,112.55,116.75,116.75,111.95,11956,1661876,192722475.00,
500104,HIND.PETRO  ,A ,Q,762.00,780.85,758.50,767.30,764.00,763.50,3898,104472,80611394.00,
500106,IFCI LTD    ,A ,Q,24.45,24.75,24.10,24.35,24.35,24.45,870,591265,14480264.00,
500108,MAHA.TELE   ,B ,Q,17.60,17.80,17.35,17.55,17.55,17.55,602,283790,4984204.00,
500109,MRPL        ,A ,Q,57.15,60.00,57.10,59.10,59.10,57.15,875,113853,6644600.00,
500110,CHENNAI PET.,B ,Q,197.00,202.90,195.80,198.45,198.45,197.45,3166,180921,36049031.00,
500111,REL.CAP.    ,A ,Q,376.00,383.80,372.00,378.40,378.40,373.45,13910,684484,259143344.00,
500112,STATE BANK  ,A ,Q,197.70,198.00,194.50,197.40,197.40,196.65,16043,1983301,389540552.00,
500113,STEEL AUTH. ,A ,Q,42.95,43.40,42.40,43.25,43.25,42.85,1274,490888,21051631.00,
500114,TITAN       ,A ,Q,342.00,359.70,342.00,357.55,357.55,341.90,4413,139275,49256946.00,XD
500116,IDBI BANK L ,A ,Q,70.20,70.50,68.30,69.10,69.10,70.20,2799,747965,51639197.00,
500117,DCW LTD.    ,B ,Q,23.45,23.85,22.80,23.15,23.15,23.35,348,96834,2243454.00,
500119,DHAMPUR SUGA,B ,Q,82.65,84.50,80.00,83.60,83.60,81.85,1559,168558,13881482.00,
