SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1230.00,1240.00,1215.00,1232.00,1238.65,1225.85,1006,4432,5450786.00,
500003,AEGIS LOGIS ,B ,Q,121.35,123.50,120.80,122.05,122.05,120.75,1618,127737,15615327.00,
500008,AMAR RAJA BA,A ,Q,855.05,867.60,853.60,861.00,863.95,857.55,726,60493,52026298.00,
500009,A.SARABHAI  ,XD,Q,7.99,8.28,7.51,7.54,7.51,7.63,55,12618,97458.00,
500010,HDFC        ,A ,Q,1230.00,1241.25,1220.65,1237.75,1232.25,1227.60,3101,62557,77125466.00,
500012,ANDHRA PETRO,XC,Q,13.15,13.25,12.90,13.01,13.01,13.01,161,101585,1322046.00,
500013,ANSAL INFRAS,B ,Q,20.90,21.95,20.65,21.05,21.05,21.60,237,49612,1051771.00,
500014,APPLE FINANC,XD,Q,2.24,2.46,1.94,2.10,2.19,2.23,38,27296,57719.00,
500020,BOM DYEING  ,B ,Q,44.85,48.50,44.50,48.20,48.20,44.55,9748,2063507,97830817.00,
500023,ASIANHOTNR  ,B ,Q,105.50,107.00,102.25,105.00,105.00,105.75,14,79,8290.00,
500024,ASSAMCO     ,B ,Q,5.84,5.99,5.75,5.78,5.78,5.92,296,301891,1755274.00,
500027,ATUL LTD.   ,A ,Q,1880.00,1888.00,1870.05,1874.70,1870.15,1891.30,217,2868,5396374.00,
500028,ATV PROJECTS,XT,Q,6.90,7.12,6.85,6.87,6.87,7.15,21,4169,28981.00,
500029,AUTOLITE(I) ,B ,Q,49.95,49.95,48.50,49.05,48.50,49.60,13,566,27989.00,
500030,AUTORID.FIN ,T ,Q,0.58,0.58,0.58,0.58,0.58,0.57,1,2501,1450.00,
500031,BAJAJ ELECT.,A ,Q,229.70,230.00,224.00,224.55,224.50,228.95,342,12100,2737088.00,
500032,BAJAJHIND   ,B ,Q,20.65,21.10,20.50,20.60,20.60,20.80,1218,885249,18397248.00,
500033,FORCE MOTR  ,B ,Q,2870.00,2963.70,2834.95,2948.45,2948.45,2860.00,8956,147490,429323835.00,
500034,BAJFINANCE  ,A ,Q,7550.45,7680.00,7534.95,7601.70,7585.00,7532.45,562,3541,26966571.00,
500038,BALRAM.CHINI,A ,Q,120.30,121.50,118.20,119.45,119.45,119.60,3427,308884,36934302.00,
500039,BANCO PROD. ,B ,Q,145.00,145.00,141.15,141.80,141.80,144.50,318,15088,2151379.00,
500040,CENTURY TEXT,A ,Q,624.45,655.00,621.00,651.80,651.80,622.40,7352,262124,167943763.00,
500041,BANNARI AMAN,B ,Q,1982.35,2039.65,1951.00,1956.50,1956.50,2028.50,96,435,865052.00,
500042,BASF INDIA  ,B ,Q,1016.10,1032.80,1007.00,1011.45,1010.50,1013.05,527,4876,4960934.00,
500043,BATA INDIA  ,A ,Q,535.00,540.60,531.90,537.60,537.60,535.75,1698,26890,14409137.00,
500048,BEML LTD    ,A ,Q,873.00,876.00,853.95,858.15,858.15,868.65,3189,61908,53559487.00,
