SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1260.00,1280.25,1253.05,1257.55,1257.55,1260.25,823,3317,4200231.00,
500003,AEGIS LOGIS ,B ,Q,116.00,116.20,112.50,112.95,112.95,115.55,1882,75995,8680796.00,
500008,AMAR RAJA BA,A ,Q,944.50,958.00,939.35,950.25,950.25,944.55,711,9286,8827818.00,
500009,A.SARABHAI  ,XD,Q,9.40,9.40,8.71,8.86,8.80,8.57,53,17460,157589.00,
500010,HDFC        ,A ,Q,1193.00,1228.80,1193.00,1216.25,1216.25,1187.30,6362,113154,137685950.00,
500012,ANDHRA PETRO,XC,Q,15.80,16.25,15.60,15.80,15.80,15.80,247,74261,1182097.00,
500013,ANSAL INFRAS,B ,Q,17.50,18.65,17.50,18.50,18.50,18.40,66,12718,235982.00,
500014,APPLE FINANC,XD,Q,2.28,2.29,2.14,2.29,2.29,2.25,13,3737,8507.00,
500020,BOM DYEING  ,B ,Q,47.30,47.80,46.90,47.15,47.15,46.75,1662,46998,2229416.00,
500023,ASIANHOTNR  ,B ,Q,105.90,110.50,105.40,110.50,110.50,106.00,8,357,37838.00,
500024,ASSAMCO     ,B ,Q,5.81,5.95,5.70,5.72,5.72,5.68,263,308954,1795521.00,
500027,ATUL LTD.   ,A ,Q,1899.00,1944.90,1888.10,1925.45,1925.45,1898.95,300,1685,3248041.00,
500028,ATV PROJECTS,XT,Q,7.75,7.75,7.03,7.61,7.60,7.39,31,11586,87139.00,
500029,AUTOLITE(I) ,B ,Q,53.00,53.65,52.00,52.05,53.65,53.00,18,1402,73059.00,
500030,AUTORID.FIN ,B ,Q,0.60,0.60,0.59,0.59,0.59,0.62,3,2200,1300.00,
500031,BAJAJ ELECT.,A ,Q,233.00,238.90,230.45,237.70,237.70,230.25,977,43443,10242862.00,
500032,BAJAJHIND   ,B ,Q,21.00,21.10,20.15,20.30,20.30,20.95,1187,807449,16582701.00,
500033,FORCE MOTR  ,B ,Q,3360.00,3364.00,3280.00,3288.00,3288.00,3338.50,4008,50396,167548794.00,
500034,BAJFINANCE  ,A ,Q,7777.10,7829.20,7730.00,7750.60,7750.60,7758.25,696,2685,20861113.00,
500038,BALRAM.CHINI,A ,Q,119.30,119.30,115.30,115.65,115.65,119.00,2467,328180,38172905.00,
500039,BANCO PROD. ,B ,Q,127.20,131.10,125.00,127.20,126.80,127.90,850,22127,2813782.00,
500040,CENTURY TEXT,A ,Q,618.05,620.60,610.20,614.20,614.20,613.50,2131,72418,44619856.00,
500041,BANNARI AMAN,B ,Q,1819.75,1875.00,1782.00,1847.25,1847.25,1801.50,122,1083,1978722.00,
500042,BASF INDIA  ,B ,Q,1012.30,1016.80,998.00,1001.50,1005.00,1005.95,276,1069,1073678.00,
500043,BATA INDIA  ,A ,Q,592.00,598.90,585.15,588.60,588.60,585.00,3567,86476,51294436.00,
500048,BEML LTD    ,A ,Q,909.90,914.55,896.00,903.05,903.05,902.70,885,12174,11039601.00,
500049,BHARAT ELECT,A ,Q,1141.00,1150.00,1125.40,1133.30,1133.30,1133.70,1462,17966,20446129.00,
500051,BHAG GAS    ,Z ,Q,0.51,0.55,0.51,0.52,0.52,0.53,11,3000,1545.00,
500052,BHANSALI ENG,B ,Q,21.30,21.75,20.50,20.60,20.60,20.80,207,51519,1090634.00,
500055,BHUSH STEEL ,A ,Q,37.10,37.30,36.75,36.85,36.85,36.70,242,27696,1026692.00,
500058,BIHAR SPONGE,XT,Q,2.27,2.35,2.16,2.35,2.35,2.27,29,14335,31005.00,
