SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1240.00,1244.00,1218.45,1229.80,1229.80,1231.30,1169,4635,5705898.00,
500003,AEGIS LOGIS ,B ,Q,114.30,114.40,111.50,112.15,112.15,114.40,876,47243,5339261.00,
500008,AMAR RAJA BA,A ,Q,840.00,850.90,829.35,845.25,843.00,840.75,1766,18521,15573538.00,
500009,A.SARABHAI  ,XD,Q,9.10,9.10,8.56,8.63,8.63,9.08,77,34820,301632.00,
500010,HDFC        ,A ,Q,1242.00,1247.00,1230.55,1241.35,1241.50,1238.90,1875,33829,41950152.00,
500012,ANDHRA PETRO,XC,Q,12.85,13.39,12.76,13.06,13.00,13.05,91,39610,519053.00,
500013,ANSAL INFRAS,B ,Q,19.10,19.40,18.90,19.25,19.35,18.95,114,10806,207456.00,
500014,APPLE FINANC,XD,Q,2.30,2.30,2.19,2.20,2.20,2.21,10,3295,7238.00,
500020,BOM DYEING  ,B ,Q,43.45,43.85,42.60,43.35,43.35,43.75,1435,183475,7958206.00,
500023,ASIANHOTNR  ,B ,Q,108.00,108.00,106.20,106.20,106.20,108.40,5,34,3621.00,
500024,ASSAMCO     ,B ,Q,5.02,5.22,4.94,4.98,4.98,4.99,353,231968,1166793.00,
500027,ATUL LTD.   ,A ,Q,1881.65,1891.00,1863.00,1868.45,1868.45,1880.30,118,329,617238.00,
500028,ATV PROJECTS,XT,Q,7.05,7.05,6.40,6.81,6.81,6.73,22,6618,44385.00,
500029,AUTOLITE(I) ,B ,Q,54.65,54.85,52.00,52.00,52.00,53.60,24,1900,101994.00,
500030,AUTORID.FIN ,T ,Q,0.60,0.60,0.60,0.60,0.60,0.62,1,1000,600.00,
500031,BAJAJ ELECT.,A ,Q,236.75,236.75,227.40,228.10,228.10,235.30,3034,54274,12568848.00,
500032,BAJAJHIND   ,B ,Q,19.30,19.85,19.00,19.20,19.20,19.25,1057,534459,10392404.00,
500033,FORCE MOTR  ,B ,Q,2965.00,3015.65,2952.10,2975.95,2975.95,2950.10,6555,77891,232333027.00,
500034,BAJFINANCE  ,A ,Q,7550.00,7707.00,7488.55,7643.95,7643.95,7575.30,1375,4918,37489355.00,
500038,BALRAM.CHINI,A ,Q,108.30,112.75,108.25,110.25,110.25,108.25,3188,354134,39377037.00,
500039,BANCO PROD. ,B ,Q,132.15,135.90,131.00,134.20,134.05,131.10,390,17521,2348901.00,
500040,CENTURY TEXT,A ,Q,623.00,641.20,621.00,625.85,625.85,622.20,5223,198218,125411875.00,
500041,BANNARI AMAN,B ,Q,1775.00,1839.95,1745.15,1756.05,1755.55,1745.50,29,152,274408.00,
500042,BASF INDIA  ,B ,Q,999.50,1014.00,987.00,994.35,994.35,989.10,655,4284,4286598.00,
500043,BATA INDIA  ,A ,Q,579.90,580.00,565.35,568.85,569.30,571.40,1993,105245,60224403.00,
500048,BEML LTD    ,A ,Q,870.00,880.00,842.40,847.20,847.20,869.45,2900,35742,30689556.00,
500049,BHARAT ELECT,A ,Q,1182.00,1199.00,1154.00,1157.20,1157.20,1181.70,1849,21676,25492233.00,
500052,BHANSALI ENG,B ,Q,20.00,21.95,19.75,20.65,20.65,19.80,451,84570,1749031.00,
500055,BHUSH STEEL ,A ,Q,37.95,37.95,35.85,36.00,36.00,36.20,238,28226,1022339.00,
500058,BIHAR SPONGE,XT,Q,2.18,2.38,2.18,2.37,2.21,2.29,18,9873,23082.00,
500059,BINANI IND. ,B ,Q,66.75,66.75,65.05,65.05,65.05,66.10,63,6555,430730.00,
500060,BIRLA ERIC. ,T ,Q,35.40,36.95,35.00,35.05,35.00,35.40,41,8335,295932.00,
500067,BLUE STAR   ,B ,Q,414.00,429.40,414.00,425.55,424.00,416.05,203,1614,686632.00,
500068,DISA INDIA  ,XC,Q,3725.00,3798.00,3700.00,3714.65,3725.00,3735.35,19,75,278919.00,
500069,BNK CAPITAL ,XD,Q,30.95,30.95,30.10,30.10,30.10,31.35,2,200,6105.00,
500074,BPL LTD.    ,B ,Q,29.30,29.75,28.75,29.05,29.05,29.30,80,10688,313002.00,
500078,CAMPH.& ALL ,XC,Q,542.00,570.00,535.50,541.40,540.00,535.45,75,2115,1150996.00,
500083,CENTURY EXT ,B ,Q,1.75,1.82,1.73,1.73,1.73,1.82,21,50215,86939.00,
500084,CESC LTD.   ,A ,Q,543.00,548.50,539.60,543.20,544.00,544.90,1075,25781,14048378.00,
500085,CHAMBAL FERT,B ,Q,65.55,66.70,65.55,66.25,66.10,65.95,783,97939,6477583.00,
500086,EXIDE IND.  ,A ,Q,164.80,164.80,158.20,158.95,158.95,163.60,1176,89562,14373112.00,
500087,CIPLA LTD.  ,A ,Q,476.70,476.70,464.00,465.35,465.35,472.40,5480,266628,125486611.00,
500089,DIC INDIA   ,B ,Q,559.15,564.70,554.20,555.00,555.00,560.35,59,1408,785751.00,
500092,CRISIL LTD  ,A ,Q,2225.00,2244.70,2165.00,2212.95,2237.00,2224.25,760,3074,6762495.00,
500093,CROMPT.GREAV,A ,Q,66.90,69.10,66.00,68.20,68.20,66.30,2337,547903,37040589.00,
500096,DABUR (I)   ,A ,Q,289.70,293.10,289.00,290.25,290.25,290.00,986,36976,10749801.00,
500097,DALMIASUG   ,B ,Q,93.20,95.00,92.50,93.10,93.10,91.80,201,13610,1277681.00,
500101,ARVIND Ltd  ,A ,Q,320.35,322.00,312.75,314.90,314.90,318.95,2936,122346,38893758.00,
500102,BALARPUR IND,B ,Q,16.15,16.30,15.75,15.85,15.80,16.15,258,134029,2141215.00,
500103,BHEL        ,A ,Q,122.35,122.35,117.45,118.25,118.25,120.70,6960,894681,106933007.00,
500104,HIND.PETRO  ,A ,Q,916.55,922.30,901.25,905.65,905.65,907.05,7408,133602,121445897.00,
500106,IFCI LTD    ,A ,Q,24.45,24.45,23.65,23.95,23.95,24.15,1436,689628,16537723.00,
500108,MAHA.TELE   ,B ,Q,18.70,19.90,18.60,19.25,19.25,18.70,2724,865477,16777948.00,
500109,MRPL        ,A ,Q,68.90,69.00,67.60,67.80,67.80,67.65,926,105363,7201464.00,
500110,CHENNAI PET.,B ,Q,202.45,204.20,197.55,199.35,199.35,200.00,2821,138763,27831959.00,
500111,REL.CAP.    ,A ,Q,411.00,420.35,400.50,402.60,402.60,410.90,11358,580906,238563360.00,
500112,STATE BANK  ,A ,Q,206.00,207.95,196.50,197.90,197.90,204.85,39435,4105938,832125970.00,
500113,STEEL AUTH. ,A ,Q,43.00,43.10,41.60,41.85,41.85,42.70,2244,607580,25774534.00,
500114,TITAN       ,A ,Q,358.95,364.35,356.65,358.20,358.20,359.20,3269,99364,35757678.00,
500116,IDBI BANK L ,A ,Q,68.45,68.45,65.65,66.00,66.00,67.95,1862,493738,33258942.00,
500117,DCW LTD.    ,B ,Q,29.00,29.50,28.60,28.85,28.85,28.90,487,124988,3627901.00,
500119,DHAMPUR SUGA,B ,Q,92.00,95.90,91.15,93.60,93.60,91.45,2034,168986,15907906.00,
500120,DIAMINES&CHM,XD,Q,39.70,40.00,38.60,40.00,40.00,38.15,17,1142,45160.00,
500123,ELANTAS     ,B ,Q,1505.00,1516.70,1500.00,1500.15,1500.00,1500.40,185,3263,4900705.00,
500124,DR.REDDY'S  ,A ,Q,3194.95,3219.00,3173.95,3182.95,3182.95,3184.40,2190,54396,173702440.00,
500125,E.I.D.PAR   ,A ,Q,238.00,245.00,236.80,239.80,239.80,234.45,2097,679994,165462278.00,
500126,MERCK LTD   ,B ,Q,736.25,737.00,723.00,725.15,724.00,732.65,160,2635,1925376.00,
500128,ELEC.CASTING,B ,Q,17.30,18.05,17.30,17.65,17.65,17.50,163,177065,3150981.00,
500132,EMPEE SUGARS,XD,Q,5.81,6.11,5.80,6.11,6.11,5.82,16,3035,18435.00,
