SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1081.25,1108.00,1080.00,1099.50,1099.50,1092.40,1108,7676,8384331.00,
500003,AEGIS LOGIS ,B ,Q,86.20,88.00,85.00,85.85,85.85,87.20,212,17329,1500133.00,
500008,AMAR RAJA BA,A ,Q,872.45,904.45,868.70,885.05,885.05,869.80,3320,37690,33531684.00,
500009,A.SARABHAI  ,XD,Q,4.80,5.19,4.80,4.99,4.99,5.02,26,1017125,5076245.00,
500010,HDFC        ,A ,Q,1069.00,1069.00,1046.00,1060.75,1060.75,1070.05,2888,64662,68281031.00,
500012,ANDHRA PETRO,XC,Q,10.51,11.05,10.51,10.86,10.99,10.87,63,40463,441050.00,
500013,ANSAL INFRAS,B ,Q,16.70,16.70,15.15,15.80,15.80,15.75,228,17456,274222.00,
500014,APPLE FINANC,XD,Q,2.13,2.43,2.13,2.30,2.28,2.31,18,3378,7742.00,
500020,BOM DYEING  ,B ,Q,41.00,42.00,41.00,41.30,41.30,41.00,773,73913,3067074.00,
500024,ASSAMCO     ,B ,Q,4.78,5.07,4.63,4.91,4.91,4.80,514,309053,1508929.00,
500027,ATUL LTD.   ,A ,Q,1368.00,1400.45,1365.95,1397.05,1397.05,1365.25,148,1178,1636873.00,
500028,ATV PROJECTS,XT,Q,9.24,9.24,8.78,9.10,9.10,9.24,9,1050,9457.00,
500029,AUTOLITE(I) ,B ,Q,43.65,44.05,43.65,44.00,44.00,44.50,8,680,29856.00,
500031,BAJAJ ELECT.,A ,Q,167.00,170.00,166.15,167.25,167.25,167.85,355,15982,2681504.00,
500032,BAJAJHIND   ,B ,Q,14.80,14.85,14.50,14.60,14.60,14.80,628,232122,3401229.00,
500033,FORCE MOTR  ,B ,Q,2397.00,2399.00,2350.00,2358.00,2358.00,2397.00,3613,40931,96919540.00,
500034,BAJFINANCE  ,A ,Q,6150.00,6209.10,6022.20,6048.75,6048.75,6168.95,1233,3448,21022542.00,
