SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1290.10,1310.00,1255.10,1265.45,1265.45,1281.10,1602,9806,12614282.00,
500003,AEGIS LOGIS ,B ,Q,116.10,122.55,115.20,117.00,117.00,114.75,4795,298497,35675489.00,
500008,AMAR RAJA BA,A ,Q,945.45,951.35,939.15,942.15,943.50,949.10,1135,12102,11412125.00,
500009,A.SARABHAI  ,XD,Q,9.01,9.28,8.70,9.14,8.90,9.20,61,24648,221434.00,
500010,HDFC        ,A ,Q,1196.00,1203.35,1158.75,1166.05,1166.05,1195.35,5161,76927,90072367.00,
500012,ANDHRA PETRO,XC,Q,14.70,16.00,14.60,15.65,15.65,14.55,192,93688,1449576.00,
500013,ANSAL INFRAS,B ,Q,18.55,18.65,18.15,18.25,18.20,18.75,93,18812,345701.00,
500014,APPLE FINANC,XD,Q,2.01,2.19,2.01,2.16,2.15,2.12,10,2355,5045.00,
500020,BOM DYEING  ,B ,Q,47.95,48.00,47.10,47.40,47.40,48.05,344,39087,1858400.00,
500023,ASIANHOTNR  ,B ,Q,106.20,112.40,106.20,112.40,112.40,106.80,2,6,643.00,
500024,ASSAMCO     ,B ,Q,5.72,5.85,5.61,5.65,5.61,5.73,147,117508,670232.00,
500027,ATUL LTD.   ,A ,Q,2031.05,2031.75,1959.60,1973.00,1973.00,2025.90,758,4355,8678076.00,
500028,ATV PROJECTS,XT,Q,7.00,7.08,6.58,7.08,7.08,6.75,24,7187,50408.00,
500029,AUTOLITE(I) ,B ,Q,54.00,55.05,53.50,53.90,54.00,54.20,29,2150,116965.00,
500030,AUTORID.FIN ,B ,Q,0.62,0.62,0.62,0.62,0.62,0.64,1,1,0.00,
500031,BAJAJ ELECT.,A ,Q,232.75,233.85,227.55,231.80,231.80,232.35,618,17897,4140086.00,
500032,BAJAJHIND   ,B ,Q,21.10,21.50,20.60,20.95,20.95,21.15,2001,1467208,30750687.00,
500033,FORCE MOTR  ,B ,Q,3254.00,3333.00,3225.00,3316.50,3316.50,3254.00,7416,108999,359571489.00,
500034,BAJFINANCE  ,A ,Q,7744.00,7815.00,7590.05,7613.50,7619.90,7650.50,1723,6410,49193601.00,
500038,BALRAM.CHINI,A ,Q,115.00,118.60,114.20,117.15,117.15,114.75,5308,731903,85089211.00,
500039,BANCO PROD. ,B ,Q,129.00,130.80,128.20,129.00,128.20,129.70,171,10973,1422847.00,
500040,CENTURY TEXT,A ,Q,619.00,622.45,605.00,612.40,612.40,621.75,2243,98997,60663865.00,
500041,BANNARI AMAN,B ,Q,1770.50,1807.25,1745.00,1752.00,1755.00,1800.25,52,436,777020.00,
500042,BASF INDIA  ,B ,Q,1014.00,1030.00,984.15,998.65,998.65,1020.60,1273,8708,8762633.00,
500043,BATA INDIA  ,A ,Q,571.10,580.30,566.00,573.10,570.80,572.60,1547,26191,15018567.00,
500048,BEML LTD    ,A ,Q,920.00,926.75,895.00,899.85,899.85,917.65,1703,26591,24177073.00,
500049,BHARAT ELECT,A ,Q,1158.00,1159.70,1145.10,1147.30,1147.30,1162.20,1176,11271,12961256.00,
500052,BHANSALI ENG,B ,Q,21.20,21.50,20.70,21.10,21.20,21.20,527,58227,1232451.00,
500055,BHUSH STEEL ,A ,Q,37.50,37.95,37.10,37.35,37.10,37.90,197,33285,1249915.00,
500058,BIHAR SPONGE,XT,Q,2.38,2.38,2.38,2.38,2.38,2.50,5,7175,17076.00,
500059,BINANI IND. ,B ,Q,70.00,70.00,68.30,68.55,68.55,70.25,54,4388,301784.00,
500060,BIRLA ERIC. ,T ,Q,35.00,35.00,34.00,34.00,34.00,34.55,5,1450,49785.00,
500067,BLUE STAR   ,B ,Q,427.95,432.50,422.80,427.30,430.25,424.55,402,8185,3483536.00,
500068,DISA INDIA  ,XC,Q,4050.00,4050.00,3850.00,3949.00,3949.00,3896.50,8,19,74870.00,
500069,BNK CAPITAL ,XD,Q,29.00,30.00,29.00,29.00,29.00,30.50,5,1145,33225.00,
500074,BPL LTD.    ,B ,Q,28.00,28.60,27.35,27.35,27.35,27.95,53,11628,322264.00,
500078,CAMPH.& ALL ,XC,Q,589.00,599.00,585.00,592.25,595.00,590.00,32,1082,638269.00,
500083,CENTURY EXT ,B ,Q,1.91,1.97,1.86,1.95,1.95,1.95,17,14361,27147.00,
500084,CESC LTD.   ,A ,Q,534.35,545.00,534.00,542.75,545.00,535.30,712,10892,5898418.00,
500085,CHAMBAL FERT,B ,Q,65.50,66.85,65.40,66.20,66.20,64.50,2885,381010,25207561.00,
