SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1096.35,1125.00,1056.55,1103.65,1103.65,1100.50,1668,9866,10731126.00,
500003,AEGIS LOGIS ,B ,Q,89.00,89.50,87.70,88.45,88.45,88.40,243,24627,2171001.00,
500008,AMAR RAJA BA,A ,Q,836.50,847.95,825.00,844.95,845.50,842.45,1248,274678,231999856.00,
500009,A.SARABHAI  ,XD,Q,4.88,4.99,4.73,4.99,4.86,4.73,60,23169,113571.00,
500010,HDFC        ,A ,Q,1078.00,1085.00,1060.00,1076.70,1076.70,1077.10,1863,55196,59236503.00,
500012,ANDHRA PETRO,XC,Q,10.52,10.94,9.90,10.71,10.60,10.81,146,86590,896437.00,
500013,ANSAL INFRAS,B ,Q,15.30,16.10,15.25,15.75,15.75,15.85,224,22903,358881.00,
500014,APPLE FINANC,XD,Q,2.16,2.44,2.16,2.43,2.44,2.28,19,6884,16251.00,
500020,BOM DYEING  ,B ,Q,40.80,40.80,39.05,40.35,40.35,40.75,853,83446,3330732.00,
500023,ASIANHOTNR  ,B ,Q,97.70,109.50,97.60,109.50,109.50,107.10,4,600,62130.00,
500024,ASSAMCO     ,B ,Q,4.94,4.95,4.76,4.82,4.82,4.93,191,168838,818840.00,
500027,ATUL LTD.   ,A ,Q,1300.50,1359.90,1275.20,1356.10,1359.90,1328.05,201,1541,2047928.00,
500028,ATV PROJECTS,XT,Q,9.50,9.50,9.10,9.10,9.10,9.57,7,1854,16913.00,
500029,AUTOLITE(I) ,B ,Q,42.40,45.50,41.80,42.60,42.60,44.75,68,5007,215498.00,
500031,BAJAJ ELECT.,A ,Q,166.00,167.70,161.50,165.75,167.70,168.55,539,25079,4143042.00,
500032,BAJAJHIND   ,B ,Q,14.15,14.55,13.50,14.35,14.35,14.25,978,355340,5002229.00,
500033,FORCE MOTR  ,B ,Q,2360.00,2432.50,2285.00,2410.50,2410.50,2348.50,8000,98648,233123710.00,
500034,BAJFINANCE  ,A ,Q,5977.90,6140.00,5839.50,6091.40,6091.40,5990.05,1468,4863,29151533.00,
500038,BALRAM.CHINI,A ,Q,77.00,83.00,73.25,81.00,81.00,76.80,2940,346445,27210758.00,
500039,BANCO PROD. ,B ,Q,99.90,99.90,94.50,98.70,98.20,100.00,390,21447,2101884.00,
500040,CENTURY TEXT,A ,Q,437.00,440.40,418.90,437.55,437.55,435.65,3952,114644,49378721.00,
500041,BANNARI AMAN,B ,Q,1050.00,1082.00,1026.75,1049.75,1080.00,1075.25,31,196,205758.00,
500042,BASF INDIA  ,B ,Q,718.40,765.00,702.50,752.60,754.00,724.35,2326,13412,10006592.00,
500043,BATA INDIA  ,A ,Q,473.00,473.00,454.85,465.90,465.15,468.15,1997,33014,15289167.00,
500048,BEML LTD    ,A ,Q,985.00,985.00,924.00,956.70,956.70,959.00,2012,20631,19439544.00,
500049,BHARAT ELECT,A ,Q,1108.05,1125.15,1082.90,1119.65,1122.00,1118.30,2816,35364,39131695.00,
500052,BHANSALI ENG,B ,Q,16.55,18.00,16.00,17.35,17.20,16.70,617,115946,1979549.00,
500055,BHUSH STEEL ,A ,Q,34.10,38.35,32.75,36.05,36.05,34.05,1408,139895,5048577.00,
500058,BIHAR SPONGE,XT,Q,3.00,3.00,2.75,2.96,2.96,2.88,8,397,1112.00,
500059,BINANI IND. ,B ,Q,53.65,53.95,52.05,53.10,53.05,53.45,40,4306,229049.00,
500060,BIRLA ERIC. ,T ,Q,34.35,35.40,33.00,33.00,33.00,34.70,82,27317,916721.00,
500067,BLUE STAR   ,B ,Q,330.00,339.95,326.00,339.25,339.90,333.00,72,1813,605649.00,
500068,DISA INDIA  ,XC,Q,4090.00,4100.00,4050.00,4099.50,4100.00,4097.00,7,31,126685.00,
500069,BNK CAPITAL ,XD,Q,25.50,25.50,25.30,25.30,25.30,26.60,10,1550,39445.00,
500074,BPL LTD.    ,B ,Q,24.45,24.85,23.25,24.60,24.85,24.55,317,66709,1615282.00,
500078,CAMPH.& ALL ,XC,Q,453.00,480.00,430.00,445.80,445.80,452.30,108,2202,974202.00,
500083,CENTURY EXT ,B ,Q,2.10,2.10,1.95,1.95,1.95,2.04,10,9169,18090.00,
500084,CESC LTD.   ,A ,Q,422.20,433.80,409.70,432.10,432.10,423.70,1481,22725,9625593.00,
500085,CHAMBAL FERT,B ,Q,53.70,54.25,51.85,53.80,53.80,53.35,225,21244,1131774.00,
500086,EXIDE IND.  ,A ,Q,125.45,127.60,121.85,124.10,124.10,126.35,1382,135036,16816514.00,
500087,CIPLA LTD.  ,A ,Q,524.10,525.25,513.80,519.70,519.70,524.05,6892,309876,160585840.00,
500089,DIC INDIA   ,B ,Q,520.00,535.00,520.00,532.00,524.00,520.25,97,849,447479.00,
500092,CRISIL LTD  ,A ,Q,1800.70,1843.10,1790.00,1835.55,1826.50,1801.55,455,1321,2391020.00,
500093,CROMPT.GREAV,A ,Q,124.00,124.00,117.25,121.05,121.05,123.55,3498,474107,57127610.00,
500096,DABUR (I)   ,A ,Q,244.45,244.45,239.00,241.15,243.30,244.50,1464,32793,7904514.00,
500097,DALMIASUG   ,B ,Q,62.00,63.90,59.75,63.90,63.90,62.75,71,6463,396715.00,
500101,ARVIND Ltd  ,A ,Q,275.80,285.00,268.00,282.45,282.45,276.10,3557,169322,46522371.00,
500102,BALARPUR IND,B ,Q,13.40,13.50,13.10,13.40,13.40,13.30,247,155940,2090389.00,
500103,BHEL        ,A ,Q,104.00,106.30,100.10,105.75,105.75,103.25,9240,1323445,137067219.00,
500104,HIND.PETRO  ,A ,Q,696.00,710.95,680.00,707.60,705.60,691.90,4284,85707,59848195.00,
500106,IFCI LTD    ,A ,Q,20.80,20.85,19.90,20.65,20.65,21.60,1899,1310524,26761875.00,XD
500108,MAHA.TELE   ,B ,Q,16.90,16.95,15.90,16.50,16.50,16.55,1019,271206,4436950.00,
500109,MRPL        ,A ,Q,58.80,61.40,57.25,60.00,61.00,58.80,801,83828,4970599.00,
500110,CHENNAI PET.,B ,Q,159.90,182.40,155.65,179.15,179.15,157.70,6927,256969,43605720.00,
500111,REL.CAP.    ,A ,Q,328.00,337.00,315.30,334.95,334.95,325.90,14058,732090,239160135.00,
500112,STATE BANK  ,A ,Q,155.35,160.80,151.40,159.15,159.15,156.40,36829,4317886,674231853.00,
500113,STEEL AUTH. ,A ,Q,35.55,36.25,34.60,36.10,36.10,35.35,1484,436494,15482054.00,
500114,TITAN       ,A ,Q,349.00,349.00,322.90,327.00,327.00,349.15,5894,509562,170836949.00,
500116,IDBI BANK L ,A ,Q,52.25,53.75,50.35,53.00,53.00,52.25,3355,660224,34207112.00,
500117,DCW LTD.    ,B ,Q,20.20,20.35,19.70,20.05,20.05,20.30,400,87707,1753538.00,
500119,DHAMPUR SUGA,B ,Q,52.00,54.95,49.05,53.50,53.50,54.00,949,78239,4041762.00,
500120,DIAMINES&CHM,XD,Q,32.20,33.50,32.15,33.00,33.00,34.10,20,1969,64227.00,
500123,ELANTAS     ,B ,Q,1221.00,1230.00,1190.00,1210.75,1210.75,1254.25,222,4415,5334279.00,
500124,DR.REDDY'S  ,A ,Q,2877.00,2989.85,2877.00,2961.05,2961.05,2860.35,8653,76619,224668685.00,
500125,E.I.D.PAR   ,A ,Q,165.50,167.70,161.95,164.70,164.70,168.70,920,37383,6178000.00,
500126,MERCK LTD   ,B ,Q,643.00,648.00,624.00,644.50,644.50,632.75,166,1111,705463.00,
500128,ELEC.CASTING,B ,Q,18.05,18.15,17.15,17.40,17.40,18.10,478,112370,1973714.00,
500132,EMPEE SUGARS,XD,Q,5.12,5.12,4.55,4.81,4.79,5.04,20,5933,27698.00,
500133,ESAB INDIA  ,B ,Q,450.00,455.00,435.00,448.00,452.00,453.75,59,1016,449507.00,
500135,ESSEL PROP  ,B ,Q,141.50,143.20,137.15,139.00,139.00,142.20,122,6619,915990.00,
500136,ESTER INDUS.,B ,Q,44.90,44.90,39.85,42.35,42.35,44.80,642,72873,3039480.00,
500139,FEDDER.LLYOD,B ,Q,65.65,65.65,61.85,63.80,63.80,65.30,447,43321,2745997.00,
500141,FERRO ALLOYS,XD,Q,4.95,4.97,4.56,4.59,4.61,4.69,45,14549,68957.00,
500142,FGP LTD.    ,XT,Q,3.62,3.62,3.62,3.62,3.62,3.81,2,4767,17256.00,
500144,FINOL. CABLE,A ,Q,226.15,228.05,224.75,227.05,226.75,227.55,154,3006,681853.00,
500147,CMI FPE     ,XC,Q,391.00,391.00,367.10,375.00,375.00,385.00,13,153,57246.00,
500148,UFLEX LTD   ,B ,Q,145.15,145.15,136.05,139.75,139.75,143.30,1002,53719,7432238.00,
500150,FOSECO INDIA,B ,Q,1110.00,1140.00,1110.00,1128.00,1121.00,1127.50,30,210,236228.00,
500151,GOLDEN TOB  ,B ,Q,36.50,38.00,36.20,36.70,36.25,36.85,24,3223,118602.00,
500153,GANESH BENZO,XD,Q,19.75,20.10,19.00,19.90,19.90,20.05,86,26394,513014.00,
500155,GARDEN SILK ,B ,Q,23.00,23.00,21.80,22.00,22.00,22.70,27,2423,53384.00,
500159,METROGLOBL  ,XC,Q,66.00,66.00,66.00,66.00,66.00,66.00,5,1400,92400.00,
500160,GTL LTD.    ,B ,Q,11.50,11.99,11.28,11.83,11.72,11.46,174,27348,318788.00,
500162,PARRYSUGR   ,B ,Q,23.00,23.00,23.00,23.00,23.00,23.20,1,62,1426.00,
500163,GODFREY PH  ,B ,Q,1001.15,1023.00,949.40,1014.00,1014.00,988.45,2499,19885,19685972.00,
500164,GODREJ IND  ,A ,Q,315.00,317.70,308.10,316.10,316.10,314.45,1904,59607,18697109.00,
500165,KANSAI NERO ,A ,Q,263.00,264.80,259.10,262.70,264.80,262.25,350,9037,2366593.00,
500166,GOODRICKE   ,XC,Q,162.00,164.90,159.00,161.40,161.40,162.80,199,18525,2975938.00,
500168,GOODYEAR (I),B ,Q,467.00,479.90,460.60,467.70,467.70,472.50,136,4097,1908092.00,
500170,GTN INDUS   ,B ,Q,11.79,11.79,11.79,11.79,11.79,10.29,1,25,294.00,
500171,GHCL LTD    ,B ,Q,106.95,109.40,101.50,107.75,109.40,104.60,860,101240,10609253.00,
500173,GUJ.FLOURO  ,B ,Q,444.95,460.00,428.45,451.10,450.05,444.95,189,3551,1546483.00,
500179,HCL INFOSYS ,B ,Q,34.65,34.90,31.70,34.55,34.55,34.40,1679,324123,10823710.00,
500180,HDFC BANK   ,A ,Q,975.20,980.00,959.10,975.20,975.20,973.45,5306,97747,94718989.00,
500182,HEROMOTOCO  ,A ,Q,2510.10,2534.00,2440.00,2523.90,2523.90,2508.45,1673,19178,47765977.00,
