SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1235.00,1269.00,1207.80,1237.25,1237.25,1229.00,1773,9173,11386556.00,
500003,AEGIS LOGIS ,B ,Q,111.65,117.00,111.65,114.55,114.55,112.10,969,60063,6896318.00,
500008,AMAR RAJA BA,A ,Q,940.00,945.00,925.25,931.15,925.25,943.85,1107,13404,12564749.00,
500009,A.SARABHAI  ,XD,Q,10.11,10.43,10.00,10.05,10.05,10.27,96,45895,463405.00,
500010,HDFC        ,A ,Q,1138.90,1175.50,1135.85,1163.85,1163.85,1131.00,8220,175575,204333111.00,
500012,ANDHRA PETRO,XC,Q,15.00,15.00,14.70,14.80,14.75,15.20,102,48347,719314.00,
500013,ANSAL INFRAS,B ,Q,18.95,19.15,18.75,18.95,18.80,18.80,51,4815,91172.00,
500014,APPLE FINANC,XD,Q,2.11,2.30,2.00,2.28,2.30,2.07,40,17581,38421.00,
500020,BOM DYEING  ,B ,Q,49.35,50.00,48.70,49.00,49.00,49.05,593,94506,4661196.00,
500023,ASIANHOTNR  ,B ,Q,109.00,109.00,109.00,109.00,109.00,109.00,7,146,15914.00,
500024,ASSAMCO     ,B ,Q,5.77,6.02,5.66,5.98,5.98,5.69,479,384489,2256477.00,
500027,ATUL LTD.   ,A ,Q,1824.00,1933.00,1781.10,1874.60,1874.60,1796.80,2364,18173,34162173.00,
500028,ATV PROJECTS,XT,Q,7.00,7.20,6.72,7.14,7.14,7.06,11,391,2700.00,
500029,AUTOLITE(I) ,B ,Q,53.40,55.20,53.30,53.55,53.30,54.15,44,2684,144553.00,
500030,AUTORID.FIN ,B ,Q,0.79,0.79,0.79,0.79,0.79,0.83,1,25,19.00,
500031,BAJAJ ELECT.,A ,Q,228.20,232.65,224.85,226.00,226.10,227.55,683,27144,6225208.00,
500032,BAJAJHIND   ,B ,Q,19.75,20.25,19.65,19.75,19.75,19.55,1434,872538,17437646.00,
500033,FORCE MOTR  ,B ,Q,3311.00,3382.00,3241.00,3257.00,3257.00,3327.50,11727,135177,446515653.00,
500034,BAJFINANCE  ,A ,Q,7000.00,7181.00,6967.75,7154.80,7154.80,6946.65,1120,4744,33748683.00,
500038,BALRAM.CHINI,A ,Q,107.50,113.85,107.50,109.80,109.80,107.70,7104,842555,94003735.00,
500039,BANCO PROD. ,B ,Q,131.60,131.60,127.00,127.80,127.30,130.70,199,13122,1681955.00,
