SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1140.05,1192.05,1128.00,1176.30,1176.30,1151.25,1373,9479,11006299.00,
500003,AEGIS LOGIS ,B ,Q,105.30,106.00,101.50,103.20,103.00,105.40,1117,1524248,156971656.00,
500008,AMAR RAJA BA,A ,Q,898.00,913.60,893.00,905.30,905.30,891.40,3629,46063,41741250.00,
500009,A.SARABHAI  ,XD,Q,6.10,6.64,6.10,6.30,6.30,6.36,62,340621,2109853.00,
500010,HDFC        ,A ,Q,1147.00,1147.00,1107.30,1131.05,1130.00,1146.05,3228,88237,99098267.00,
500012,ANDHRA PETRO,XC,Q,12.70,12.70,11.40,11.56,11.56,12.37,209,244408,2850237.00,
500013,ANSAL INFRAS,B ,Q,18.00,18.35,17.70,18.00,18.15,17.75,226,42152,761935.00,
500014,APPLE FINANC,XD,Q,2.08,2.29,2.08,2.20,2.18,2.27,19,4706,10357.00,
500020,BOM DYEING  ,B ,Q,44.45,46.40,44.10,45.70,45.70,44.60,1101,215302,9796513.00,
500023,ASIANHOTNR  ,B ,Q,115.00,115.00,112.00,112.20,112.00,111.00,7,92,10310.00,
500024,ASSAMCO     ,B ,Q,5.40,5.49,5.25,5.37,5.37,5.42,302,316754,1700801.00,
500027,ATUL LTD.   ,A ,Q,1449.80,1480.00,1435.00,1454.10,1454.10,1445.95,264,2456,3584540.00,
500028,ATV PROJECTS,XT,Q,8.30,8.71,8.21,8.52,8.69,8.30,47,24047,207987.00,
500029,AUTOLITE(I) ,B ,Q,44.60,46.30,44.60,45.70,45.50,46.80,5,216,9779.00,
500031,BAJAJ ELECT.,A ,Q,175.05,187.65,175.00,186.10,186.10,176.45,2490,89384,16239363.00,
500032,BAJAJHIND   ,B ,Q,17.20,17.36,16.60,16.94,16.94,16.92,1842,889532,15086537.00,
500033,FORCE MOTR  ,B ,Q,2614.00,2718.00,2579.00,2693.50,2693.50,2619.00,6274,81186,215497907.00,
500034,BAJFINANCE  ,A ,Q,6284.00,6465.60,6220.00,6418.50,6430.00,6274.50,1086,4125,26290835.00,
500038,BALRAM.CHINI,A ,Q,98.10,101.40,97.20,98.95,98.95,99.45,4997,604714,60014325.00,
500039,BANCO PROD. ,B ,Q,100.00,101.00,99.30,100.80,100.80,99.85,166,10455,1045356.00,
500040,CENTURY TEXT,A ,Q,466.00,482.90,466.00,480.90,480.90,479.80,2738,88980,42542158.00,
500041,BANNARI AMAN,B ,Q,1247.75,1290.00,1230.00,1243.50,1250.00,1237.00,90,919,1163230.00,
500042,BASF INDIA  ,B ,Q,775.65,795.30,771.60,779.75,776.00,776.25,335,3657,2861503.00,
500043,BATA INDIA  ,A ,Q,478.00,491.60,476.25,489.50,491.60,482.95,1334,20495,9974490.00,
500048,BEML LTD    ,A ,Q,1049.00,1063.45,1042.00,1057.65,1057.65,1058.15,1163,12897,13612546.00,
500049,BHARAT ELECT,A ,Q,1077.90,1097.65,1070.00,1093.95,1093.95,1084.90,1317,16273,17662975.00,
500052,BHANSALI ENG,B ,Q,19.50,19.50,18.80,19.10,19.10,19.45,101,16849,321407.00,
500055,BHUSH STEEL ,A ,Q,36.20,36.40,35.40,36.10,36.10,36.60,527,57845,2082289.00,
500058,BIHAR SPONGE,XT,Q,2.43,2.66,2.43,2.54,2.54,2.55,14,3657,8888.00,
500059,BINANI IND. ,B ,Q,59.50,59.50,57.50,58.75,58.60,59.10,46,18907,1097888.00,
500060,BIRLA ERIC. ,T ,Q,32.80,34.95,32.80,34.00,34.00,34.45,17,1148,39227.00,
500067,BLUE STAR   ,B ,Q,330.00,340.00,328.00,337.00,337.00,334.40,159,1516,508597.00,
500068,DISA INDIA  ,XC,Q,4060.00,4249.50,4060.00,4169.00,4160.00,4061.00,14,40,165284.00,
500069,BNK CAPITAL ,XD,Q,26.25,26.25,26.25,26.25,26.25,25.00,2,100,2625.00,
500074,BPL LTD.    ,B ,Q,29.00,29.60,29.00,29.15,29.15,29.55,137,16575,483538.00,
500078,CAMPH.& ALL ,XC,Q,473.90,473.90,452.60,457.70,457.00,464.20,18,150,69287.00,
500083,CENTURY EXT ,B ,Q,1.85,1.85,1.75,1.76,1.76,1.84,18,27450,48450.00,
500084,CESC LTD.   ,A ,Q,464.70,477.85,464.70,475.75,475.75,468.00,864,15132,7149970.00,
500085,CHAMBAL FERT,B ,Q,54.45,56.00,54.45,54.90,54.90,55.90,331,18892,1040990.00,
500086,EXIDE IND.  ,A ,Q,130.20,134.90,130.20,132.45,132.45,130.55,1543,167104,22242827.00,
500087,CIPLA LTD.  ,A ,Q,532.00,534.65,522.00,529.95,529.95,531.50,4770,119779,63180702.00,
500089,DIC INDIA   ,B ,Q,565.00,565.00,560.00,562.50,565.00,568.00,10,59,33300.00,
500092,CRISIL LTD  ,A ,Q,1799.50,1805.00,1788.00,1798.45,1791.10,1787.95,55,202,363428.00,
500093,CROMPT.GREAV,A ,Q,140.95,153.75,140.35,151.85,151.85,139.55,34271,4430617,657424607.00,
