SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1222.00,1222.90,1210.05,1216.75,1210.05,1210.25,658,3112,3784324.00,
500003,AEGIS LOGIS ,B ,Q,129.40,131.10,115.50,121.75,121.75,127.40,3889,284682,35410302.00,
500008,AMAR RAJA BA,A ,Q,854.50,861.40,850.00,853.15,853.15,850.75,1312,11980,10236712.00,
500009,A.SARABHAI  ,XD,Q,7.40,7.54,6.75,7.15,7.15,7.07,116,54193,382817.00,
500010,HDFC        ,A ,Q,1207.25,1212.00,1190.00,1199.50,1199.50,1207.25,2507,53809,64375083.00,
500012,ANDHRA PETRO,XC,Q,14.45,15.39,14.45,15.04,15.10,14.55,157,89912,1349622.00,
500013,ANSAL INFRAS,B ,Q,21.75,23.30,21.55,21.95,22.00,21.25,635,100969,2266527.00,
500014,APPLE FINANC,XD,Q,2.25,2.25,2.15,2.23,2.23,2.25,7,614,1346.00,
500020,BOM DYEING  ,B ,Q,45.20,45.50,44.50,45.10,45.10,44.80,804,133956,6036055.00,
500023,ASIANHOTNR  ,B ,Q,109.90,109.90,109.90,109.90,109.90,108.05,1,100,10990.00,
500024,ASSAMCO     ,B ,Q,6.29,6.35,5.95,6.05,6.05,6.15,812,856929,5228192.00,
500027,ATUL LTD.   ,A ,Q,1864.50,1890.00,1862.00,1868.95,1868.95,1861.75,128,733,1375743.00,
500028,ATV PROJECTS,XT,Q,6.85,7.00,6.58,6.95,6.60,6.80,14,3212,22104.00,
500029,AUTOLITE(I) ,B ,Q,47.50,50.95,47.50,50.50,49.90,49.50,31,4456,219396.00,
500031,BAJAJ ELECT.,A ,Q,228.25,231.80,228.00,228.90,228.90,228.25,355,14798,3397063.00,
500032,BAJAJHIND   ,B ,Q,23.00,23.80,22.60,22.70,22.70,22.90,7201,3746835,87011577.00,
500033,FORCE MOTR  ,B ,Q,2900.00,2950.00,2900.00,2926.20,2926.20,2898.60,2764,29767,87078577.00,
500034,BAJFINANCE  ,A ,Q,7496.20,7542.50,7420.00,7488.00,7488.00,7497.50,1385,7950,59405048.00,
500038,BALRAM.CHINI,A ,Q,125.30,126.70,122.00,123.00,123.00,124.60,6886,758434,94250404.00,
500039,BANCO PROD. ,B ,Q,140.00,140.55,137.10,137.90,137.90,139.30,269,20079,2783330.00,
500040,CENTURY TEXT,A ,Q,632.00,641.90,628.00,630.60,630.60,629.85,2042,69144,43903243.00,
500041,BANNARI AMAN,B ,Q,2095.00,2170.00,2062.80,2123.25,2123.25,2058.95,761,4180,8872703.00,
500042,BASF INDIA  ,B ,Q,997.55,998.95,980.45,984.95,988.85,994.15,215,940,931358.00,
500043,BATA INDIA  ,A ,Q,542.00,546.70,537.15,541.85,540.70,539.90,1380,25276,13707483.00,
500048,BEML LTD    ,A ,Q,851.00,859.00,846.00,851.05,851.05,851.65,1234,18725,15961024.00,
500049,BHARAT ELECT,A ,Q,1250.00,1262.00,1234.45,1244.80,1244.80,1248.20,2166,27757,34663860.00,
500051,BHAG GAS    ,Z ,Q,0.52,0.52,0.52,0.52,0.52,0.52,1,1000,520.00,
500052,BHANSALI ENG,B ,Q,20.00,20.65,20.00,20.15,20.15,20.05,128,49282,996353.00,
500055,BHUSH STEEL ,A ,Q,37.80,43.70,37.80,40.65,40.65,36.45,4460,750426,31676361.00,
500058,BIHAR SPONGE,XT,Q,2.50,2.54,2.50,2.50,2.50,2.43,11,4275,10767.00,
500059,BINANI IND. ,B ,Q,65.30,68.00,65.30,66.35,66.25,65.95,93,9295,623220.00,
500060,BIRLA ERIC. ,T ,Q,34.55,35.70,34.00,35.25,35.25,35.00,20,11198,382670.00,
500067,BLUE STAR   ,B ,Q,433.85,433.85,423.50,427.40,429.00,430.95,564,1738,744917.00,
500068,DISA INDIA  ,XC,Q,3885.00,3915.00,3885.00,3915.00,3915.00,3999.05,7,1058,4126525.00,
500074,BPL LTD.    ,B ,Q,29.40,29.40,28.80,29.15,29.10,28.80,79,7116,206981.00,
500078,CAMPH.& ALL ,XC,Q,542.95,542.95,520.00,530.35,533.00,524.45,30,1111,582330.00,
500083,CENTURY EXT ,B ,Q,2.24,2.35,2.15,2.34,2.34,2.15,50,50377,113541.00,
500084,CESC LTD.   ,A ,Q,552.65,558.05,550.30,553.05,552.00,552.65,660,14076,7791277.00,
500085,CHAMBAL FERT,B ,Q,67.20,68.40,66.00,67.20,67.00,67.15,1353,137212,9262026.00,
500086,EXIDE IND.  ,A ,Q,158.35,159.65,157.40,159.00,159.00,157.55,759,64066,10157698.00,
500087,CIPLA LTD.  ,A ,Q,469.20,483.00,469.20,482.20,482.20,469.20,4585,163261,78037401.00,
500089,DIC INDIA   ,B ,Q,555.00,560.00,551.85,555.25,555.00,558.00,7,7,3880.00,
