SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1064.10,1115.00,1064.10,1106.15,1106.15,1042.50,2300,16125,17711144.00,
500003,AEGIS LOGIS ,B ,Q,90.10,93.95,89.90,91.70,91.50,88.15,350,26994,2478686.00,
500008,AMAR RAJA BA,A ,Q,830.00,879.75,830.00,873.95,873.95,825.60,1576,19832,17229056.00,
500009,A.SARABHAI  ,XD,Q,4.98,5.25,4.15,4.58,4.58,4.59,90,32129,149980.00,
500010,HDFC        ,A ,Q,1095.00,1102.00,1076.20,1081.10,1082.25,1083.65,6701,206591,224655496.00,
500012,ANDHRA PETRO,XC,Q,12.60,12.60,11.20,11.33,11.33,11.42,89,58775,685448.00,
500013,ANSAL INFRAS,B ,Q,16.75,16.75,15.35,16.40,16.35,15.15,270,24712,403200.00,
500014,APPLE FINANC,XD,Q,2.51,2.51,2.28,2.43,2.43,2.27,7,1925,4585.00,
500020,BOM DYEING  ,B ,Q,41.45,43.45,41.45,42.45,42.45,41.00,844,119179,5085562.00,
500023,ASIANHOTNR  ,B ,Q,105.10,112.00,102.10,107.10,108.00,100.00,9,1162,124247.00,
500024,ASSAMCO     ,B ,Q,4.95,4.97,4.88,4.97,4.97,4.52,113,121893,605404.00,
500027,ATUL LTD.   ,A ,Q,1385.45,1444.95,1370.00,1395.40,1386.50,1362.85,377,2008,2793963.00,
500028,ATV PROJECTS,XT,Q,9.20,9.66,8.74,9.57,9.65,9.20,95,63275,606905.00,
500029,AUTOLITE(I) ,B ,Q,44.60,47.70,44.60,46.40,47.50,45.25,58,11441,531079.00,
500030,AUTORID.FIN ,T ,Q,1.12,1.12,1.12,1.12,1.12,1.07,1,1,1.00,
500031,BAJAJ ELECT.,A ,Q,173.00,174.95,171.00,172.40,172.40,168.25,503,28007,4849616.00,
500032,BAJAJHIND   ,B ,Q,14.45,15.10,14.45,14.75,14.85,14.00,852,496942,7322500.00,
500033,FORCE MOTR  ,B ,Q,2380.00,2475.00,2379.00,2448.50,2448.50,2313.50,6418,80617,196027250.00,
500034,BAJFINANCE  ,A ,Q,6106.00,6424.00,6106.00,6276.75,6276.75,6005.90,1286,7656,47735762.00,
500038,BALRAM.CHINI,A ,Q,79.05,82.90,79.05,80.25,80.25,79.00,1403,179115,14553847.00,
500039,BANCO PROD. ,B ,Q,105.00,107.00,103.20,104.10,104.80,102.10,397,35393,3696093.00,
500040,CENTURY TEXT,A ,Q,443.00,460.00,441.60,450.55,450.55,433.75,3312,95311,43092845.00,
500041,BANNARI AMAN,B ,Q,1109.75,1130.00,1071.00,1119.50,1119.50,1025.75,33,214,238596.00,
500042,BASF INDIA  ,B ,Q,728.20,749.70,715.00,745.40,745.40,722.45,298,1345,990051.00,
500043,BATA INDIA  ,A ,Q,469.20,486.00,467.25,480.80,483.00,461.35,1136,24177,11547397.00,
500048,BEML LTD    ,A ,Q,983.40,1005.00,942.10,982.75,982.75,940.05,3214,36869,36027610.00,
500049,BHARAT ELECT,A ,Q,1148.10,1183.40,1139.70,1161.30,1161.30,1127.40,1453,16612,19350145.00,
500051,BHAG GAS    ,Z ,Q,0.89,0.96,0.89,0.96,0.96,0.92,2,150,137.00,
500052,BHANSALI ENG,B ,Q,16.40,17.65,16.40,16.70,17.05,16.10,224,59505,1003637.00,
500055,BHUSH STEEL ,A ,Q,34.40,36.35,34.00,35.35,35.10,33.40,612,72940,2600355.00,
500058,BIHAR SPONGE,XT,Q,2.97,2.97,2.75,2.75,2.75,2.89,17,7025,19323.00,
500059,BINANI IND. ,B ,Q,53.05,55.85,53.05,55.30,55.80,52.20,116,7394,405016.00,
500060,BIRLA ERIC. ,T ,Q,36.45,37.20,36.45,36.45,36.45,38.35,112,57093,2081915.00,
500067,BLUE STAR   ,B ,Q,335.95,339.00,333.00,334.45,333.05,331.80,113,1097,368289.00,
500068,DISA INDIA  ,XC,Q,4199.00,4199.00,4100.00,4100.00,4100.00,4014.50,10,26,107632.00,
500069,BNK CAPITAL ,XD,Q,26.60,26.60,26.60,26.60,26.60,26.60,1,200,5320.00,
500074,BPL LTD.    ,B ,Q,26.25,26.95,25.45,26.65,26.65,26.10,203,27471,726343.00,
500078,CAMPH.& ALL ,XC,Q,427.00,494.50,427.00,481.70,480.20,414.70,217,4233,2005652.00,
500083,CENTURY EXT ,B ,Q,2.02,2.10,2.00,2.02,2.02,2.00,20,9918,20436.00,
500084,CESC LTD.   ,A ,Q,424.40,434.00,419.50,431.80,432.00,415.10,918,72597,31244836.00,
