SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1334.00,1338.15,1325.05,1330.85,1328.00,1321.35,885,4848,6458847.00,
500003,AEGIS LOGIS ,B ,Q,111.60,112.15,108.10,108.65,108.65,111.05,706,61608,6781186.00,
500008,AMAR RAJA BA,A ,Q,935.00,936.50,923.55,928.85,928.85,923.50,1043,9402,8735675.00,
500009,A.SARABHAI  ,XD,Q,10.68,10.74,9.75,9.92,9.92,10.43,287,132084,1355688.00,
500010,HDFC        ,A ,Q,1146.70,1156.80,1140.75,1148.70,1148.70,1138.40,3292,97027,111592849.00,
500012,ANDHRA PETRO,XC,Q,16.50,16.90,15.50,15.58,15.74,16.19,356,158614,2534356.00,
500013,ANSAL INFRAS,B ,Q,19.65,19.70,19.40,19.50,19.50,19.60,88,8726,170744.00,
500014,APPLE FINANC,XD,Q,2.02,2.44,2.00,2.29,2.35,2.04,57,24346,54344.00,
500020,BOM DYEING  ,B ,Q,49.45,51.90,48.75,50.20,50.20,49.25,2724,351251,17743320.00,
500023,ASIANHOTNR  ,B ,Q,111.90,111.90,108.30,111.90,111.90,110.90,3,4,440.00,
500024,ASSAMCO     ,B ,Q,5.71,5.90,5.60,5.62,5.64,5.77,173,173144,994283.00,
500027,ATUL LTD.   ,A ,Q,1820.80,1830.00,1742.30,1774.05,1782.00,1796.95,378,1481,2652918.00,
500028,ATV PROJECTS,XT,Q,7.25,7.85,7.25,7.30,7.30,7.62,51,13742,100784.00,
500029,AUTOLITE(I) ,B ,Q,47.90,48.75,47.00,48.10,47.95,46.75,104,9766,465547.00,
500031,BAJAJ ELECT.,A ,Q,221.70,222.20,217.60,219.40,219.40,219.95,299,12769,2808390.00,
500032,BAJAJHIND   ,B ,Q,19.90,20.10,19.45,19.55,19.55,19.75,850,696650,13683931.00,
500033,FORCE MOTR  ,B ,Q,3249.00,3275.00,3211.00,3222.00,3222.00,3230.00,3971,52439,169905890.00,
500034,BAJFINANCE  ,A ,Q,7256.55,7256.55,6953.25,6984.20,6984.20,7216.15,1605,7684,54185669.00,
500038,BALRAM.CHINI,A ,Q,106.10,107.25,103.55,103.90,103.90,106.05,2085,301457,31572350.00,
500039,BANCO PROD. ,B ,Q,136.00,139.10,135.20,136.30,136.30,133.20,926,70239,9621471.00,
