SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1350.00,1370.00,1331.20,1340.70,1340.70,1352.10,1185,5501,7403242.00,
500003,AEGIS LOGIS ,B ,Q,110.00,112.70,108.30,111.25,111.25,110.55,1202,126416,13975563.00,
500008,AMAR RAJA BA,A ,Q,898.15,942.00,897.80,937.55,937.55,900.25,3337,39617,36850851.00,
500009,A.SARABHAI  ,XD,Q,8.09,9.45,7.99,9.05,9.05,8.13,367,260273,2329038.00,
500010,HDFC        ,A ,Q,1125.00,1136.55,1093.70,1127.30,1127.30,1113.20,3863,389633,438553055.00,
500012,ANDHRA PETRO,XC,Q,13.00,15.00,13.00,14.86,14.86,13.07,589,239209,3442986.00,
500013,ANSAL INFRAS,B ,Q,19.20,20.35,19.20,19.90,19.90,19.25,133,18969,374103.00,
500014,APPLE FINANC,XD,Q,2.28,2.28,2.02,2.19,2.19,1.96,24,2813,6110.00,
500020,BOM DYEING  ,B ,Q,48.05,49.25,47.80,48.80,48.75,48.00,797,97434,4725200.00,
500023,ASIANHOTNR  ,B ,Q,109.10,109.40,107.30,108.30,109.40,110.00,12,1228,132973.00,
500024,ASSAMCO     ,B ,Q,5.72,5.89,5.70,5.79,5.79,5.72,178,190746,1101033.00,
500027,ATUL LTD.   ,A ,Q,1748.80,1824.50,1728.75,1802.90,1802.90,1728.75,1023,8644,15518063.00,
500028,ATV PROJECTS,XT,Q,7.65,7.90,7.51,7.89,7.89,7.90,14,2348,17668.00,
500029,AUTOLITE(I) ,B ,Q,48.00,48.00,46.05,47.85,47.75,48.00,12,3460,162157.00,
500030,AUTORID.FIN ,B ,Q,1.08,1.08,1.08,1.08,1.08,1.13,2,100,108.00,
500031,BAJAJ ELECT.,A ,Q,217.00,225.00,216.00,223.25,223.25,216.30,1182,346820,77008380.00,
500032,BAJAJHIND   ,B ,Q,19.00,20.45,19.00,20.10,20.10,18.95,2619,1329210,26542255.00,
500033,FORCE MOTR  ,B ,Q,3250.00,3275.50,3220.00,3245.50,3245.50,3243.00,4497,55350,179802591.00,
500034,BAJFINANCE  ,A ,Q,7451.00,7532.70,7303.00,7313.00,7313.00,7418.90,1490,5124,37878847.00,
500038,BALRAM.CHINI,A ,Q,105.50,110.80,104.40,109.55,109.55,104.55,6784,752064,81600990.00,
500039,BANCO PROD. ,B ,Q,123.40,127.50,120.30,126.40,126.40,123.50,301,13393,1681052.00,
500040,CENTURY TEXT,A ,Q,613.85,621.75,604.75,618.05,618.05,613.85,3011,82517,50753777.00,
500041,BANNARI AMAN,B ,Q,1740.00,1784.00,1727.00,1751.75,1750.50,1721.25,101,411,723918.00,
500042,BASF INDIA  ,B ,Q,918.15,918.15,897.55,901.80,901.80,909.75,355,2315,2104380.00,
500043,BATA INDIA  ,A ,Q,547.10,553.80,541.25,551.40,551.40,544.05,2104,29417,16179032.00,
500048,BEML LTD    ,A ,Q,944.95,963.00,931.55,952.50,952.50,940.85,3185,44664,42520960.00,
500049,BHARAT ELECT,A ,Q,1196.50,1216.00,1184.85,1204.15,1204.00,1192.25,2449,22377,26965834.00,
500051,BHAG GAS    ,Z ,Q,0.59,0.64,0.59,0.64,0.64,0.61,2,400,251.00,
500052,BHANSALI ENG,B ,Q,20.00,20.00,19.40,19.60,19.60,19.65,80,12302,241823.00,
500055,BHUSH STEEL ,A ,Q,37.30,37.30,36.70,37.05,37.05,37.30,294,29544,1093959.00,
500058,BIHAR SPONGE,XT,Q,2.29,2.51,2.29,2.50,2.50,2.41,12,1310,3024.00,
500059,BINANI IND. ,B ,Q,68.00,68.00,66.50,67.00,67.65,67.20,107,8252,553719.00,
500060,BIRLA ERIC. ,T ,Q,36.25,36.75,35.25,36.75,36.75,35.50,27,3326,119854.00,
500067,BLUE STAR   ,B ,Q,409.00,411.70,403.80,406.80,406.80,406.30,541,10075,4108250.00,
500068,DISA INDIA  ,XC,Q,3810.00,3929.00,3810.00,3900.00,3900.00,3820.50,21,63,243336.00,
500069,BNK CAPITAL ,XD,Q,32.70,32.70,29.65,29.65,29.65,31.20,4,70,2106.00,
