SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1208.15,1229.00,1206.10,1210.15,1208.80,1214.25,1231,4820,5864106.00,
500003,AEGIS LOGIS ,B ,Q,125.80,129.70,125.10,128.75,128.75,123.60,3358,357327,45825975.00,
500008,AMAR RAJA BA,A ,Q,840.00,856.60,835.00,848.35,848.20,841.65,1494,19588,16624319.00,
500009,A.SARABHAI  ,XD,Q,7.69,7.69,7.01,7.17,7.39,7.20,54,23937,173610.00,
500010,HDFC        ,A ,Q,1243.75,1251.75,1228.55,1230.80,1230.80,1238.40,4564,115824,143063886.00,
500012,ANDHRA PETRO,XC,Q,14.50,14.79,14.10,14.39,14.50,14.54,103,28672,417302.00,
500013,ANSAL INFRAS,B ,Q,22.00,22.00,21.25,21.75,21.75,22.05,199,46074,997568.00,
500014,APPLE FINANC,XD,Q,2.10,2.44,2.10,2.25,2.25,2.17,24,12311,26780.00,
500020,BOM DYEING  ,B ,Q,44.65,46.30,44.40,44.95,44.95,44.70,1393,299833,13616464.00,
500024,ASSAMCO     ,B ,Q,5.78,5.85,5.41,5.46,5.46,5.74,517,304970,1697787.00,
500027,ATUL LTD.   ,A ,Q,1885.55,1940.00,1871.90,1890.70,1893.00,1882.60,640,4608,8826463.00,
500028,ATV PROJECTS,XT,Q,6.58,6.95,6.56,6.60,6.95,6.90,29,9167,60625.00,
500029,AUTOLITE(I) ,B ,Q,52.50,53.50,51.25,51.60,51.95,51.10,5,303,15719.00,
500030,AUTORID.FIN ,T ,Q,0.60,0.60,0.59,0.59,0.59,0.61,2,10000,5999.00,
500031,BAJAJ ELECT.,A ,Q,230.00,234.80,229.00,229.75,229.75,229.30,771,30845,7148891.00,
500032,BAJAJHIND   ,B ,Q,20.55,22.10,20.50,21.90,21.90,20.75,4714,2308791,49723862.00,
500033,FORCE MOTR  ,B ,Q,2935.00,2964.00,2911.65,2918.10,2918.10,2927.65,3194,35282,103533946.00,
500034,BAJFINANCE  ,A ,Q,7701.05,7719.50,7590.15,7621.75,7621.75,7710.95,680,3269,24971581.00,
500038,BALRAM.CHINI,A ,Q,117.70,124.00,117.00,123.00,123.00,119.55,7454,774545,93936087.00,
500039,BANCO PROD. ,B ,Q,137.00,142.00,136.40,137.75,137.75,137.65,909,77665,10868650.00,
500040,CENTURY TEXT,A ,Q,646.10,654.30,635.15,636.90,636.90,646.10,2948,89010,57336386.00,
500041,BANNARI AMAN,B ,Q,1820.00,1933.00,1820.00,1912.55,1918.95,1808.75,204,1291,2405911.00,
500042,BASF INDIA  ,B ,Q,984.05,1017.70,984.00,1006.60,1006.60,989.35,604,2755,2770665.00,
500043,BATA INDIA  ,A ,Q,556.85,560.25,548.00,550.60,550.60,556.35,1361,19362,10712344.00,
500048,BEML LTD    ,A ,Q,874.40,881.20,857.45,863.25,867.00,870.35,3148,41967,36579408.00,
500049,BHARAT ELECT,A ,Q,1261.40,1293.00,1256.30,1264.45,1264.45,1261.40,3686,50602,64451534.00,
500052,BHANSALI ENG,B ,Q,20.40,20.95,20.05,20.35,20.30,20.40,150,31000,637649.00,
500055,BHUSH STEEL ,A ,Q,36.80,38.20,36.70,37.15,37.15,36.80,404,53824,2022320.00,
500058,BIHAR SPONGE,XT,Q,2.10,2.32,2.10,2.32,2.32,2.21,28,14255,32346.00,
500059,BINANI IND. ,B ,Q,67.85,68.00,66.85,67.00,67.05,66.95,65,5236,352400.00,
500060,BIRLA ERIC. ,T ,Q,36.60,36.60,35.00,35.30,35.30,35.50,52,14683,518267.00,
500067,BLUE STAR   ,B ,Q,440.00,442.90,437.60,440.00,440.00,442.45,1311,2225,980527.00,
500068,DISA INDIA  ,XC,Q,3822.00,3960.00,3821.00,3937.80,3960.00,3850.00,24,4532,17674879.00,
500069,BNK CAPITAL ,XD,Q,28.80,28.80,28.80,28.80,28.80,30.00,1,10,288.00,
500074,BPL LTD.    ,B ,Q,30.15,30.45,29.30,29.45,29.55,29.85,137,36615,1087030.00,
500078,CAMPH.& ALL ,XC,Q,536.00,536.00,522.00,523.55,525.00,532.10,35,1378,732138.00,
500083,CENTURY EXT ,B ,Q,2.00,2.18,1.90,2.07,2.07,2.00,56,64036,128670.00,
500084,CESC LTD.   ,A ,Q,558.30,565.95,557.85,565.20,565.85,557.25,1379,34221,19275041.00,
500085,CHAMBAL FERT,B ,Q,66.85,66.85,65.30,65.55,65.55,65.85,331,47572,3134879.00,
500086,EXIDE IND.  ,A ,Q,159.60,161.70,156.10,156.80,156.80,159.85,1051,70949,11294626.00,
500087,CIPLA LTD.  ,A ,Q,475.80,486.50,475.00,476.25,476.25,479.90,5689,239887,115250623.00,
500089,DIC INDIA   ,B ,Q,562.00,567.00,554.00,564.00,564.00,561.00,26,866,486697.00,
500092,CRISIL LTD  ,A ,Q,2230.00,2295.00,2220.00,2240.55,2225.00,2209.90,423,2935,6639783.00,
500093,CROMPT.GREAV,A ,Q,71.40,71.80,69.30,70.90,70.90,71.30,2115,413970,29323936.00,
500096,DABUR (I)   ,A ,Q,304.65,305.75,300.75,302.00,301.55,303.25,1186,43663,13244294.00,
500097,DALMIASUG   ,B ,Q,97.90,104.20,97.75,103.25,103.25,98.75,1290,97071,9917846.00,
500101,ARVIND Ltd  ,A ,Q,313.00,314.50,306.25,308.70,307.55,311.35,2763,110757,34324733.00,
500102,BALARPUR IND,B ,Q,15.75,16.15,15.55,15.80,15.80,15.75,223,125412,1986060.00,
500103,BHEL        ,A ,Q,122.00,126.30,122.00,123.65,123.65,121.20,11557,1560488,194178936.00,
500104,HIND.PETRO  ,A ,Q,895.00,924.90,889.20,892.80,892.80,902.05,4275,102676,92134723.00,
500106,IFCI LTD    ,A ,Q,25.25,26.00,25.05,25.10,25.10,25.35,1533,931065,23719837.00,
500108,MAHA.TELE   ,B ,Q,20.15,21.95,20.00,21.65,21.65,20.15,5176,2119575,44949440.00,
500109,MRPL        ,A ,Q,67.00,67.75,66.70,67.05,67.05,67.30,658,58923,3964853.00,
500110,CHENNAI PET.,B ,Q,200.00,203.40,193.85,196.15,196.15,200.15,2637,146357,29273768.00,
500111,REL.CAP.    ,A ,Q,407.50,411.10,401.25,403.25,403.25,406.60,9586,435652,176879012.00,
500112,STATE BANK  ,A ,Q,209.05,211.50,205.50,206.20,206.20,210.00,21608,2497938,520194225.00,
500113,STEEL AUTH. ,A ,Q,45.10,45.95,44.55,45.05,44.95,44.85,3505,1150927,52220495.00,
500114,TITAN       ,A ,Q,366.00,366.00,360.25,361.55,361.55,364.25,1380,37107,13451982.00,
500116,IDBI BANK L ,A ,Q,68.00,68.00,66.10,66.40,66.40,67.55,2142,591630,39601605.00,
500117,DCW LTD.    ,B ,Q,29.85,30.55,28.85,29.00,29.00,30.20,1257,403215,11987697.00,
500119,DHAMPUR SUGA,B ,Q,100.85,107.65,99.50,106.55,106.55,100.50,4821,462483,48509518.00,
