SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1220.00,1220.00,1202.40,1215.70,1215.70,1213.10,796,5537,6726236.00,
500003,AEGIS LOGIS ,B ,Q,116.00,120.95,115.15,116.35,116.35,115.70,2266,184583,21773940.00,
500008,AMAR RAJA BA,A ,Q,839.95,846.25,833.05,837.80,837.80,836.30,851,10902,9160696.00,
500009,A.SARABHAI  ,XD,Q,8.36,8.50,7.50,7.80,7.80,8.42,127,73850,589186.00,
500010,HDFC        ,A ,Q,1259.00,1265.00,1248.00,1251.70,1251.70,1255.50,3579,54952,68897043.00,
500012,ANDHRA PETRO,XC,Q,13.25,13.50,13.19,13.31,13.31,13.40,94,65749,873813.00,
500013,ANSAL INFRAS,B ,Q,20.50,21.20,20.30,21.00,21.00,19.90,367,54116,1125047.00,
500014,APPLE FINANC,XD,Q,2.11,2.25,2.04,2.18,2.13,2.13,14,2223,4893.00,
500020,BOM DYEING  ,B ,Q,43.55,43.55,43.00,43.15,43.15,43.45,419,66454,2873110.00,
500023,ASIANHOTNR  ,B ,Q,106.00,106.00,105.00,106.00,106.00,108.50,6,10,1056.00,
500024,ASSAMCO     ,B ,Q,5.00,5.00,4.75,4.83,4.83,4.84,171,182425,877219.00,
500027,ATUL LTD.   ,A ,Q,1843.00,1890.00,1841.20,1882.85,1890.00,1845.90,255,1163,2190071.00,
500028,ATV PROJECTS,XT,Q,7.00,7.00,6.47,6.77,6.98,6.81,44,11419,74875.00,
500029,AUTOLITE(I) ,B ,Q,50.00,51.00,49.25,49.70,50.80,52.30,31,4413,221302.00,
500031,BAJAJ ELECT.,A ,Q,224.85,224.85,219.40,220.25,220.25,222.15,468,17525,3873648.00,
500032,BAJAJHIND   ,B ,Q,19.70,20.40,19.70,20.05,20.05,19.70,1450,957851,19244500.00,
500033,FORCE MOTR  ,B ,Q,2959.00,3038.00,2941.00,2954.10,2954.10,2928.30,6971,89780,268414816.00,
500034,BAJFINANCE  ,A ,Q,7907.00,7935.20,7751.00,7777.35,7777.35,7902.15,1086,3820,29865032.00,
500038,BALRAM.CHINI,A ,Q,114.85,118.50,114.25,116.65,116.65,113.70,5891,387293,45258014.00,
500039,BANCO PROD. ,B ,Q,139.95,140.95,136.15,136.90,136.90,138.60,206,12291,1698598.00,
500040,CENTURY TEXT,A ,Q,617.60,623.00,609.15,615.20,615.20,617.55,2085,69585,42840548.00,
500041,BANNARI AMAN,B ,Q,1780.00,1800.00,1775.00,1789.40,1789.40,1803.75,8,10,17849.00,
500042,BASF INDIA  ,B ,Q,980.00,1008.00,970.80,990.45,990.45,975.50,467,1623,1611440.00,
500043,BATA INDIA  ,A ,Q,575.00,575.00,553.50,558.60,558.60,559.60,1404,22207,12396969.00,
500048,BEML LTD    ,A ,Q,829.90,843.25,825.95,834.65,834.65,829.10,1057,11734,9810170.00,
500049,BHARAT ELECT,A ,Q,1159.00,1193.00,1150.00,1183.95,1183.95,1141.25,2834,34177,40352300.00,
500051,BHAG GAS    ,Z ,Q,0.52,0.52,0.52,0.52,0.52,0.52,1,1000,520.00,
500052,BHANSALI ENG,B ,Q,20.20,20.20,19.50,19.95,20.00,20.15,123,31581,627532.00,
500055,BHUSH STEEL ,A ,Q,36.95,36.95,34.85,35.00,35.10,35.30,176,16474,581255.00,
500058,BIHAR SPONGE,XT,Q,2.19,2.37,2.19,2.19,2.19,2.30,13,1302,2950.00,
500059,BINANI IND. ,B ,Q,66.10,66.10,64.40,64.55,64.45,65.60,44,2146,139532.00,
500060,BIRLA ERIC. ,T ,Q,35.25,36.50,35.15,36.05,36.45,35.60,23,7141,254360.00,
500067,BLUE STAR   ,B ,Q,420.00,428.55,416.00,426.30,427.50,416.45,241,1631,688672.00,
500068,DISA INDIA  ,XC,Q,3681.00,3699.00,3650.00,3652.70,3650.00,3666.50,25,165,605515.00,
500074,BPL LTD.    ,B ,Q,30.20,30.25,29.60,30.05,30.05,29.70,187,37413,1121464.00,
500078,CAMPH.& ALL ,XC,Q,533.00,545.00,530.90,537.75,539.00,534.20,39,22541,12160416.00,
500083,CENTURY EXT ,B ,Q,1.67,1.82,1.67,1.82,1.82,1.66,27,40285,73039.00,
500084,CESC LTD.   ,A ,Q,545.00,565.00,545.00,561.95,561.95,549.30,1554,35379,19870832.00,
500085,CHAMBAL FERT,B ,Q,66.25,66.70,64.10,64.75,64.75,66.50,557,63976,4153587.00,
500086,EXIDE IND.  ,A ,Q,158.50,162.50,157.35,161.55,161.55,157.75,1093,74857,11979506.00,
500087,CIPLA LTD.  ,A ,Q,469.50,471.80,465.80,467.65,467.65,465.10,4457,176797,82924432.00,
500089,DIC INDIA   ,B ,Q,555.00,559.00,545.00,545.05,545.00,555.00,25,711,392176.00,
500092,CRISIL LTD  ,A ,Q,2215.00,2285.00,2215.00,2280.05,2283.00,2250.70,166,687,1557213.00,
500093,CROMPT.GREAV,A ,Q,71.85,72.80,69.75,70.55,70.55,71.65,2866,563628,39921877.00,
500096,DABUR (I)   ,A ,Q,306.50,311.75,302.00,303.20,302.60,305.35,2246,103575,31763727.00,
500097,DALMIASUG   ,B ,Q,104.75,104.75,95.95,97.50,97.50,94.80,868,64724,6305536.00,
500101,ARVIND Ltd  ,A ,Q,307.15,311.90,302.55,308.90,308.90,306.00,2637,115198,35519537.00,
500102,BALARPUR IND,B ,Q,15.85,16.00,15.45,15.95,15.95,15.95,284,124684,1958348.00,
500103,BHEL        ,A ,Q,118.40,119.30,117.10,118.05,118.05,117.95,3432,557003,65787770.00,
500104,HIND.PETRO  ,A ,Q,921.10,943.35,919.80,922.05,922.05,932.50,3308,99777,92623168.00,
500106,IFCI LTD    ,A ,Q,23.65,24.15,23.60,23.85,23.85,23.65,822,393287,9373056.00,
500108,MAHA.TELE   ,B ,Q,19.65,19.65,19.00,19.10,19.10,19.50,417,165937,3184922.00,
500109,MRPL        ,A ,Q,67.75,68.15,67.00,67.75,67.75,67.20,694,77836,5260538.00,
500110,CHENNAI PET.,B ,Q,196.00,198.70,194.20,197.75,197.75,193.60,1436,74002,14580225.00,
500111,REL.CAP.    ,A ,Q,405.00,407.75,400.00,404.95,404.95,401.45,6330,309449,125022605.00,
500112,STATE BANK  ,A ,Q,197.25,202.30,197.10,199.05,199.05,196.50,18960,1953139,389695831.00,
500113,STEEL AUTH. ,A ,Q,41.50,41.80,41.00,41.40,41.40,41.65,1473,443627,18353198.00,
500114,TITAN       ,A ,Q,354.50,357.05,351.75,353.65,353.65,354.20,1160,34975,12372602.00,
500116,IDBI BANK L ,A ,Q,64.90,65.50,63.75,64.85,64.85,64.15,2759,525027,33946092.00,
500117,DCW LTD.    ,B ,Q,27.65,28.70,27.40,28.05,28.05,28.05,465,127955,3587813.00,
500119,DHAMPUR SUGA,B ,Q,97.80,102.80,97.80,101.65,101.65,97.20,3688,377213,37958369.00,
500120,DIAMINES&CHM,XD,Q,39.95,41.00,38.10,40.85,40.95,38.50,37,3737,150002.00,
500123,ELANTAS     ,B ,Q,1500.25,1530.00,1486.00,1506.15,1506.00,1500.00,78,632,954611.00,
500124,DR.REDDY'S  ,A ,Q,3159.45,3170.00,3130.00,3151.85,3151.85,3159.45,1338,9770,30777451.00,
500125,E.I.D.PAR   ,A ,Q,244.50,254.70,242.10,247.45,246.95,242.15,3052,141960,35294394.00,
500126,MERCK LTD   ,B ,Q,720.00,730.00,720.00,725.50,725.50,719.90,110,2249,1629620.00,
500128,ELEC.CASTING,B ,Q,17.20,17.40,17.15,17.30,17.30,17.45,122,33013,572313.00,
500132,EMPEE SUGARS,XD,Q,6.30,6.61,6.20,6.53,6.51,6.30,53,28478,186882.00,
500133,ESAB INDIA  ,B ,Q,580.00,586.00,575.00,575.65,575.00,578.35,20,181,105118.00,
500135,ESSEL PROP  ,B ,Q,192.00,192.00,185.00,185.80,185.55,185.50,146,1831,342135.00,
500136,ESTER INDUS.,B ,Q,56.30,56.30,53.10,53.55,53.55,55.45,601,21692,1177478.00,
500139,FEDDER.LLYOD,B ,Q,69.25,70.30,68.65,68.90,68.90,70.00,101,9316,647178.00,
500141,FERRO ALLOYS,XD,Q,4.58,4.70,4.46,4.60,4.60,4.41,32,8137,37121.00,
500142,FGP LTD.    ,XD,Q,2.33,2.33,2.33,2.33,2.33,2.45,7,1772,4128.00,
500143,P.H.CAPITAL ,XD,Q,22.75,22.75,22.75,22.75,22.75,21.70,8,1100,25025.00,
500144,FINOL. CABLE,A ,Q,351.00,351.00,336.20,342.50,336.20,348.30,275,5838,2010633.00,
500147,CMI FPE     ,XC,Q,396.00,409.90,384.20,388.50,388.50,403.00,16,315,125400.00,
