SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1235.00,1236.60,1220.50,1225.85,1225.85,1238.75,720,2762,3386015.00,
500003,AEGIS LOGIS ,B ,Q,119.00,121.45,117.15,120.75,120.75,119.80,1015,63626,7617720.00,
500008,AMAR RAJA BA,A ,Q,865.00,869.00,855.00,857.55,857.55,864.90,920,13513,11615998.00,
500009,A.SARABHAI  ,XD,Q,7.36,7.90,7.36,7.63,7.90,7.73,44,13357,99591.00,
500010,HDFC        ,A ,Q,1211.55,1234.05,1207.85,1227.60,1227.60,1227.80,3094,74185,90888313.00,
500012,ANDHRA PETRO,XC,Q,13.10,13.50,12.90,13.01,13.01,13.39,144,91079,1189165.00,
500013,ANSAL INFRAS,B ,Q,20.70,22.15,20.70,21.60,21.60,22.05,340,54509,1186771.00,
500014,APPLE FINANC,XD,Q,2.11,2.38,2.11,2.23,2.23,2.20,16,1308,2873.00,
500020,BOM DYEING  ,B ,Q,44.10,45.00,44.10,44.55,44.55,44.70,536,97467,4361986.00,
500024,ASSAMCO     ,B ,Q,5.91,6.01,5.83,5.92,5.92,5.93,330,306658,1814942.00,
500027,ATUL LTD.   ,A ,Q,1882.00,1895.00,1880.00,1891.30,1891.30,1898.80,104,755,1425095.00,
500028,ATV PROJECTS,XT,Q,6.73,7.16,6.73,7.15,7.15,6.92,23,7351,52319.00,
500029,AUTOLITE(I) ,B ,Q,50.00,50.00,48.45,49.60,49.60,49.25,7,1350,67220.00,
500030,AUTORID.FIN ,T ,Q,0.57,0.57,0.57,0.57,0.57,0.59,1,300,171.00,
500031,BAJAJ ELECT.,A ,Q,228.00,231.60,227.20,228.95,228.35,228.95,303,8426,1931076.00,
500032,BAJAJHIND   ,B ,Q,20.35,21.20,20.35,20.80,20.80,20.75,1883,1262590,26359810.00,
500033,FORCE MOTR  ,B ,Q,2874.00,2898.00,2840.00,2860.00,2860.00,2880.20,3275,41130,118063654.00,
500034,BAJFINANCE  ,A ,Q,7600.00,7600.00,7461.50,7532.45,7550.00,7520.55,637,2979,22474871.00,
500038,BALRAM.CHINI,A ,Q,118.90,121.50,118.00,119.60,119.60,118.55,2848,294124,35339045.00,
500039,BANCO PROD. ,B ,Q,140.60,146.00,140.40,144.50,144.50,142.15,659,31500,4542186.00,
500040,CENTURY TEXT,A ,Q,605.15,624.00,605.15,622.40,622.40,614.00,1797,57691,35665772.00,
500041,BANNARI AMAN,B ,Q,1910.00,2070.00,1904.45,2028.50,2028.50,1911.20,330,1728,3474992.00,
500042,BASF INDIA  ,B ,Q,1010.00,1036.40,999.95,1013.05,1013.05,1028.05,601,3908,3977792.00,
500043,BATA INDIA  ,A ,Q,525.00,538.05,524.00,535.75,537.25,529.25,1098,21910,11652505.00,
500048,BEML LTD    ,A ,Q,835.00,873.55,826.60,868.65,868.65,835.60,4625,70829,60725606.00,
500049,BHARAT ELECT,A ,Q,1260.00,1299.00,1245.50,1285.15,1285.15,1259.65,3528,61711,78986300.00,
500051,BHAG GAS    ,Z ,Q,0.54,0.54,0.54,0.54,0.54,0.52,2,2100,1134.00,
500052,BHANSALI ENG,B ,Q,20.20,20.70,20.05,20.50,20.50,20.45,87,17838,362835.00,
500055,BHUSH STEEL ,A ,Q,39.50,40.20,39.45,39.60,39.60,39.90,448,39493,1569608.00,
500058,BIHAR SPONGE,XT,Q,2.47,2.67,2.47,2.47,2.47,2.60,11,3684,9532.00,
500059,BINANI IND. ,B ,Q,69.00,72.80,68.45,72.45,72.45,69.30,390,36539,2618076.00,
500060,BIRLA ERIC. ,T ,Q,35.00,37.10,35.00,36.00,36.00,36.00,21,3800,136843.00,
500067,BLUE STAR   ,B ,Q,427.00,431.10,421.10,423.50,423.50,430.55,143,4503,1932472.00,
500074,BPL LTD.    ,B ,Q,28.00,28.70,27.20,28.40,28.35,28.10,113,20976,594172.00,
500078,CAMPH.& ALL ,XC,Q,525.00,525.00,513.20,517.05,517.05,519.80,26,1893,975035.00,
500083,CENTURY EXT ,B ,Q,2.23,2.39,2.21,2.29,2.30,2.29,36,33590,77848.00,
500084,CESC LTD.   ,A ,Q,580.00,580.00,575.50,577.95,577.95,581.60,381,5074,2931775.00,
500085,CHAMBAL FERT,B ,Q,67.05,71.25,66.90,69.40,69.40,67.70,2273,255110,17802160.00,
500086,EXIDE IND.  ,A ,Q,160.00,162.65,160.00,161.60,161.60,160.80,862,81505,13141245.00,
500087,CIPLA LTD.  ,A ,Q,486.00,490.30,484.25,486.65,486.65,485.55,3851,129088,62956565.00,
500089,DIC INDIA   ,B ,Q,574.75,577.05,570.00,570.35,572.00,585.00,59,686,393520.00,
500092,CRISIL LTD  ,A ,Q,2105.05,2180.00,2105.05,2153.75,2171.00,2157.50,139,545,1167998.00,
500093,CROMPT.GREAV,A ,Q,74.60,75.85,73.55,73.95,73.95,74.75,1777,329391,24456166.00,
500096,DABUR (I)   ,A ,Q,314.00,316.00,312.40,313.20,313.95,314.85,2564,145642,45851089.00,
500097,DALMIASUG   ,B ,Q,118.00,124.95,115.80,120.05,120.05,120.25,1491,109360,13295605.00,
500101,ARVIND Ltd  ,A ,Q,305.00,313.25,304.50,311.75,311.75,309.05,2404,75679,23532171.00,
500102,BALARPUR IND,B ,Q,16.05,16.20,15.80,15.90,15.90,15.90,444,411844,6574603.00,
500103,BHEL        ,A ,Q,120.10,124.75,120.10,123.95,123.95,122.30,4859,591214,72942719.00,
500104,HIND.PETRO  ,A ,Q,910.00,927.55,908.45,921.45,925.00,921.25,2349,46787,43122555.00,
500106,IFCI LTD    ,A ,Q,25.35,26.20,25.35,25.90,25.90,25.70,1036,771320,19967554.00,
500108,MAHA.TELE   ,B ,Q,21.35,21.90,21.10,21.50,21.50,21.55,662,220376,4744315.00,
500109,MRPL        ,A ,Q,64.20,65.80,64.20,65.05,64.95,64.90,1160,107231,6991207.00,
