SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1242.00,1245.15,1222.00,1229.00,1229.00,1239.10,1507,7589,9364854.00,
500003,AEGIS LOGIS ,B ,Q,113.85,115.45,110.45,112.10,112.10,114.50,706,52311,5914302.00,
500008,AMAR RAJA BA,A ,Q,939.05,957.55,932.40,943.85,934.10,956.35,956,9020,8537489.00,
500009,A.SARABHAI  ,XD,Q,10.15,10.50,10.15,10.27,10.26,10.45,81,65283,675796.00,
500010,HDFC        ,A ,Q,1099.50,1138.00,1099.00,1131.00,1131.00,1099.50,5098,1142509,1291517511.00,
500012,ANDHRA PETRO,XC,Q,15.00,15.50,14.90,15.20,15.20,15.35,88,39023,593214.00,
500013,ANSAL INFRAS,B ,Q,19.00,19.40,18.65,18.80,18.65,19.10,79,11501,217750.00,
500014,APPLE FINANC,XD,Q,2.08,2.24,2.06,2.07,2.07,2.15,33,14900,31705.00,
500020,BOM DYEING  ,B ,Q,50.10,50.50,48.80,49.05,48.85,50.00,760,121694,6044853.00,
500023,ASIANHOTNR  ,B ,Q,108.10,109.00,108.10,109.00,109.00,114.00,4,20,2171.00,
500024,ASSAMCO     ,B ,Q,5.75,5.82,5.66,5.69,5.69,5.79,221,221472,1269181.00,
500027,ATUL LTD.   ,A ,Q,1848.00,1848.00,1782.00,1796.80,1796.80,1831.20,579,2016,3636384.00,
500028,ATV PROJECTS,XT,Q,7.44,7.44,7.00,7.06,7.20,7.12,13,1510,10682.00,
500029,AUTOLITE(I) ,B ,Q,55.15,56.15,53.60,54.15,54.15,56.00,72,5631,309328.00,
500030,AUTORID.FIN ,B ,Q,0.83,0.83,0.83,0.83,0.83,0.87,1,25,20.00,
500031,BAJAJ ELECT.,A ,Q,228.00,232.15,223.80,227.55,227.55,229.35,587,25373,5769926.00,
500032,BAJAJHIND   ,B ,Q,19.80,19.85,19.45,19.55,19.55,19.70,1229,598779,11768191.00,
500033,FORCE MOTR  ,B ,Q,3418.50,3419.00,3315.50,3327.50,3327.50,3423.00,6888,90171,302648019.00,
500034,BAJFINANCE  ,A ,Q,6975.00,7030.65,6910.50,6946.65,6946.65,6979.70,608,2601,18197263.00,
500038,BALRAM.CHINI,A ,Q,105.20,108.45,105.20,107.70,108.15,106.65,2146,220649,23635936.00,
500039,BANCO PROD. ,B ,Q,131.00,132.50,130.00,130.70,130.70,131.70,148,9112,1196400.00,
500040,CENTURY TEXT,A ,Q,611.70,611.70,587.35,602.30,602.30,611.70,6154,223792,133771464.00,
500041,BANNARI AMAN,B ,Q,1745.00,1776.75,1745.00,1750.00,1757.75,1747.75,29,228,399628.00,
500042,BASF INDIA  ,B ,Q,990.20,1008.10,952.20,967.80,961.25,925.10,4497,54594,53125585.00,
500043,BATA INDIA  ,A ,Q,566.00,572.35,558.70,561.85,563.95,569.60,1259,22484,12730367.00,
500048,BEML LTD    ,A ,Q,916.90,924.00,890.00,896.35,896.35,915.35,1728,28173,25539277.00,
500049,BHARAT ELECT,A ,Q,1174.60,1182.50,1140.00,1145.80,1145.80,1173.95,1793,19068,22183756.00,
500052,BHANSALI ENG,B ,Q,18.85,18.90,18.40,18.60,18.60,18.75,111,17652,329085.00,
500055,BHUSH STEEL ,A ,Q,39.50,39.80,38.00,38.55,38.55,39.55,548,90590,3547060.00,
500058,BIHAR SPONGE,XT,Q,2.95,2.95,2.68,2.75,2.75,2.82,10,1017,2795.00,
500059,BINANI IND. ,B ,Q,68.95,69.00,66.45,66.70,66.45,67.70,99,9605,651137.00,
500060,BIRLA ERIC. ,T ,Q,35.80,35.90,33.75,34.00,34.00,35.50,16,2650,90224.00,
500067,BLUE STAR   ,B ,Q,420.00,424.25,419.40,420.90,420.90,423.20,148,7051,2972945.00,
500068,DISA INDIA  ,XC,Q,3896.00,3905.00,3850.00,3870.50,3850.00,3896.50,11,25,96976.00,
500074,BPL LTD.    ,B ,Q,28.90,29.75,28.20,28.70,29.00,29.25,117,17509,510436.00,
500078,CAMPH.& ALL ,XC,Q,612.00,615.00,594.00,594.00,594.00,612.50,82,2063,1234949.00,
500083,CENTURY EXT ,B ,Q,1.90,1.90,1.83,1.83,1.83,1.90,2,2265,4254.00,
500084,CESC LTD.   ,A ,Q,534.80,542.00,525.20,529.95,526.15,534.80,607,11366,6090279.00,
500085,CHAMBAL FERT,B ,Q,62.40,63.70,62.15,63.00,63.00,62.55,829,89704,5658844.00,
500086,EXIDE IND.  ,A ,Q,144.90,145.50,138.95,139.35,140.20,144.15,1519,227935,32323881.00,
500087,CIPLA LTD.  ,A ,Q,535.00,541.00,530.00,533.35,533.35,536.30,2340,75301,40336170.00,
500089,DIC INDIA   ,B ,Q,565.00,565.00,560.00,561.00,560.00,567.25,14,867,487955.00,
500092,CRISIL LTD  ,A ,Q,2000.00,2007.95,1990.05,2004.25,2004.80,1996.65,97,1022,2045607.00,
500093,CROMPT.GREAV,A ,Q,56.70,57.40,56.30,56.85,56.65,56.85,1037,213943,12173526.00,
500096,DABUR (I)   ,A ,Q,290.70,290.70,280.00,282.15,282.15,290.15,1477,52358,14853939.00,
500097,DALMIASUG   ,B ,Q,94.60,96.00,92.10,92.60,92.80,94.50,152,7665,717698.00,
500101,ARVIND Ltd  ,A ,Q,279.90,283.70,276.00,276.90,276.90,280.70,3956,179912,50321414.00,
500102,BALARPUR IND,B ,Q,17.15,17.15,16.65,16.75,16.75,16.95,630,400003,6760860.00,
500103,BHEL        ,A ,Q,124.00,124.65,119.05,119.80,119.80,124.50,6219,792723,96696109.00,
500104,HIND.PETRO  ,A ,Q,831.00,844.20,826.00,830.90,826.00,834.95,2661,48716,40721840.00,
500106,IFCI LTD    ,A ,Q,25.55,25.85,24.10,24.25,24.25,25.20,17573,1200417,30163667.00,
500108,MAHA.TELE   ,B ,Q,18.30,18.50,18.15,18.20,18.20,18.40,445,175683,3211357.00,
500109,MRPL        ,A ,Q,68.10,70.90,67.40,69.50,69.50,68.25,1648,147775,10313561.00,
500110,CHENNAI PET.,B ,Q,207.20,210.05,202.20,203.85,203.85,210.30,1978,83505,17174393.00,
500111,REL.CAP.    ,A ,Q,395.90,396.20,379.00,380.45,380.45,396.50,12063,580316,225317112.00,
500112,STATE BANK  ,A ,Q,183.95,184.25,179.60,180.10,180.10,184.20,20292,2083677,378916700.00,
500113,STEEL AUTH. ,A ,Q,45.90,46.00,41.75,42.20,42.20,46.10,3907,1208212,52312561.00,
500114,TITAN       ,A ,Q,358.00,363.95,357.30,360.05,358.50,361.25,1508,47640,17209509.00,
500116,IDBI BANK L ,A ,Q,67.75,68.30,66.50,66.80,66.80,67.90,1956,479168,32398463.00,
500117,DCW LTD.    ,B ,Q,28.50,28.50,27.10,27.40,27.30,28.30,739,158657,4382068.00,
500119,DHAMPUR SUGA,B ,Q,85.25,86.60,84.30,84.80,84.80,85.75,822,175506,14961205.00,
500120,DIAMINES&CHM,XD,Q,41.50,41.50,37.70,39.00,39.00,38.45,13,2099,86761.00,
500123,ELANTAS     ,B ,Q,1345.00,1351.00,1345.00,1345.25,1345.25,1347.25,39,1162,1563625.00,
500124,DR.REDDY'S  ,A ,Q,2960.00,2960.00,2922.00,2932.85,2932.85,2968.25,1777,15074,44267502.00,
500125,E.I.D.PAR   ,A ,Q,225.05,227.00,221.45,223.85,227.00,225.15,619,21479,4801886.00,
500126,MERCK LTD   ,B ,Q,665.00,673.00,665.00,668.25,668.00,669.50,56,704,471789.00,
500128,ELEC.CASTING,B ,Q,18.65,18.75,18.35,18.45,18.50,18.55,95,29015,538403.00,
500132,EMPEE SUGARS,XD,Q,5.70,6.09,5.70,5.99,5.99,5.65,26,10400,60720.00,
500133,ESAB INDIA  ,B ,Q,571.00,575.00,561.00,562.25,561.00,579.75,44,284,161760.00,
