SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1150.00,1160.00,1126.90,1139.05,1135.60,1147.30,1263,7768,8853592.00,
500003,AEGIS LOGIS ,B ,Q,104.00,105.90,102.10,104.55,104.55,101.60,1072,48680,5072612.00,
500008,AMAR RAJA BA,A ,Q,897.00,916.00,897.00,912.10,912.10,892.75,1269,11209,10183696.00,
500009,A.SARABHAI  ,XD,Q,6.10,6.20,5.95,6.01,6.01,6.09,27,11004,67462.00,
500010,HDFC        ,A ,Q,1160.00,1174.00,1147.45,1156.05,1156.05,1158.75,2275,42189,48922054.00,
500012,ANDHRA PETRO,XC,Q,11.62,11.95,11.62,11.87,11.89,11.88,52,23992,284415.00,
500013,ANSAL INFRAS,B ,Q,18.00,18.45,17.70,17.80,17.90,18.05,69,11878,212703.00,
500014,APPLE FINANC,XD,Q,2.01,2.15,1.90,1.90,1.90,2.06,28,8690,17331.00,
500020,BOM DYEING  ,B ,Q,47.80,48.40,47.00,47.20,47.20,46.60,2142,418817,19870417.00,
500023,ASIANHOTNR  ,B ,Q,112.00,119.60,110.00,112.60,119.60,118.40,39,964,107286.00,
500024,ASSAMCO     ,B ,Q,5.27,5.57,5.27,5.31,5.31,5.20,410,265316,1431062.00,
500027,ATUL LTD.   ,A ,Q,1475.00,1533.00,1475.00,1498.20,1498.20,1455.15,439,4456,6746580.00,
500028,ATV PROJECTS,XT,Q,8.10,8.65,8.10,8.39,8.39,8.39,34,8904,73155.00,
500029,AUTOLITE(I) ,B ,Q,44.35,46.90,44.10,46.55,46.55,45.40,39,1046,48177.00,
500031,BAJAJ ELECT.,A ,Q,189.80,191.40,188.00,190.85,190.85,188.00,781,32294,6135503.00,
500032,BAJAJHIND   ,B ,Q,16.45,16.90,16.38,16.73,16.73,16.24,1140,805058,13392562.00,
500033,FORCE MOTR  ,B ,Q,2674.00,2705.00,2645.00,2654.50,2654.50,2660.00,2783,38580,103119895.00,
500034,BAJFINANCE  ,A ,Q,6420.00,6559.00,6412.60,6520.90,6552.00,6390.15,896,4672,30287521.00,
500038,BALRAM.CHINI,A ,Q,93.50,96.40,93.50,95.45,95.45,92.15,2783,337357,32078705.00,
500039,BANCO PROD. ,B ,Q,99.60,102.50,98.55,99.90,99.95,99.50,304,16491,1653914.00,
500040,CENTURY TEXT,A ,Q,490.00,493.50,485.00,488.15,488.15,485.35,3553,118246,57841536.00,
500041,BANNARI AMAN,B ,Q,1205.25,1222.00,1205.00,1213.75,1215.50,1206.25,36,289,350932.00,
500042,BASF INDIA  ,B ,Q,776.85,782.00,747.00,760.05,760.05,773.25,770,12765,9742359.00,
500043,BATA INDIA  ,A ,Q,494.95,502.45,494.95,497.95,497.95,491.25,1043,20397,10162119.00,
500048,BEML LTD    ,A ,Q,1038.10,1046.75,1023.00,1034.65,1033.00,1035.75,1250,10903,11280235.00,
500049,BHARAT ELECT,A ,Q,1086.85,1096.80,1056.00,1068.55,1068.55,1086.85,3328,44516,47675899.00,
