SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1301.35,1350.00,1300.00,1342.00,1342.00,1307.65,1697,10807,14374291.00,
500003,AEGIS LOGIS ,B ,Q,103.00,108.00,101.25,107.05,107.05,103.20,2114,106544,11269405.00,
500008,AMAR RAJA BA,A ,Q,873.00,873.00,854.00,863.00,860.50,865.70,1083,14001,12067743.00,
500009,A.SARABHAI  ,XD,Q,7.55,7.84,7.52,7.73,7.71,7.71,56,23484,179559.00,
500010,HDFC        ,A ,Q,1081.00,1083.00,1070.45,1079.05,1079.05,1072.65,3560,82180,88394399.00,
500012,ANDHRA PETRO,XC,Q,11.98,11.98,11.70,11.76,11.76,11.64,38,20755,244407.00,
500013,ANSAL INFRAS,B ,Q,18.75,18.85,18.30,18.55,18.55,18.70,122,13732,254096.00,
500014,APPLE FINANC,XD,Q,1.99,1.99,1.82,1.82,1.82,1.98,7,2729,5073.00,
500020,BOM DYEING  ,B ,Q,47.75,48.20,47.10,47.30,47.30,47.70,488,69881,3324425.00,
500024,ASSAMCO     ,B ,Q,5.77,5.80,5.60,5.63,5.63,5.78,231,213941,1223000.00,
500027,ATUL LTD.   ,A ,Q,1700.00,1707.50,1640.20,1660.80,1666.00,1673.70,405,3304,5535661.00,
500028,ATV PROJECTS,XT,Q,7.42,7.60,7.35,7.42,7.35,7.42,26,9425,69934.00,
500029,AUTOLITE(I) ,B ,Q,47.90,47.90,47.90,47.90,47.90,47.90,1,50,2395.00,
500031,BAJAJ ELECT.,A ,Q,220.00,220.00,213.00,214.20,214.20,218.35,825,26501,5700893.00,
500032,BAJAJHIND   ,B ,Q,20.40,20.75,19.80,19.95,19.95,20.40,1805,1074677,21691073.00,
500033,FORCE MOTR  ,B ,Q,3179.00,3225.00,3150.00,3187.50,3187.50,3168.00,7769,104829,334453905.00,
500034,BAJFINANCE  ,A ,Q,7035.00,7139.95,6960.05,7115.75,7115.75,6985.40,1753,6912,48884069.00,
500038,BALRAM.CHINI,A ,Q,105.00,107.70,104.50,105.50,105.50,105.55,3098,390119,41347086.00,
500039,BANCO PROD. ,B ,Q,110.10,113.90,110.00,113.00,112.00,110.40,150,8784,986891.00,
500040,CENTURY TEXT,A ,Q,562.35,582.50,562.15,576.05,576.05,568.15,4763,143170,82427189.00,
500041,BANNARI AMAN,B ,Q,1511.00,1625.00,1503.00,1589.50,1590.00,1503.25,132,624,981226.00,
500042,BASF INDIA  ,B ,Q,858.95,862.40,836.85,843.10,843.10,851.10,328,1244,1055970.00,
500043,BATA INDIA  ,A ,Q,523.90,530.40,520.00,527.40,527.40,523.30,1320,46080,24246953.00,
500048,BEML LTD    ,A ,Q,922.00,922.00,884.00,887.25,887.25,917.60,5042,68641,61593698.00,
500049,BHARAT ELECT,A ,Q,1153.00,1177.70,1147.45,1169.35,1169.35,1156.25,1397,13821,16116862.00,
500051,BHAG GAS    ,Z ,Q,0.66,0.66,0.66,0.66,0.66,0.68,1,100,66.00,
