SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1240.15,1258.00,1203.00,1209.35,1209.35,1240.95,1014,4151,5106226.00,
500003,AEGIS LOGIS ,B ,Q,112.00,114.55,109.65,110.90,110.90,111.00,2751,88373,9914393.00,
500008,AMAR RAJA BA,A ,Q,944.95,954.70,938.90,946.25,946.00,943.25,1279,13986,13215430.00,
500009,A.SARABHAI  ,XD,Q,8.90,8.93,8.66,8.72,8.72,8.76,64,26858,235406.00,
500010,HDFC        ,A ,Q,1180.00,1193.00,1172.85,1180.10,1180.10,1176.70,2414,36993,43848340.00,
500012,ANDHRA PETRO,XC,Q,15.55,15.55,15.10,15.25,15.20,15.30,114,66335,1015376.00,
500013,ANSAL INFRAS,B ,Q,19.05,19.20,18.50,18.65,18.50,18.75,33,7161,134555.00,
500014,APPLE FINANC,XD,Q,2.21,2.60,2.21,2.43,2.43,2.35,14,2352,5439.00,
500020,BOM DYEING  ,B ,Q,47.35,47.35,46.10,46.40,46.40,46.60,492,110669,5154083.00,
500023,ASIANHOTNR  ,B ,Q,105.00,108.70,103.00,108.70,108.70,109.80,7,700,74087.00,
500024,ASSAMCO     ,B ,Q,6.14,6.24,5.82,5.93,5.93,5.98,376,249611,1512977.00,
500027,ATUL LTD.   ,A ,Q,1865.35,1922.60,1863.00,1878.75,1885.00,1882.50,514,2260,4289951.00,
500028,ATV PROJECTS,XT,Q,7.55,7.93,7.32,7.34,7.55,7.70,28,4811,36104.00,
500029,AUTOLITE(I) ,B ,Q,51.75,54.40,51.75,53.55,51.80,52.65,35,2332,124967.00,
500030,AUTORID.FIN ,B ,Q,0.63,0.63,0.63,0.63,0.63,0.60,1,475,299.00,
500031,BAJAJ ELECT.,A ,Q,229.95,234.20,225.00,225.95,225.95,228.95,639,25843,5944990.00,
500032,BAJAJHIND   ,B ,Q,19.50,19.60,18.60,18.75,18.75,19.55,954,474228,9071459.00,
500033,FORCE MOTR  ,B ,Q,3150.00,3177.00,3070.50,3082.00,3082.00,3139.50,5194,62613,194840564.00,
500034,BAJFINANCE  ,A ,Q,7745.00,7842.85,7700.00,7777.55,7766.50,7735.20,963,4654,36243064.00,
500038,BALRAM.CHINI,A ,Q,116.40,116.40,108.25,110.50,110.50,115.20,3473,457427,51768435.00,
500039,BANCO PROD. ,B ,Q,126.00,128.40,125.50,126.60,127.60,127.30,33,1770,225076.00,
500040,CENTURY TEXT,A ,Q,588.10,603.90,588.10,593.65,593.65,591.75,2729,80280,47882288.00,
500041,BANNARI AMAN,B ,Q,1840.00,1840.00,1745.00,1749.25,1798.75,1861.25,50,571,1003094.00,
500042,BASF INDIA  ,B ,Q,992.05,999.75,955.00,961.00,955.60,992.60,633,4730,4600602.00,
500043,BATA INDIA  ,A ,Q,575.00,575.15,562.95,565.55,565.55,569.65,1996,35060,19891695.00,
500048,BEML LTD    ,A ,Q,880.00,883.05,856.45,863.10,863.10,876.15,2587,30731,26739060.00,
500049,BHARAT ELECT,A ,Q,1117.00,1127.95,1096.00,1101.55,1101.55,1116.95,2503,36075,39904108.00,
500051,BHAG GAS    ,Z ,Q,0.53,0.53,0.53,0.53,0.53,0.51,1,300,159.00,
500052,BHANSALI ENG,B ,Q,20.50,20.75,19.75,19.90,19.90,20.60,227,79366,1589460.00,
500055,BHUSH STEEL ,A ,Q,36.10,36.45,35.75,35.85,35.85,36.05,306,40268,1452789.00,
500058,BIHAR SPONGE,XT,Q,2.25,2.35,2.18,2.25,2.25,2.24,18,8441,19647.00,
500059,BINANI IND. ,B ,Q,65.40,67.85,65.25,66.15,66.40,66.25,184,20541,1366154.00,
500060,BIRLA ERIC. ,T ,Q,40.20,40.20,36.60,37.00,37.00,38.45,172,58136,2228813.00,
500067,BLUE STAR   ,B ,Q,428.00,428.00,420.00,426.80,427.60,426.40,439,6463,2745668.00,
500068,DISA INDIA  ,XC,Q,3950.00,4019.00,3910.00,3915.00,3915.00,3944.50,11,97,379748.00,
500069,BNK CAPITAL ,XD,Q,30.85,30.85,30.00,30.00,30.00,30.00,7,310,9493.00,
500074,BPL LTD.    ,B ,Q,27.85,27.85,26.85,27.05,27.05,27.55,98,28780,782854.00,
500078,CAMPH.& ALL ,XC,Q,581.50,581.50,570.00,570.00,570.25,581.00,18,849,490223.00,
500083,CENTURY EXT ,B ,Q,1.90,1.90,1.86,1.86,1.86,1.85,4,15205,28281.00,
500084,CESC LTD.   ,A ,Q,555.00,560.90,549.50,554.05,554.05,551.60,1834,35416,19666083.00,
500085,CHAMBAL FERT,B ,Q,68.55,68.55,64.20,65.20,65.00,68.15,1514,161515,10646541.00,
500086,EXIDE IND.  ,A ,Q,149.75,154.70,149.75,152.50,153.40,149.75,2914,275822,42323067.00,
500087,CIPLA LTD.  ,A ,Q,514.95,515.55,501.70,507.25,507.25,512.60,4880,163147,82747190.00,
500089,DIC INDIA   ,B ,Q,580.00,580.00,560.25,572.75,572.25,575.00,38,213,121503.00,
500092,CRISIL LTD  ,A ,Q,2057.00,2093.20,2030.00,2081.75,2081.15,2052.60,255,894,1841298.00,
500093,CROMPT.GREAV,A ,Q,60.95,61.50,60.60,61.15,61.15,60.75,1874,364657,22257799.00,
500096,DABUR (I)   ,A ,Q,285.00,285.00,276.20,277.25,277.25,281.50,1901,51468,14416272.00,
500097,DALMIASUG   ,B ,Q,96.00,96.00,91.15,92.85,93.00,96.00,575,28189,2632453.00,
500101,ARVIND Ltd  ,A ,Q,303.00,306.40,299.80,301.10,301.10,303.30,4836,226222,68554651.00,
500102,BALARPUR IND,B ,Q,17.50,17.55,17.05,17.15,17.15,17.45,330,141230,2435485.00,
500103,BHEL        ,A ,Q,119.80,120.80,118.85,119.25,119.25,119.20,3123,398406,47743784.00,
500104,HIND.PETRO  ,A ,Q,841.95,843.80,825.00,831.35,831.35,837.50,1740,40554,33798366.00,
500106,IFCI LTD    ,A ,Q,23.70,23.90,23.30,23.45,23.45,23.60,627,390736,9190251.00,
500108,MAHA.TELE   ,B ,Q,17.70,17.80,17.30,17.40,17.40,17.60,422,121463,2133571.00,
500109,MRPL        ,A ,Q,65.95,66.30,64.25,64.85,64.65,65.85,748,89750,5874746.00,
500110,CHENNAI PET.,B ,Q,203.00,207.60,203.00,204.40,204.40,204.35,1912,101497,20841412.00,
500111,REL.CAP.    ,A ,Q,395.00,395.90,388.50,389.95,389.95,392.70,7763,353736,138752302.00,
500112,STATE BANK  ,A ,Q,173.00,174.70,170.70,171.45,171.45,172.90,21811,2496808,431084860.00,
500113,STEEL AUTH. ,A ,Q,40.00,40.55,39.45,39.60,39.60,40.00,1910,429220,17154992.00,
500114,TITAN       ,A ,Q,364.65,370.00,363.70,365.90,365.90,363.15,3355,112095,41095338.00,
500116,IDBI BANK L ,A ,Q,64.90,65.70,63.75,64.10,64.10,64.40,2633,572724,36929131.00,
500117,DCW LTD.    ,B ,Q,29.25,29.60,28.65,28.90,28.90,29.05,587,198538,5772279.00,
500119,DHAMPUR SUGA,B ,Q,89.20,89.55,85.50,86.50,86.50,89.90,744,104713,9200071.00,
500120,DIAMINES&CHM,XD,Q,39.00,39.80,39.00,39.10,39.65,39.10,13,653,25556.00,
500123,ELANTAS     ,B ,Q,1485.00,1498.00,1442.25,1447.00,1447.00,1478.25,109,827,1210033.00,
500124,DR.REDDY'S  ,A ,Q,3025.00,3044.00,3020.70,3035.00,3039.00,3021.35,2020,30626,92831574.00,
500125,E.I.D.PAR   ,A ,Q,246.80,246.80,235.50,238.10,238.50,244.15,1322,50500,12085890.00,
500126,MERCK LTD   ,B ,Q,706.00,713.50,700.00,702.75,702.75,705.75,200,2561,1802922.00,
500128,ELEC.CASTING,B ,Q,18.45,18.50,18.25,18.30,18.35,18.45,127,52150,958987.00,
500132,EMPEE SUGARS,XD,Q,6.99,7.00,6.78,6.91,6.85,6.92,25,8420,58022.00,
500133,ESAB INDIA  ,B ,Q,571.00,630.00,571.00,582.25,580.00,559.75,345,4242,2547129.00,
500135,ESSEL PROP  ,B ,Q,189.90,192.50,189.50,191.85,191.60,187.65,256,4683,896248.00,
500136,ESTER INDUS.,B ,Q,57.70,59.90,56.85,58.15,58.15,57.90,657,21065,1235322.00,
500139,FEDDER.LLYOD,B ,Q,81.95,82.30,79.00,79.40,79.40,81.45,281,28109,2271032.00,
500141,FERRO ALLOYS,XD,Q,4.47,4.74,4.47,4.56,4.56,4.55,34,8974,41948.00,
500143,P.H.CAPITAL ,XD,Q,24.40,24.40,24.40,24.40,24.40,23.30,4,1510,36844.00,
500144,FINOL. CABLE,A ,Q,285.80,287.00,281.65,285.30,283.10,283.70,213,4024,1145388.00,
500147,CMI FPE     ,XC,Q,507.80,510.00,456.10,464.70,472.80,500.60,90,3629,1744876.00,
500148,UFLEX LTD   ,B ,Q,183.35,184.00,180.45,181.20,181.60,182.80,447,19125,3472235.00,
500150,FOSECO INDIA,B ,Q,1392.00,1400.00,1385.00,1385.00,1385.00,1397.00,23,238,332745.00,
500151,GOLDEN TOB  ,B ,Q,47.00,47.00,43.25,43.55,44.00,45.90,124,7226,320669.00,
500153,GANESH BENZO,XD,Q,20.90,20.95,19.40,20.15,20.40,19.90,49,9570,193333.00,
500155,GARDEN SILK ,B ,Q,26.90,27.15,25.65,25.70,25.70,26.65,138,14916,394019.00,
500159,METROGLOBL  ,XC,Q,68.00,72.70,67.00,68.00,68.00,70.50,45,3101,214653.00,
500160,GTL LTD.    ,B ,Q,12.30,12.30,11.11,11.20,11.15,11.36,128,20962,236960.00,
